QtBids,QBid1,QBid2,Tau,ForTime
4100,11771,11772,3,4
4100,11772,11772,4,4
4101,11773,11773,2,2
4101,11773,11774,2,3
4101,11774,11774,3,3
4101,11773,11775,2,4
4101,11774,11775,3,4
4101,11775,11775,4,4
4102,11776,11776,2,2
4102,11776,11777,2,3
4102,11777,11777,3,3
4102,11776,11778,2,4
4102,11777,11778,3,4
4102,11778,11778,4,4
4103,11779,11779,2,2
4103,11779,11780,2,3
4103,11780,11780,3,3
4103,11779,11781,2,4
4103,11780,11781,3,4
4103,11781,11781,4,4
4104,11782,11782,2,2
4104,11782,11783,2,3
4104,11783,11783,3,3
4104,11782,11784,2,4
4104,11783,11784,3,4
4104,11784,11784,4,4
4105,11785,11785,2,2
4105,11785,11786,2,3
4105,11786,11786,3,3
4105,11785,11787,2,4
4105,11786,11787,3,4
4105,11787,11787,4,4
4106,11788,11788,2,2
4106,11788,11789,2,3
4106,11789,11789,3,3
4106,11788,11790,2,4
4106,11789,11790,3,4
4106,11790,11790,4,4
4107,11791,11791,2,2
4107,11791,11792,2,3
4107,11792,11792,3,3
4107,11791,11793,2,4
4107,11792,11793,3,4
4107,11793,11793,4,4
4108,11794,11794,2,2
4108,11794,11795,2,3
4108,11795,11795,3,3
4108,11794,11796,2,4
4108,11795,11796,3,4
4108,11796,11796,4,4
4109,11797,11797,2,2
4109,11797,11798,2,3
4109,11798,11798,3,3
4109,11797,11799,2,4
4109,11798,11799,3,4
4109,11799,11799,4,4
4110,11800,11800,2,2
4110,11800,11801,2,3
4110,11801,11801,3,3
4110,11800,11802,2,4
4110,11801,11802,3,4
4110,11802,11802,4,4
4111,11803,11803,2,2
4111,11803,11804,2,3
4111,11804,11804,3,3
4111,11803,11805,2,4
4111,11804,11805,3,4
4111,11805,11805,4,4
4112,11806,11806,2,2
4112,11806,11807,2,3
4112,11807,11807,3,3
4112,11806,11808,2,4
4112,11807,11808,3,4
4112,11808,11808,4,4
4113,11809,11809,2,2
4113,11809,11810,2,3
4113,11810,11810,3,3
4113,11809,11811,2,4
4113,11810,11811,3,4
4113,11811,11811,4,4
4114,11812,11812,2,2
4114,11812,11813,2,3
4114,11813,11813,3,3
4114,11812,11814,2,4
4114,11813,11814,3,4
4114,11814,11814,4,4
4115,11815,11815,2,2
4115,11815,11816,2,3
4115,11816,11816,3,3
4115,11815,11817,2,4
4115,11816,11817,3,4
4115,11817,11817,4,4
4116,11818,11818,2,2
4116,11818,11819,2,3
4116,11819,11819,3,3
4116,11818,11820,2,4
4116,11819,11820,3,4
4116,11820,11820,4,4
4117,11821,11821,2,2
4117,11821,11822,2,3
4117,11822,11822,3,3
4117,11821,11823,2,4
4117,11822,11823,3,4
4117,11823,11823,4,4
4118,11824,11824,2,2
4118,11824,11825,2,3
4118,11825,11825,3,3
4118,11824,11826,2,4
4118,11825,11826,3,4
4118,11826,11826,4,4
4119,11827,11827,2,2
4119,11827,11828,2,3
4119,11828,11828,3,3
4119,11827,11829,2,4
4119,11828,11829,3,4
4119,11829,11829,4,4
4120,11830,11830,2,2
4120,11830,11831,2,3
4120,11831,11831,3,3
4120,11830,11832,2,4
4120,11831,11832,3,4
4120,11832,11832,4,4
4121,11833,11833,2,2
4121,11833,11834,2,3
4121,11834,11834,3,3
4121,11833,11835,2,4
4121,11834,11835,3,4
4121,11835,11835,4,4
4122,11836,11836,2,2
4122,11836,11837,2,3
4122,11837,11837,3,3
4122,11836,11838,2,4
4122,11837,11838,3,4
4122,11838,11838,4,4
4123,11839,11839,2,2
4123,11839,11840,2,3
4123,11840,11840,3,3
4123,11839,11841,2,4
4123,11840,11841,3,4
4123,11841,11841,4,4
4124,11842,11842,2,2
4124,11842,11843,2,3
4124,11843,11843,3,3
4124,11842,11844,2,4
4124,11843,11844,3,4
4124,11844,11844,4,4
4125,11845,11845,2,2
4125,11845,11846,2,3
4125,11846,11846,3,3
4125,11845,11847,2,4
4125,11846,11847,3,4
4125,11847,11847,4,4
4126,11848,11848,2,2
4126,11848,11849,2,3
4126,11849,11849,3,3
4126,11848,11850,2,4
4126,11849,11850,3,4
4126,11850,11850,4,4
4127,11851,11851,2,2
4127,11851,11852,2,3
4127,11852,11852,3,3
4127,11851,11853,2,4
4127,11852,11853,3,4
4127,11853,11853,4,4
4128,11854,11854,2,2
4128,11854,11855,2,3
4128,11855,11855,3,3
4128,11854,11856,2,4
4128,11855,11856,3,4
4128,11856,11856,4,4
4129,11857,11857,2,2
4129,11857,11858,2,3
4129,11858,11858,3,3
4129,11857,11859,2,4
4129,11858,11859,3,4
4129,11859,11859,4,4
4130,11860,11860,2,2
4130,11860,11861,2,3
4130,11861,11861,3,3
4130,11860,11862,2,4
4130,11861,11862,3,4
4130,11862,11862,4,4
4131,11863,11863,2,2
4131,11863,11864,2,3
4131,11864,11864,3,3
4131,11863,11865,2,4
4131,11864,11865,3,4
4131,11865,11865,4,4
4132,11866,11866,2,2
4132,11866,11867,2,3
4132,11867,11867,3,3
4132,11866,11868,2,4
4132,11867,11868,3,4
4132,11868,11868,4,4
4133,11869,11869,2,2
4133,11869,11870,2,3
4133,11870,11870,3,3
4133,11869,11871,2,4
4133,11870,11871,3,4
4133,11871,11871,4,4
4134,11872,11872,2,2
4134,11872,11873,2,3
4134,11873,11873,3,3
4134,11872,11874,2,4
4134,11873,11874,3,4
4134,11874,11874,4,4
4135,11875,11875,2,2
4135,11875,11876,2,3
4135,11876,11876,3,3
4135,11875,11877,2,4
4135,11876,11877,3,4
4135,11877,11877,4,4
4136,11878,11878,2,2
4136,11878,11879,2,3
4136,11879,11879,3,3
4136,11878,11880,2,4
4136,11879,11880,3,4
4136,11880,11880,4,4
4137,11881,11881,2,2
4137,11881,11882,2,3
4137,11882,11882,3,3
4137,11881,11883,2,4
4137,11882,11883,3,4
4137,11883,11883,4,4
4138,11884,11884,2,2
4138,11884,11885,2,3
4138,11885,11885,3,3
4138,11884,11886,2,4
4138,11885,11886,3,4
4138,11886,11886,4,4
4139,11887,11887,2,2
4139,11887,11888,2,3
4139,11888,11888,3,3
4139,11887,11889,2,4
4139,11888,11889,3,4
4139,11889,11889,4,4
4140,11890,11890,2,2
4140,11890,11891,2,3
4140,11891,11891,3,3
4140,11890,11892,2,4
4140,11891,11892,3,4
4140,11892,11892,4,4
4141,11893,11893,2,2
4141,11893,11894,2,3
4141,11894,11894,3,3
4141,11893,11895,2,4
4141,11894,11895,3,4
4141,11895,11895,4,4
4142,11896,11896,2,2
4142,11896,11897,2,3
4142,11897,11897,3,3
4142,11896,11898,2,4
4142,11897,11898,3,4
4142,11898,11898,4,4
4143,11899,11899,2,2
4143,11899,11900,2,3
4143,11900,11900,3,3
4143,11899,11901,2,4
4143,11900,11901,3,4
4143,11901,11901,4,4
4144,11902,11902,2,2
4144,11902,11903,2,3
4144,11903,11903,3,3
4144,11902,11904,2,4
4144,11903,11904,3,4
4144,11904,11904,4,4
4145,11905,11905,2,2
4145,11905,11906,2,3
4145,11906,11906,3,3
4145,11905,11907,2,4
4145,11906,11907,3,4
4145,11907,11907,4,4
4146,11908,11908,2,2
4146,11908,11909,2,3
4146,11909,11909,3,3
4146,11908,11910,2,4
4146,11909,11910,3,4
4146,11910,11910,4,4
4147,11911,11911,2,2
4147,11911,11912,2,3
4147,11912,11912,3,3
4147,11911,11913,2,4
4147,11912,11913,3,4
4147,11913,11913,4,4
4148,11914,11914,2,2
4148,11914,11915,2,3
4148,11915,11915,3,3
4148,11914,11916,2,4
4148,11915,11916,3,4
4148,11916,11916,4,4
4149,11917,11917,2,2
4149,11917,11918,2,3
4149,11918,11918,3,3
4149,11917,11919,2,4
4149,11918,11919,3,4
4149,11919,11919,4,4
4150,11920,11920,2,2
4150,11920,11921,2,3
4150,11921,11921,3,3
4150,11920,11922,2,4
4150,11921,11922,3,4
4150,11922,11922,4,4
4151,11923,11923,2,2
4151,11923,11924,2,3
4151,11924,11924,3,3
4151,11923,11925,2,4
4151,11924,11925,3,4
4151,11925,11925,4,4
4152,11926,11926,2,2
4152,11926,11927,2,3
4152,11927,11927,3,3
4152,11926,11928,2,4
4152,11927,11928,3,4
4152,11928,11928,4,4
4153,11929,11929,2,2
4153,11929,11930,2,3
4153,11930,11930,3,3
4153,11929,11931,2,4
4153,11930,11931,3,4
4153,11931,11931,4,4
4154,11932,11932,2,2
4154,11932,11933,2,3
4154,11933,11933,3,3
4154,11932,11934,2,4
4154,11933,11934,3,4
4154,11934,11934,4,4
4155,11935,11935,2,2
4155,11935,11936,2,3
4155,11936,11936,3,3
4155,11935,11937,2,4
4155,11936,11937,3,4
4155,11937,11937,4,4
4156,11938,11938,2,2
4156,11938,11939,2,3
4156,11939,11939,3,3
4156,11938,11940,2,4
4156,11939,11940,3,4
4156,11940,11940,4,4
4157,11941,11941,2,2
4157,11941,11942,2,3
4157,11942,11942,3,3
4157,11941,11943,2,4
4157,11942,11943,3,4
4157,11943,11943,4,4
4158,11944,11944,2,2
4158,11944,11945,2,3
4158,11945,11945,3,3
4158,11944,11946,2,4
4158,11945,11946,3,4
4158,11946,11946,4,4
4159,11947,11947,2,2
4159,11947,11948,2,3
4159,11948,11948,3,3
4159,11947,11949,2,4
4159,11948,11949,3,4
4159,11949,11949,4,4
4160,11950,11950,2,2
4160,11950,11951,2,3
4160,11951,11951,3,3
4160,11950,11952,2,4
4160,11951,11952,3,4
4160,11952,11952,4,4
4161,11953,11953,2,2
4161,11953,11954,2,3
4161,11954,11954,3,3
4161,11953,11955,2,4
4161,11954,11955,3,4
4161,11955,11955,4,4
4162,11956,11956,2,2
4162,11956,11957,2,3
4162,11957,11957,3,3
4162,11956,11958,2,4
4162,11957,11958,3,4
4162,11958,11958,4,4
4163,11959,11959,2,2
4163,11959,11960,2,3
4163,11960,11960,3,3
4163,11959,11961,2,4
4163,11960,11961,3,4
4163,11961,11961,4,4
4164,11962,11962,2,2
4164,11962,11963,2,3
4164,11963,11963,3,3
4164,11962,11964,2,4
4164,11963,11964,3,4
4164,11964,11964,4,4
4165,11965,11965,2,2
4165,11965,11966,2,3
4165,11966,11966,3,3
4165,11965,11967,2,4
4165,11966,11967,3,4
4165,11967,11967,4,4
4166,11968,11968,2,2
4166,11968,11969,2,3
4166,11969,11969,3,3
4166,11968,11970,2,4
4166,11969,11970,3,4
4166,11970,11970,4,4
4167,11971,11971,2,2
4167,11971,11972,2,3
4167,11972,11972,3,3
4167,11971,11973,2,4
4167,11972,11973,3,4
4167,11973,11973,4,4
4168,11974,11974,2,2
4168,11974,11975,2,3
4168,11975,11975,3,3
4168,11974,11976,2,4
4168,11975,11976,3,4
4168,11976,11976,4,4
4169,11977,11977,2,2
4169,11977,11978,2,3
4169,11978,11978,3,3
4169,11977,11979,2,4
4169,11978,11979,3,4
4169,11979,11979,4,4
4170,11980,11980,2,2
4170,11980,11981,2,3
4170,11981,11981,3,3
4170,11980,11982,2,4
4170,11981,11982,3,4
4170,11982,11982,4,4
4171,11983,11983,2,2
4171,11983,11984,2,3
4171,11984,11984,3,3
4171,11983,11985,2,4
4171,11984,11985,3,4
4171,11985,11985,4,4
4172,11986,11986,2,2
4172,11986,11987,2,3
4172,11987,11987,3,3
4172,11986,11988,2,4
4172,11987,11988,3,4
4172,11988,11988,4,4
4173,11989,11989,2,2
4173,11989,11990,2,3
4173,11990,11990,3,3
4173,11989,11991,2,4
4173,11990,11991,3,4
4173,11991,11991,4,4
4174,11992,11992,2,2
4174,11992,11993,2,3
4174,11993,11993,3,3
4174,11992,11994,2,4
4174,11993,11994,3,4
4174,11994,11994,4,4
4175,11995,11995,2,2
4175,11995,11996,2,3
4175,11996,11996,3,3
4175,11995,11997,2,4
4175,11996,11997,3,4
4175,11997,11997,4,4
4176,11998,11998,2,2
4176,11998,11999,2,3
4176,11999,11999,3,3
4176,11998,12000,2,4
4176,11999,12000,3,4
4176,12000,12000,4,4
4177,12001,12001,2,2
4177,12001,12002,2,3
4177,12002,12002,3,3
4177,12001,12003,2,4
4177,12002,12003,3,4
4177,12003,12003,4,4
4178,12004,12004,2,2
4178,12004,12005,2,3
4178,12005,12005,3,3
4178,12004,12006,2,4
4178,12005,12006,3,4
4178,12006,12006,4,4
4179,12007,12007,2,2
4179,12007,12008,2,3
4179,12008,12008,3,3
4179,12007,12009,2,4
4179,12008,12009,3,4
4179,12009,12009,4,4
4180,12010,12010,2,2
4180,12010,12011,2,3
4180,12011,12011,3,3
4180,12010,12012,2,4
4180,12011,12012,3,4
4180,12012,12012,4,4
4181,12013,12013,2,2
4181,12013,12014,2,3
4181,12014,12014,3,3
4181,12013,12015,2,4
4181,12014,12015,3,4
4181,12015,12015,4,4
4182,12016,12016,2,2
4182,12016,12017,2,3
4182,12017,12017,3,3
4182,12016,12018,2,4
4182,12017,12018,3,4
4182,12018,12018,4,4
4183,12019,12019,2,2
4183,12019,12020,2,3
4183,12020,12020,3,3
4183,12019,12021,2,4
4183,12020,12021,3,4
4183,12021,12021,4,4
4184,12022,12022,2,2
4184,12022,12023,2,3
4184,12023,12023,3,3
4184,12022,12024,2,4
4184,12023,12024,3,4
4184,12024,12024,4,4
4185,12025,12025,2,2
4185,12025,12026,2,3
4185,12026,12026,3,3
4185,12025,12027,2,4
4185,12026,12027,3,4
4185,12027,12027,4,4
4186,12028,12028,2,2
4186,12028,12029,2,3
4186,12029,12029,3,3
4186,12028,12030,2,4
4186,12029,12030,3,4
4186,12030,12030,4,4
4187,12031,12031,2,2
4187,12031,12032,2,3
4187,12032,12032,3,3
4187,12031,12033,2,4
4187,12032,12033,3,4
4187,12033,12033,4,4
4188,12034,12034,2,2
4188,12034,12035,2,3
4188,12035,12035,3,3
4188,12034,12036,2,4
4188,12035,12036,3,4
4188,12036,12036,4,4
4189,12037,12037,2,2
4189,12037,12038,2,3
4189,12038,12038,3,3
4189,12037,12039,2,4
4189,12038,12039,3,4
4189,12039,12039,4,4
4190,12040,12040,2,2
4190,12040,12041,2,3
4190,12041,12041,3,3
4190,12040,12042,2,4
4190,12041,12042,3,4
4190,12042,12042,4,4
4191,12043,12043,2,2
4191,12043,12044,2,3
4191,12044,12044,3,3
4191,12043,12045,2,4
4191,12044,12045,3,4
4191,12045,12045,4,4
4192,12046,12046,2,2
4192,12046,12047,2,3
4192,12047,12047,3,3
4192,12046,12048,2,4
4192,12047,12048,3,4
4192,12048,12048,4,4
4193,12049,12049,2,2
4193,12049,12050,2,3
4193,12050,12050,3,3
4193,12049,12051,2,4
4193,12050,12051,3,4
4193,12051,12051,4,4
4194,12052,12052,2,2
4194,12052,12053,2,3
4194,12053,12053,3,3
4194,12052,12054,2,4
4194,12053,12054,3,4
4194,12054,12054,4,4
4195,12055,12055,2,2
4195,12055,12056,2,3
4195,12056,12056,3,3
4195,12055,12057,2,4
4195,12056,12057,3,4
4195,12057,12057,4,4
4196,12058,12058,2,2
4196,12058,12059,2,3
4196,12059,12059,3,3
4196,12058,12060,2,4
4196,12059,12060,3,4
4196,12060,12060,4,4
4197,12061,12061,2,2
4197,12061,12062,2,3
4197,12062,12062,3,3
4197,12061,12063,2,4
4197,12062,12063,3,4
4197,12063,12063,4,4
4198,12064,12064,2,2
4198,12064,12065,2,3
4198,12065,12065,3,3
4198,12064,12066,2,4
4198,12065,12066,3,4
4198,12066,12066,4,4
4199,12067,12067,2,2
4199,12067,12068,2,3
4199,12068,12068,3,3
4199,12067,12069,2,4
4199,12068,12069,3,4
4199,12069,12069,4,4
4200,12070,12070,2,2
4200,12070,12071,2,3
4200,12071,12071,3,3
4200,12070,12072,2,4
4200,12071,12072,3,4
4200,12072,12072,4,4
4201,12073,12073,2,2
4201,12073,12074,2,3
4201,12074,12074,3,3
4201,12073,12075,2,4
4201,12074,12075,3,4
4201,12075,12075,4,4
4202,12076,12076,2,2
4202,12076,12077,2,3
4202,12077,12077,3,3
4202,12076,12078,2,4
4202,12077,12078,3,4
4202,12078,12078,4,4
4203,12079,12079,2,2
4203,12079,12080,2,3
4203,12080,12080,3,3
4203,12079,12081,2,4
4203,12080,12081,3,4
4203,12081,12081,4,4
4204,12082,12082,2,2
4204,12082,12083,2,3
4204,12083,12083,3,3
4204,12082,12084,2,4
4204,12083,12084,3,4
4204,12084,12084,4,4
4205,12085,12085,2,2
4205,12085,12086,2,3
4205,12086,12086,3,3
4205,12085,12087,2,4
4205,12086,12087,3,4
4205,12087,12087,4,4
4206,12088,12088,2,2
4206,12088,12089,2,3
4206,12089,12089,3,3
4206,12088,12090,2,4
4206,12089,12090,3,4
4206,12090,12090,4,4
4207,12091,12091,2,2
4207,12091,12092,2,3
4207,12092,12092,3,3
4207,12091,12093,2,4
4207,12092,12093,3,4
4207,12093,12093,4,4
4208,12094,12094,2,2
4208,12094,12095,2,3
4208,12095,12095,3,3
4208,12094,12096,2,4
4208,12095,12096,3,4
4208,12096,12096,4,4
4209,12097,12097,2,2
4209,12097,12098,2,3
4209,12098,12098,3,3
4209,12097,12099,2,4
4209,12098,12099,3,4
4209,12099,12099,4,4
4210,12100,12100,2,2
4210,12100,12101,2,3
4210,12101,12101,3,3
4210,12100,12102,2,4
4210,12101,12102,3,4
4210,12102,12102,4,4
4211,12103,12103,2,2
4211,12103,12104,2,3
4211,12104,12104,3,3
4211,12103,12105,2,4
4211,12104,12105,3,4
4211,12105,12105,4,4
4212,12106,12106,2,2
4212,12106,12107,2,3
4212,12107,12107,3,3
4212,12106,12108,2,4
4212,12107,12108,3,4
4212,12108,12108,4,4
4213,12109,12109,2,2
4213,12109,12110,2,3
4213,12110,12110,3,3
4213,12109,12111,2,4
4213,12110,12111,3,4
4213,12111,12111,4,4
4214,12112,12112,2,2
4214,12112,12113,2,3
4214,12113,12113,3,3
4214,12112,12114,2,4
4214,12113,12114,3,4
4214,12114,12114,4,4
4215,12115,12115,2,2
4215,12115,12116,2,3
4215,12116,12116,3,3
4215,12115,12117,2,4
4215,12116,12117,3,4
4215,12117,12117,4,4
4216,12118,12118,2,2
4216,12118,12119,2,3
4216,12119,12119,3,3
4216,12118,12120,2,4
4216,12119,12120,3,4
4216,12120,12120,4,4
4217,12121,12121,2,2
4217,12121,12122,2,3
4217,12122,12122,3,3
4217,12121,12123,2,4
4217,12122,12123,3,4
4217,12123,12123,4,4
4218,12124,12124,2,2
4218,12124,12125,2,3
4218,12125,12125,3,3
4218,12124,12126,2,4
4218,12125,12126,3,4
4218,12126,12126,4,4
4219,12127,12127,2,2
4219,12127,12128,2,3
4219,12128,12128,3,3
4219,12127,12129,2,4
4219,12128,12129,3,4
4219,12129,12129,4,4
4220,12130,12130,2,2
4220,12130,12131,2,3
4220,12131,12131,3,3
4220,12130,12132,2,4
4220,12131,12132,3,4
4220,12132,12132,4,4
4221,12133,12133,2,2
4221,12133,12134,2,3
4221,12134,12134,3,3
4221,12133,12135,2,4
4221,12134,12135,3,4
4221,12135,12135,4,4
4222,12136,12136,2,2
4222,12136,12137,2,3
4222,12137,12137,3,3
4222,12136,12138,2,4
4222,12137,12138,3,4
4222,12138,12138,4,4
4223,12139,12139,2,2
4223,12139,12140,2,3
4223,12140,12140,3,3
4223,12139,12141,2,4
4223,12140,12141,3,4
4223,12141,12141,4,4
4224,12142,12142,2,2
4224,12142,12143,2,3
4224,12143,12143,3,3
4224,12142,12144,2,4
4224,12143,12144,3,4
4224,12144,12144,4,4
4225,12145,12145,2,2
4225,12145,12146,2,3
4225,12146,12146,3,3
4225,12145,12147,2,4
4225,12146,12147,3,4
4225,12147,12147,4,4
4226,12148,12148,2,2
4226,12148,12149,2,3
4226,12149,12149,3,3
4226,12148,12150,2,4
4226,12149,12150,3,4
4226,12150,12150,4,4
4227,12151,12151,2,2
4227,12151,12152,2,3
4227,12152,12152,3,3
4227,12151,12153,2,4
4227,12152,12153,3,4
4227,12153,12153,4,4
4228,12154,12154,2,2
4228,12154,12155,2,3
4228,12155,12155,3,3
4228,12154,12156,2,4
4228,12155,12156,3,4
4228,12156,12156,4,4
4229,12157,12157,2,2
4229,12157,12158,2,3
4229,12158,12158,3,3
4229,12157,12159,2,4
4229,12158,12159,3,4
4229,12159,12159,4,4
4230,12160,12160,2,2
4230,12160,12161,2,3
4230,12161,12161,3,3
4230,12160,12162,2,4
4230,12161,12162,3,4
4230,12162,12162,4,4
4231,12163,12163,2,2
4231,12163,12164,2,3
4231,12164,12164,3,3
4231,12163,12165,2,4
4231,12164,12165,3,4
4231,12165,12165,4,4
4232,12166,12166,2,2
4232,12166,12167,2,3
4232,12167,12167,3,3
4232,12166,12168,2,4
4232,12167,12168,3,4
4232,12168,12168,4,4
4233,12169,12169,2,2
4233,12169,12170,2,3
4233,12170,12170,3,3
4233,12169,12171,2,4
4233,12170,12171,3,4
4233,12171,12171,4,4
4234,12172,12172,2,2
4234,12172,12173,2,3
4234,12173,12173,3,3
4234,12172,12174,2,4
4234,12173,12174,3,4
4234,12174,12174,4,4
4235,12175,12175,2,2
4235,12175,12176,2,3
4235,12176,12176,3,3
4235,12175,12177,2,4
4235,12176,12177,3,4
4235,12177,12177,4,4
4236,12178,12178,2,2
4236,12178,12179,2,3
4236,12179,12179,3,3
4236,12178,12180,2,4
4236,12179,12180,3,4
4236,12180,12180,4,4
4237,12181,12181,2,2
4237,12181,12182,2,3
4237,12182,12182,3,3
4237,12181,12183,2,4
4237,12182,12183,3,4
4237,12183,12183,4,4
4238,12184,12184,2,2
4238,12184,12185,2,3
4238,12185,12185,3,3
4238,12184,12186,2,4
4238,12185,12186,3,4
4238,12186,12186,4,4
4239,12187,12187,2,2
4239,12187,12188,2,3
4239,12188,12188,3,3
4239,12187,12189,2,4
4239,12188,12189,3,4
4239,12189,12189,4,4
4240,12190,12190,2,2
4240,12190,12191,2,3
4240,12191,12191,3,3
4240,12190,12192,2,4
4240,12191,12192,3,4
4240,12192,12192,4,4
4241,12193,12193,2,2
4241,12193,12194,2,3
4241,12194,12194,3,3
4241,12193,12195,2,4
4241,12194,12195,3,4
4241,12195,12195,4,4
4242,12196,12196,2,2
4242,12196,12197,2,3
4242,12197,12197,3,3
4242,12196,12198,2,4
4242,12197,12198,3,4
4242,12198,12198,4,4
4243,12199,12199,2,2
4243,12199,12200,2,3
4243,12200,12200,3,3
4243,12199,12201,2,4
4243,12200,12201,3,4
4243,12201,12201,4,4
4244,12202,12202,2,2
4244,12202,12203,2,3
4244,12203,12203,3,3
4244,12202,12204,2,4
4244,12203,12204,3,4
4244,12204,12204,4,4
4245,12205,12205,2,2
4245,12205,12206,2,3
4245,12206,12206,3,3
4245,12205,12207,2,4
4245,12206,12207,3,4
4245,12207,12207,4,4
4246,12208,12208,2,2
4246,12208,12209,2,3
4246,12209,12209,3,3
4246,12208,12210,2,4
4246,12209,12210,3,4
4246,12210,12210,4,4
4247,12211,12211,2,2
4247,12211,12212,2,3
4247,12212,12212,3,3
4247,12211,12213,2,4
4247,12212,12213,3,4
4247,12213,12213,4,4
4248,12214,12214,2,2
4248,12214,12215,2,3
4248,12215,12215,3,3
4248,12214,12216,2,4
4248,12215,12216,3,4
4248,12216,12216,4,4
4249,12217,12217,2,2
4249,12217,12218,2,3
4249,12218,12218,3,3
4249,12217,12219,2,4
4249,12218,12219,3,4
4249,12219,12219,4,4
4250,12220,12220,2,2
4250,12220,12221,2,3
4250,12221,12221,3,3
4250,12220,12222,2,4
4250,12221,12222,3,4
4250,12222,12222,4,4
4251,12223,12223,2,2
4251,12223,12224,2,3
4251,12224,12224,3,3
4251,12223,12225,2,4
4251,12224,12225,3,4
4251,12225,12225,4,4
4252,12226,12226,2,2
4252,12226,12227,2,3
4252,12227,12227,3,3
4252,12226,12228,2,4
4252,12227,12228,3,4
4252,12228,12228,4,4
4253,12229,12229,2,2
4253,12229,12230,2,3
4253,12230,12230,3,3
4253,12229,12231,2,4
4253,12230,12231,3,4
4253,12231,12231,4,4
4254,12232,12232,2,2
4254,12232,12233,2,3
4254,12233,12233,3,3
4254,12232,12234,2,4
4254,12233,12234,3,4
4254,12234,12234,4,4
4255,12235,12235,2,2
4255,12235,12236,2,3
4255,12236,12236,3,3
4255,12235,12237,2,4
4255,12236,12237,3,4
4255,12237,12237,4,4
4256,12238,12238,2,2
4256,12238,12239,2,3
4256,12239,12239,3,3
4256,12238,12240,2,4
4256,12239,12240,3,4
4256,12240,12240,4,4
4257,12241,12241,2,2
4257,12241,12242,2,3
4257,12242,12242,3,3
4257,12241,12243,2,4
4257,12242,12243,3,4
4257,12243,12243,4,4
4258,12244,12244,2,2
4258,12244,12245,2,3
4258,12245,12245,3,3
4258,12244,12246,2,4
4258,12245,12246,3,4
4258,12246,12246,4,4
4259,12247,12247,2,2
4259,12247,12248,2,3
4259,12248,12248,3,3
4259,12247,12249,2,4
4259,12248,12249,3,4
4259,12249,12249,4,4
4260,12250,12250,2,2
4260,12250,12251,2,3
4260,12251,12251,3,3
4260,12250,12252,2,4
4260,12251,12252,3,4
4260,12252,12252,4,4
4261,12253,12253,2,2
4261,12253,12254,2,3
4261,12254,12254,3,3
4261,12253,12255,2,4
4261,12254,12255,3,4
4261,12255,12255,4,4
4262,12256,12256,2,2
4262,12256,12257,2,3
4262,12257,12257,3,3
4262,12256,12258,2,4
4262,12257,12258,3,4
4262,12258,12258,4,4
4263,12259,12259,2,2
4263,12259,12260,2,3
4263,12260,12260,3,3
4263,12259,12261,2,4
4263,12260,12261,3,4
4263,12261,12261,4,4
4264,12262,12262,2,2
4264,12262,12263,2,3
4264,12263,12263,3,3
4264,12262,12264,2,4
4264,12263,12264,3,4
4264,12264,12264,4,4
4265,12265,12265,2,2
4265,12265,12266,2,3
4265,12266,12266,3,3
4265,12265,12267,2,4
4265,12266,12267,3,4
4265,12267,12267,4,4
4266,12268,12268,2,2
4266,12268,12269,2,3
4266,12269,12269,3,3
4266,12268,12270,2,4
4266,12269,12270,3,4
4266,12270,12270,4,4
4267,12271,12271,2,2
4267,12271,12272,2,3
4267,12272,12272,3,3
4267,12271,12273,2,4
4267,12272,12273,3,4
4267,12273,12273,4,4
4268,12274,12274,2,2
4268,12274,12275,2,3
4268,12275,12275,3,3
4268,12274,12276,2,4
4268,12275,12276,3,4
4268,12276,12276,4,4
4269,12277,12277,2,2
4269,12277,12278,2,3
4269,12278,12278,3,3
4269,12277,12279,2,4
4269,12278,12279,3,4
4269,12279,12279,4,4
4270,12280,12280,2,2
4270,12280,12281,2,3
4270,12281,12281,3,3
4270,12280,12282,2,4
4270,12281,12282,3,4
4270,12282,12282,4,4
4271,12283,12283,2,2
4271,12283,12284,2,3
4271,12284,12284,3,3
4271,12283,12285,2,4
4271,12284,12285,3,4
4271,12285,12285,4,4
4272,12286,12286,2,2
4272,12286,12287,2,3
4272,12287,12287,3,3
4272,12286,12288,2,4
4272,12287,12288,3,4
4272,12288,12288,4,4
4273,12289,12289,2,2
4273,12289,12290,2,3
4273,12290,12290,3,3
4273,12289,12291,2,4
4273,12290,12291,3,4
4273,12291,12291,4,4
4274,12292,12292,2,2
4274,12292,12293,2,3
4274,12293,12293,3,3
4274,12292,12294,2,4
4274,12293,12294,3,4
4274,12294,12294,4,4
4275,12295,12295,2,2
4275,12295,12296,2,3
4275,12296,12296,3,3
4275,12295,12297,2,4
4275,12296,12297,3,4
4275,12297,12297,4,4
4276,12298,12298,2,2
4276,12298,12299,2,3
4276,12299,12299,3,3
4276,12298,12300,2,4
4276,12299,12300,3,4
4276,12300,12300,4,4
4277,12301,12301,2,2
4277,12301,12302,2,3
4277,12302,12302,3,3
4277,12301,12303,2,4
4277,12302,12303,3,4
4277,12303,12303,4,4
4278,12304,12304,2,2
4278,12304,12305,2,3
4278,12305,12305,3,3
4278,12304,12306,2,4
4278,12305,12306,3,4
4278,12306,12306,4,4
4279,12307,12307,2,2
4279,12307,12308,2,3
4279,12308,12308,3,3
4279,12307,12309,2,4
4279,12308,12309,3,4
