Node,forT,P,Q,ValueP,ValueQ
605,2,0,0,500,500
605,3,0,0,500,500
605,4,0,0,500,500
606,2,0,0,500,500
606,3,0,0,500,500
606,4,0,0,500,500
607,2,0,0,500,500
607,3,0,0,500,500
607,4,0,0,500,500
608,2,0,0,500,500
608,3,0,0,500,500
608,4,0,0,500,500
609,2,-24.87169471,0,500,500
609,3,-24.82856055,0,500,500
609,4,-24.7854264,0,500,500
610,2,-24.87169471,0,500,500
610,3,-24.82856055,0,500,500
610,4,-24.7854264,0,500,500
611,2,0,0,500,500
611,3,0,0,500,500
611,4,0,0,500,500
612,2,0,0,500,500
612,3,0,0,500,500
612,4,0,0,500,500
613,2,-24.87169471,0,500,500
613,3,-24.82856055,0,500,500
613,4,-24.7854264,0,500,500
614,2,0,0,500,500
614,3,0,0,500,500
614,4,0,0,500,500
622,2,0,0,500,500
622,3,0,0,500,500
622,4,0,0,500,500
623,2,0,0,500,500
623,3,0,0,500,500
623,4,0,0,500,500
625,2,164.2025735,0,500,500
625,3,164.2025735,0,500,500
625,4,164.2025735,0,500,500
626,2,0,0,500,500
626,3,0,0,500,500
626,4,0,0,500,500
627,2,0,0,500,500
627,3,0,0,500,500
627,4,0,0,500,500
628,2,0,0,500,500
628,3,0,0,500,500
628,4,0,0,500,500
629,2,-24.87169471,0,500,500
629,3,-24.82856055,0,500,500
629,4,-24.7854264,0,500,500
630,2,0,0,500,500
630,3,0,0,500,500
630,4,0,0,500,500
633,2,-24.72169471,0,500,500
633,3,-24.67856055,0,500,500
633,4,-24.6354264,0,500,500
635,2,0,0,500,500
635,3,0,0,500,500
635,4,0,0,500,500
636,2,0,0,500,500
636,3,0,0,500,500
636,4,0,0,500,500
637,2,10.0251834,0,500,500
637,3,10.01854416,0,500,500
637,4,10.01190493,0,500,500
638,2,0,0,500,500
638,3,0,0,500,500
638,4,0,0,500,500
639,2,0,0,500,500
639,3,0,0,500,500
639,4,0,0,500,500
640,2,0,0,500,500
640,3,0,0,500,500
640,4,0,0,500,500
641,2,0,0,500,500
641,3,0,0,500,500
641,4,0,0,500,500
642,2,0,0,500,500
642,3,0,0,500,500
642,4,0,0,500,500
643,2,0,0,500,500
643,3,0,0,500,500
643,4,0,0,500,500
644,2,0,0,500,500
644,3,0,0,500,500
644,4,0,0,500,500
645,2,-24.87169471,0,500,500
645,3,-24.82856055,0,500,500
645,4,-24.7854264,0,500,500
647,2,0,0,500,500
647,3,0,0,500,500
647,4,0,0,500,500
651,2,0,0,500,500
651,3,0,0,500,500
651,4,0,0,500,500
652,2,0,0,500,500
652,3,0,0,500,500
652,4,0,0,500,500
653,2,0,0,500,500
653,3,0,0,500,500
653,4,0,0,500,500
655,2,0,0,500,500
655,3,0,0,500,500
655,4,0,0,500,500
656,2,0.15,0,500,500
656,3,0.15,0,500,500
656,4,0.15,0,500,500
657,2,0,0,500,500
657,3,0,0,500,500
657,4,0,0,500,500
658,2,0,0,500,500
658,3,0,0,500,500
658,4,0,0,500,500
659,2,0,0,500,500
659,3,0,0,500,500
659,4,0,0,500,500
660,2,0,0,500,500
660,3,0,0,500,500
660,4,0,0,500,500
661,2,0,0,500,500
661,3,0,0,500,500
661,4,0,0,500,500
663,2,-24.87169471,0,500,500
663,3,-24.82856055,0,500,500
663,4,-24.7854264,0,500,500
664,2,0,0,500,500
664,3,0,0,500,500
664,4,0,0,500,500
666,2,0,0,500,500
666,3,0,0,500,500
666,4,0,0,500,500
667,2,-24.87169471,0,500,500
667,3,-24.82856055,0,500,500
667,4,-24.7854264,0,500,500
668,2,34,0,500,500
668,3,34,0,500,500
668,4,34,0,500,500
671,2,0,0,500,500
671,3,0,0,500,500
671,4,0,0,500,500
672,2,-24.87169471,0,500,500
672,3,-24.82856055,0,500,500
672,4,-24.7854264,0,500,500
673,2,-24.87169471,0,500,500
673,3,-24.82856055,0,500,500
673,4,-24.7854264,0,500,500
674,2,0,0,500,500
674,3,0,0,500,500
674,4,0,0,500,500
675,2,0,0,500,500
675,3,0,0,500,500
675,4,0,0,500,500
676,2,-24.87169471,0,500,500
676,3,-24.82856055,0,500,500
676,4,-24.7854264,0,500,500
677,2,0,0,500,500
677,3,0,0,500,500
677,4,0,0,500,500
681,2,0,0,500,500
681,3,0,0,500,500
681,4,0,0,500,500
682,2,0,0,500,500
682,3,0,0,500,500
682,4,0,0,500,500
683,2,0,0,500,500
683,3,0,0,500,500
683,4,0,0,500,500
684,2,-24.87169471,0,500,500
684,3,-24.82856055,0,500,500
684,4,-24.7854264,0,500,500
685,2,-24.87169471,0,500,500
685,3,-24.82856055,0,500,500
685,4,-24.7854264,0,500,500
689,2,0,0,500,500
689,3,0,0,500,500
689,4,0,0,500,500
691,2,-24.87169471,0,500,500
691,3,-24.82856055,0,500,500
691,4,-24.7854264,0,500,500
692,2,0,0,500,500
692,3,0,0,500,500
692,4,0,0,500,500
693,2,0,0,500,500
693,3,0,0,500,500
693,4,0,0,500,500
694,2,0,0,500,500
694,3,0,0,500,500
694,4,0,0,500,500
697,2,0,0,500,500
697,3,0,0,500,500
697,4,0,0,500,500
698,2,0,0,500,500
698,3,0,0,500,500
698,4,0,0,500,500
699,2,0,0,500,500
699,3,0,0,500,500
699,4,0,0,500,500
700,2,0,0,500,500
700,3,0,0,500,500
700,4,0,0,500,500
701,2,0,0,500,500
701,3,0,0,500,500
701,4,0,0,500,500
703,2,0,0,500,500
703,3,0,0,500,500
703,4,0,0,500,500
705,2,-24.87169471,0,500,500
705,3,-24.82856055,0,500,500
705,4,-24.7854264,0,500,500
706,2,0,0,500,500
706,3,0,0,500,500
706,4,0,0,500,500
707,2,0,0,500,500
707,3,0,0,500,500
707,4,0,0,500,500
708,2,0,0,500,500
708,3,0,0,500,500
708,4,0,0,500,500
730,2,0,0,500,500
730,3,0,0,500,500
730,4,0,0,500,500
731,2,0,0,500,500
731,3,0,0,500,500
731,4,0,0,500,500
733,2,0,0,500,500
733,3,0,0,500,500
733,4,0,0,500,500
734,2,0,0,500,500
734,3,0,0,500,500
734,4,0,0,500,500
737,2,-24.87169471,0,500,500
737,3,-24.82856055,0,500,500
737,4,-24.7854264,0,500,500
738,2,0,0,500,500
738,3,0,0,500,500
738,4,0,0,500,500
739,2,0,0,500,500
739,3,0,0,500,500
739,4,0,0,500,500
740,2,0,0,500,500
740,3,0,0,500,500
740,4,0,0,500,500
741,2,-24.87169471,0,500,500
741,3,-24.82856055,0,500,500
741,4,-24.7854264,0,500,500
742,2,-24.87169471,0,500,500
742,3,-24.82856055,0,500,500
742,4,-24.7854264,0,500,500
746,2,0,0,500,500
746,3,0,0,500,500
746,4,0,0,500,500
747,2,0,0,500,500
747,3,0,0,500,500
747,4,0,0,500,500
748,2,-24.87169471,0,500,500
748,3,-24.82856055,0,500,500
748,4,-24.7854264,0,500,500
749,2,-24.87169471,0,500,500
749,3,-24.82856055,0,500,500
749,4,-24.7854264,0,500,500
751,2,0,0,500,500
751,3,0,0,500,500
751,4,0,0,500,500
753,2,0,0,500,500
753,3,0,0,500,500
753,4,0,0,500,500
754,2,0,0,500,500
754,3,0,0,500,500
754,4,0,0,500,500
756,2,0,0,500,500
756,3,0,0,500,500
756,4,0,0,500,500
757,2,0,0,500,500
757,3,0,0,500,500
757,4,0,0,500,500
758,2,0,0,500,500
758,3,0,0,500,500
758,4,0,0,500,500
759,2,0,0,500,500
759,3,0,0,500,500
759,4,0,0,500,500
760,2,-24.87169471,0,500,500
760,3,-24.82856055,0,500,500
760,4,-24.7854264,0,500,500
761,2,0,0,500,500
761,3,0,0,500,500
761,4,0,0,500,500
762,2,0,0,500,500
762,3,0,0,500,500
762,4,0,0,500,500
763,2,0,0,500,500
763,3,0,0,500,500
763,4,0,0,500,500
764,2,0,0,500,500
764,3,0,0,500,500
764,4,0,0,500,500
765,2,0,0,500,500
765,3,0,0,500,500
765,4,0,0,500,500
767,2,-27.28576811,0,500,500
767,3,-27.21410102,0,500,500
767,4,-27.14243393,0,500,500
768,2,0,0,500,500
768,3,0,0,500,500
768,4,0,0,500,500
769,2,0,0,500,500
769,3,0,0,500,500
769,4,0,0,500,500
770,2,-24.87169471,0,500,500
770,3,-24.82856055,0,500,500
770,4,-24.7854264,0,500,500
772,2,0,0,500,500
772,3,0,0,500,500
772,4,0,0,500,500
773,2,0,0,500,500
773,3,0,0,500,500
773,4,0,0,500,500
774,2,0,0,500,500
774,3,0,0,500,500
774,4,0,0,500,500
776,2,16.593407,0,500,500
776,3,16.58241793,0,500,500
776,4,16.57142885,0,500,500
777,2,-24.87169471,0,500,500
777,3,-24.82856055,0,500,500
777,4,-24.7854264,0,500,500
778,2,-24.87169471,0,500,500
778,3,-24.82856055,0,500,500
778,4,-24.7854264,0,500,500
779,2,0,0,500,500
779,3,0,0,500,500
779,4,0,0,500,500
782,2,0,0,500,500
782,3,0,0,500,500
782,4,0,0,500,500
783,2,0,0,500,500
783,3,0,0,500,500
783,4,0,0,500,500
787,2,0,0,500,500
787,3,0,0,500,500
787,4,0,0,500,500
789,2,0,0,500,500
789,3,0,0,500,500
789,4,0,0,500,500
790,2,0,0,500,500
790,3,0,0,500,500
790,4,0,0,500,500
791,2,0,0,500,500
791,3,0,0,500,500
791,4,0,0,500,500
792,2,0,0,500,500
792,3,0,0,500,500
792,4,0,0,500,500
793,2,0,0,500,500
793,3,0,0,500,500
793,4,0,0,500,500
798,2,0,0,500,500
798,3,0,0,500,500
798,4,0,0,500,500
799,2,0,0,500,500
799,3,0,0,500,500
799,4,0,0,500,500
801,2,0,0,500,500
801,3,0,0,500,500
801,4,0,0,500,500
802,2,0,0,500,500
802,3,0,0,500,500
802,4,0,0,500,500
803,2,0,0,500,500
803,3,0,0,500,500
803,4,0,0,500,500
804,2,0,0,500,500
804,3,0,0,500,500
804,4,0,0,500,500
805,2,0,0,500,500
805,3,0,0,500,500
805,4,0,0,500,500
806,2,0,0,500,500
806,3,0,0,500,500
806,4,0,0,500,500
807,2,35.8,0,500,500
807,3,35.8,0,500,500
807,4,35.8,0,500,500
808,2,0,0,500,500
808,3,0,0,500,500
808,4,0,0,500,500
810,2,0,0,500,500
810,3,0,0,500,500
810,4,0,0,500,500
811,2,0.128305292,0,500,500
811,3,0.171439447,0,500,500
811,4,0.214573601,0,500,500
815,2,-27.28576811,0,500,500
815,3,-27.21410102,0,500,500
815,4,-27.14243393,0,500,500
816,2,0,0,500,500
816,3,0,0,500,500
816,4,0,0,500,500
818,2,-24.87169471,0,500,500
818,3,-24.82856055,0,500,500
818,4,-24.7854264,0,500,500
819,2,0,0,500,500
819,3,0,0,500,500
819,4,0,0,500,500
820,2,0,0,500,500
820,3,0,0,500,500
820,4,0,0,500,500
821,2,-24.87169471,0,500,500
821,3,-24.82856055,0,500,500
821,4,-24.7854264,0,500,500
822,2,0,0,500,500
822,3,0,0,500,500
822,4,0,0,500,500
824,2,0,0,500,500
824,3,0,0,500,500
824,4,0,0,500,500
825,2,0,0,500,500
825,3,0,0,500,500
825,4,0,0,500,500
826,2,0,0,500,500
826,3,0,0,500,500
826,4,0,0,500,500
829,2,-24.87169471,0,500,500
829,3,-24.82856055,0,500,500
829,4,-24.7854264,0,500,500
831,2,-24.87169471,0,500,500
831,3,-24.82856055,0,500,500
831,4,-24.7854264,0,500,500
832,2,0,0,500,500
832,3,0,0,500,500
832,4,0,0,500,500
833,2,0,0,500,500
833,3,0,0,500,500
833,4,0,0,500,500
834,2,0,0,500,500
834,3,0,0,500,500
834,4,0,0,500,500
835,2,0,0,500,500
835,3,0,0,500,500
835,4,0,0,500,500
836,2,132.6769388,0,500,500
836,3,132.6769388,0,500,500
836,4,132.6769388,0,500,500
837,2,0,0,500,500
837,3,0,0,500,500
837,4,0,0,500,500
838,2,0,0,500,500
838,3,0,0,500,500
838,4,0,0,500,500
839,2,0,0,500,500
839,3,0,0,500,500
839,4,0,0,500,500
840,2,0,0,500,500
840,3,0,0,500,500
840,4,0,0,500,500
841,2,0,0,500,500
841,3,0,0,500,500
841,4,0,0,500,500
842,2,0,0,500,500
842,3,0,0,500,500
842,4,0,0,500,500
843,2,0,0,500,500
843,3,0,0,500,500
843,4,0,0,500,500
844,2,0,0,500,500
844,3,0,0,500,500
844,4,0,0,500,500
845,2,0,0,500,500
845,3,0,0,500,500
845,4,0,0,500,500
847,2,0,0,500,500
847,3,0,0,500,500
847,4,0,0,500,500
849,2,-27.28576811,0,500,500
849,3,-27.21410102,0,500,500
849,4,-27.14243393,0,500,500
851,2,0,0,500,500
851,3,0,0,500,500
851,4,0,0,500,500
852,2,0,0,500,500
852,3,0,0,500,500
852,4,0,0,500,500
853,2,0,0,500,500
853,3,0,0,500,500
853,4,0,0,500,500
854,2,0,0,500,500
854,3,0,0,500,500
854,4,0,0,500,500
855,2,-24.87169471,0,500,500
855,3,-24.82856055,0,500,500
855,4,-24.7854264,0,500,500
858,2,0,0,500,500
858,3,0,0,500,500
858,4,0,0,500,500
859,2,0,0,500,500
859,3,0,0,500,500
859,4,0,0,500,500
860,2,0,0,500,500
860,3,0,0,500,500
860,4,0,0,500,500
861,2,-24.87169471,0,500,500
861,3,-24.82856055,0,500,500
861,4,-24.7854264,0,500,500
863,2,0.15,0,500,500
863,3,0.15,0,500,500
863,4,0.15,0,500,500
865,2,-24.87169471,0,500,500
865,3,-24.82856055,0,500,500
865,4,-24.7854264,0,500,500
869,2,-24.87169471,0,500,500
869,3,-24.82856055,0,500,500
869,4,-24.7854264,0,500,500
873,2,0,0,500,500
873,3,0,0,500,500
873,4,0,0,500,500
874,2,0,0,500,500
874,3,0,0,500,500
874,4,0,0,500,500
878,2,0,0,500,500
878,3,0,0,500,500
878,4,0,0,500,500
879,2,0,0,500,500
879,3,0,0,500,500
879,4,0,0,500,500
880,2,0,0,500,500
880,3,0,0,500,500
880,4,0,0,500,500
881,2,-24.87169471,0,500,500
881,3,-24.82856055,0,500,500
881,4,-24.7854264,0,500,500
882,2,0,0,500,500
882,3,0,0,500,500
882,4,0,0,500,500
883,2,0,0,500,500
883,3,0,0,500,500
883,4,0,0,500,500
884,2,-24.87169471,0,500,500
884,3,-24.82856055,0,500,500
884,4,-24.7854264,0,500,500
886,2,0,0,500,500
886,3,0,0,500,500
886,4,0,0,500,500
887,2,0,0,500,500
887,3,0,0,500,500
887,4,0,0,500,500
888,2,-24.87169471,0,500,500
888,3,-24.82856055,0,500,500
888,4,-24.7854264,0,500,500
889,2,0,0,500,500
889,3,0,0,500,500
889,4,0,0,500,500
890,2,0,0,500,500
890,3,0,0,500,500
890,4,0,0,500,500
894,2,0,0,500,500
894,3,0,0,500,500
894,4,0,0,500,500
895,2,-24.87169471,0,500,500
895,3,-24.82856055,0,500,500
895,4,-24.7854264,0,500,500
896,2,0,0,500,500
896,3,0,0,500,500
896,4,0,0,500,500
898,2,-27.28576811,0,500,500
898,3,-27.21410102,0,500,500
898,4,-27.14243393,0,500,500
899,2,0,0,500,500
899,3,0,0,500,500
899,4,0,0,500,500
900,2,0,0,500,500
900,3,0,0,500,500
900,4,0,0,500,500
901,2,0,0,500,500
901,3,0,0,500,500
901,4,0,0,500,500
910,2,0,0,500,500
910,3,0,0,500,500
910,4,0,0,500,500
911,2,0,0,500,500
911,3,0,0,500,500
911,4,0,0,500,500
912,2,0,0,500,500
912,3,0,0,500,500
912,4,0,0,500,500
917,2,0,0,500,500
917,3,0,0,500,500
917,4,0,0,500,500
919,2,0,0,500,500
919,3,0,0,500,500
919,4,0,0,500,500
920,2,0,0,500,500
920,3,0,0,500,500
920,4,0,0,500,500
923,2,0,0,500,500
923,3,0,0,500,500
923,4,0,0,500,500
924,2,-24.87169471,0,500,500
924,3,-24.82856055,0,500,500
924,4,-24.7854264,0,500,500
925,2,0,0,500,500
925,3,0,0,500,500
925,4,0,0,500,500
926,2,0,0,500,500
926,3,0,0,500,500
926,4,0,0,500,500
927,2,100,0,500,500
927,3,100,0,500,500
927,4,100,0,500,500
928,2,0,0,500,500
928,3,0,0,500,500
928,4,0,0,500,500
929,2,0,0,500,500
929,3,0,0,500,500
929,4,0,0,500,500
930,2,0,0,500,500
930,3,0,0,500,500
930,4,0,0,500,500
931,2,0,0,500,500
931,3,0,0,500,500
931,4,0,0,500,500
932,2,0,0,500,500
932,3,0,0,500,500
932,4,0,0,500,500
936,2,0,0,500,500
936,3,0,0,500,500
936,4,0,0,500,500
937,2,-24.87169471,0,500,500
937,3,-24.82856055,0,500,500
937,4,-24.7854264,0,500,500
938,2,0,0,500,500
938,3,0,0,500,500
938,4,0,0,500,500
939,2,0,0,500,500
939,3,0,0,500,500
939,4,0,0,500,500
941,2,-22.91503016,0,500,500
941,3,-22.90834357,0,500,500
941,4,-22.90979318,0,500,500
944,2,0,0,500,500
944,3,0,0,500,500
944,4,0,0,500,500
945,2,-24.87169471,0,500,500
945,3,-24.82856055,0,500,500
945,4,-24.7854264,0,500,500
947,2,0,0,500,500
947,3,0,0,500,500
947,4,0,0,500,500
948,2,0,0,500,500
948,3,0,0,500,500
948,4,0,0,500,500
949,2,0,0,500,500
949,3,0,0,500,500
949,4,0,0,500,500
950,2,0,0,500,500
950,3,0,0,500,500
950,4,0,0,500,500
951,2,-24.87169471,0,500,500
951,3,-24.82856055,0,500,500
951,4,-24.7854264,0,500,500
952,2,0,0,500,500
952,3,0,0,500,500
952,4,0,0,500,500
953,2,-24.87169471,0,500,500
953,3,-24.82856055,0,500,500
953,4,-24.7854264,0,500,500
954,2,0,0,500,500
954,3,0,0,500,500
954,4,0,0,500,500
955,2,0,0,500,500
955,3,0,0,500,500
955,4,0,0,500,500
956,2,0,0,500,500
956,3,0,0,500,500
956,4,0,0,500,500
957,2,0,0,500,500
957,3,0,0,500,500
957,4,0,0,500,500
958,2,0,0,500,500
958,3,0,0,500,500
958,4,0,0,500,500
959,2,-24.87169471,0,500,500
959,3,-24.82856055,0,500,500
959,4,-24.7854264,0,500,500
960,2,-24.87169471,0,500,500
960,3,-24.82856055,0,500,500
960,4,-24.7854264,0,500,500
961,2,0,0,500,500
961,3,0,0,500,500
961,4,0,0,500,500
962,2,-24.87169471,0,500,500
962,3,-24.82856055,0,500,500
962,4,-24.7854264,0,500,500
963,2,0,0,500,500
963,3,0,0,500,500
963,4,0,0,500,500
964,2,0,0,500,500
964,3,0,0,500,500
964,4,0,0,500,500
965,2,0,0,500,500
965,3,0,0,500,500
965,4,0,0,500,500
966,2,0,0,500,500
966,3,0,0,500,500
966,4,0,0,500,500
967,2,-24.87169471,0,500,500
967,3,-24.82856055,0,500,500
967,4,-24.7854264,0,500,500
968,2,-24.87169471,0,500,500
968,3,-24.82856055,0,500,500
968,4,-24.7854264,0,500,500
969,2,0,0,500,500
969,3,0,0,500,500
969,4,0,0,500,500
970,2,-24.87169471,0,500,500
970,3,-24.82856055,0,500,500
970,4,-24.7854264,0,500,500
971,2,0,0,500,500
971,3,0,0,500,500
971,4,0,0,500,500
972,2,-24.87169471,0,500,500
972,3,-24.82856055,0,500,500
972,4,-24.7854264,0,500,500
973,2,0,0,500,500
973,3,0,0,500,500
973,4,0,0,500,500
974,2,0,0,500,500
974,3,0,0,500,500
974,4,0,0,500,500
975,2,-24.87169471,0,500,500
975,3,-24.82856055,0,500,500
975,4,-24.7854264,0,500,500
976,2,0,0,500,500
976,3,0,0,500,500
976,4,0,0,500,500
977,2,-24.87169471,0,500,500
977,3,-24.82856055,0,500,500
977,4,-24.7854264,0,500,500
978,2,0,0,500,500
978,3,0,0,500,500
978,4,0,0,500,500
979,2,0,0,500,500
979,3,0,0,500,500
979,4,0,0,500,500
980,2,-24.87169471,0,500,500
980,3,-24.82856055,0,500,500
980,4,-24.7854264,0,500,500
981,2,0,0,500,500
981,3,0,0,500,500
981,4,0,0,500,500
982,2,-24.87169471,0,500,500
982,3,-24.82856055,0,500,500
982,4,-24.7854264,0,500,500
983,2,0,0,500,500
983,3,0,0,500,500
983,4,0,0,500,500
984,2,0,0,500,500
984,3,0,0,500,500
984,4,0,0,500,500
985,2,0,0,500,500
985,3,0,0,500,500
985,4,0,0,500,500
986,2,0,0,500,500
986,3,0,0,500,500
986,4,0,0,500,500
987,2,0,0,500,500
987,3,0,0,500,500
987,4,0,0,500,500
988,2,0,0,500,500
988,3,0,0,500,500
988,4,0,0,500,500
989,2,0,0,500,500
989,3,0,0,500,500
989,4,0,0,500,500
990,2,0,0,500,500
990,3,0,0,500,500
990,4,0,0,500,500
991,2,0,0,500,500
991,3,0,0,500,500
991,4,0,0,500,500
992,2,0,0,500,500
992,3,0,0,500,500
992,4,0,0,500,500
993,2,-24.22613364,0,500,500
993,3,-24.19502461,0,500,500
993,4,-24.16659995,0,500,500
994,2,0,0,500,500
994,3,0,0,500,500
994,4,0,0,500,500
995,2,-24.87169471,0,500,500
995,3,-24.82856055,0,500,500
995,4,-24.7854264,0,500,500
996,2,0,0,500,500
996,3,0,0,500,500
996,4,0,0,500,500
997,2,0,0,500,500
997,3,0,0,500,500
997,4,0,0,500,500
998,2,0,0,500,500
998,3,0,0,500,500
998,4,0,0,500,500
999,2,0,0,500,500
999,3,0,0,500,500
999,4,0,0,500,500
1000,2,-24.87169471,0,500,500
1000,3,-24.82856055,0,500,500
1000,4,-24.7854264,0,500,500
1001,2,0,0,500,500
1001,3,0,0,500,500
1001,4,0,0,500,500
1002,2,-24.87169471,0,500,500
1002,3,-24.82856055,0,500,500
1002,4,-24.7854264,0,500,500
1003,2,-24.87169471,0,500,500
1003,3,-24.82856055,0,500,500
1003,4,-24.7854264,0,500,500
1004,2,0,0,500,500
1004,3,0,0,500,500
1004,4,0,0,500,500
1005,2,0,0,500,500
1005,3,0,0,500,500
1005,4,0,0,500,500
1006,2,0,0,500,500
1006,3,0,0,500,500
1006,4,0,0,500,500
1007,2,0,0,500,500
1007,3,0,0,500,500
1007,4,0,0,500,500
1008,2,0,0,500,500
1008,3,0,0,500,500
1008,4,0,0,500,500
1009,2,-24.87169471,0,500,500
1009,3,-24.82856055,0,500,500
1009,4,-24.7854264,0,500,500
1010,2,0,0,500,500
1010,3,0,0,500,500
1010,4,0,0,500,500
1011,2,0,0,500,500
1011,3,0,0,500,500
1011,4,0,0,500,500
1012,2,-24.87169471,0,500,500
1012,3,-24.82856055,0,500,500
1012,4,-24.7854264,0,500,500
1013,2,0,0,500,500
1013,3,0,0,500,500
1013,4,0,0,500,500
1014,2,0,0,500,500
1014,3,0,0,500,500
1014,4,0,0,500,500
1015,2,-24.87169471,0,500,500
1015,3,-24.82856055,0,500,500
1015,4,-24.7854264,0,500,500
1016,2,0,0,500,500
1016,3,0,0,500,500
1016,4,0,0,500,500
1017,2,0,0,500,500
1017,3,0,0,500,500
1017,4,0,0,500,500
1018,2,0,0,500,500
1018,3,0,0,500,500
1018,4,0,0,500,500
1019,2,0,0,500,500
1019,3,0,0,500,500
1019,4,0,0,500,500
1020,2,0,0,500,500
1020,3,0,0,500,500
1020,4,0,0,500,500
1021,2,0,0,500,500
1021,3,0,0,500,500
1021,4,0,0,500,500
1022,2,0,0,500,500
1022,3,0,0,500,500
1022,4,0,0,500,500
1023,2,-24.87169471,0,500,500
1023,3,-24.82856055,0,500,500
1023,4,-24.7854264,0,500,500
1024,2,0,0,500,500
1024,3,0,0,500,500
1024,4,0,0,500,500
1025,2,0,0,500,500
1025,3,0,0,500,500
1025,4,0,0,500,500
1026,2,-24.87169471,0,500,500
1026,3,-24.82856055,0,500,500
1026,4,-24.7854264,0,500,500
1027,2,0,0,500,500
1027,3,0,0,500,500
1027,4,0,0,500,500
1028,2,0,0,500,500
1028,3,0,0,500,500
1028,4,0,0,500,500
1029,2,0,0,500,500
1029,3,0,0,500,500
1029,4,0,0,500,500
1030,2,0,0,500,500
1030,3,0,0,500,500
1030,4,0,0,500,500
1031,2,-24.87169471,0,500,500
1031,3,-24.82856055,0,500,500
1031,4,-24.7854264,0,500,500
1032,2,0,0,500,500
1032,3,0,0,500,500
1032,4,0,0,500,500
1033,2,0,0,500,500
1033,3,0,0,500,500
1033,4,0,0,500,500
1034,2,0,0,500,500
1034,3,0,0,500,500
1034,4,0,0,500,500
1035,2,-24.87169471,0,500,500
1035,3,-24.82856055,0,500,500
1035,4,-24.7854264,0,500,500
1036,2,0,0,500,500
1036,3,0,0,500,500
1036,4,0,0,500,500
1037,2,0,0,500,500
1037,3,0,0,500,500
1037,4,0,0,500,500
1038,2,0,0,500,500
1038,3,0,0,500,500
1038,4,0,0,500,500
1039,2,-24.87169471,0,500,500
1039,3,-24.82856055,0,500,500
1039,4,-24.7854264,0,500,500
1040,2,0,0,500,500
1040,3,0,0,500,500
1040,4,0,0,500,500
1041,2,0,0,500,500
1041,3,0,0,500,500
1041,4,0,0,500,500
1042,2,0,0,500,500
1042,3,0,0,500,500
1042,4,0,0,500,500
1043,2,0,0,500,500
1043,3,0,0,500,500
1043,4,0,0,500,500
1044,2,-24.87169471,0,500,500
1044,3,-24.82856055,0,500,500
1044,4,-24.7854264,0,500,500
1045,2,0,0,500,500
1045,3,0,0,500,500
1045,4,0,0,500,500
1046,2,0,0,500,500
1046,3,0,0,500,500
1046,4,0,0,500,500
1047,2,-24.87169471,0,500,500
1047,3,-24.82856055,0,500,500
1047,4,-24.7854264,0,500,500
1048,2,0,0,500,500
1048,3,0,0,500,500
1048,4,0,0,500,500
1049,2,0,0,500,500
1049,3,0,0,500,500
1049,4,0,0,500,500
1050,2,-24.87169471,0,500,500
1050,3,-24.82856055,0,500,500
1050,4,-24.7854264,0,500,500
1051,2,-24.87169471,0,500,500
1051,3,-24.82856055,0,500,500
1051,4,-24.7854264,0,500,500
1052,2,-24.87169471,0,500,500
1052,3,-24.82856055,0,500,500
1052,4,-24.7854264,0,500,500
1053,2,-24.87169471,0,500,500
1053,3,-24.82856055,0,500,500
1053,4,-24.7854264,0,500,500
1054,2,0,0,500,500
1054,3,0,0,500,500
1054,4,0,0,500,500
1055,2,0,0,500,500
1055,3,0,0,500,500
1055,4,0,0,500,500
1056,2,0,0,500,500
1056,3,0,0,500,500
1056,4,0,0,500,500
1057,2,-24.87169471,0,500,500
1057,3,-24.82856055,0,500,500
1057,4,-24.7854264,0,500,500
1058,2,0,0,500,500
1058,3,0,0,500,500
1058,4,0,0,500,500
1059,2,0,0,500,500
1059,3,0,0,500,500
1059,4,0,0,500,500
1060,2,0,0,500,500
1060,3,0,0,500,500
1060,4,0,0,500,500
1061,2,0,0,500,500
1061,3,0,0,500,500
1061,4,0,0,500,500
1062,2,0,0,500,500
1062,3,0,0,500,500
1062,4,0,0,500,500
1063,2,0,0,500,500
1063,3,0,0,500,500
1063,4,0,0,500,500
1064,2,0,0,500,500
1064,3,0,0,500,500
1064,4,0,0,500,500
1065,2,0,0,500,500
1065,3,0,0,500,500
1065,4,0,0,500,500
1066,2,0,0,500,500
1066,3,0,0,500,500
1066,4,0,0,500,500
1067,2,-24.87169471,0,500,500
1067,3,-24.82856055,0,500,500
1067,4,-24.7854264,0,500,500
1068,2,0,0,500,500
1068,3,0,0,500,500
1068,4,0,0,500,500
1069,2,0,0,500,500
1069,3,0,0,500,500
1069,4,0,0,500,500
1070,2,0,0,500,500
1070,3,0,0,500,500
1070,4,0,0,500,500
1071,2,-24.87169471,0,500,500
1071,3,-24.82856055,0,500,500
1071,4,-24.7854264,0,500,500
1072,2,-24.87169471,0,500,500
1072,3,-24.82856055,0,500,500
1072,4,-24.7854264,0,500,500
1073,2,0,0,500,500
1073,3,0,0,500,500
1073,4,0,0,500,500
1074,2,0,0,500,500
1074,3,0,0,500,500
1074,4,0,0,500,500
1075,2,0,0,500,500
1075,3,0,0,500,500
1075,4,0,0,500,500
1076,2,-24.87169471,0,500,500
1076,3,-24.82856055,0,500,500
