QtBids,QBid,forT
228180,759980,92
228181,759982,90
228181,759983,91
228181,759984,92
228182,759986,90
228182,759987,91
228182,759988,92
228183,759990,90
228183,759991,91
228183,759992,92
228184,759994,90
228185,759996,90
228185,759997,91
228185,759998,92
228186,760000,90
228186,760001,91
228187,760003,90
228188,760005,90
228188,760006,91
228189,760008,90
228190,760010,90
228191,760012,90
228191,760013,91
228191,760014,92
228192,760016,90
228192,760017,91
228192,760018,92
228193,760020,90
228193,760021,91
228194,760023,90
228194,760024,91
228195,760026,90
228195,760027,91
228195,760028,92
228196,760030,90
228196,760031,91
228196,760032,92
228197,760034,90
228197,760035,91
228197,760036,92
228198,760038,90
228198,760039,91
228199,760041,90
228199,760042,91
228199,760043,92
228200,760045,90
228200,760046,91
228200,760047,92
228202,760050,90
228203,760052,90
228203,760053,91
228204,760055,90
228204,760056,91
228204,760057,92
228117,759780,90
228117,759781,91
228117,759782,92
228118,759784,90
228118,759785,91
228119,759787,90
228119,759788,91
228119,759789,92
228120,759791,90
228120,759792,91
228120,759793,92
228209,760074,90
228209,760075,91
228209,760076,92
228210,760078,90
228210,760079,91
228210,760080,92
228211,760082,90
228211,760083,91
228211,760084,92
228212,760086,90
228212,760087,91
228212,760088,92
228213,760090,90
228214,760092,90
228214,760093,91
228214,760094,92
228215,760096,90
228215,760097,91
228215,760098,92
228216,760100,90
228217,760102,90
228217,760103,91
228217,760104,92
228218,760106,90
228218,760107,91
228218,760108,92
228219,760110,90
228220,760112,90
228220,760113,91
228220,760114,92
228221,760116,90
228221,760117,91
228221,760118,92
228222,760120,90
228222,760121,91
228222,760122,92
228223,760124,90
228223,760125,91
228223,760126,92
228224,760128,90
228225,760130,90
228226,760132,90
228226,760133,91
228226,760134,92
228227,760136,90
228227,760137,91
228227,760138,92
228228,760140,90
228228,760141,91
228228,760142,92
228229,760144,90
228229,760145,91
228229,760146,92
228230,760148,90
228230,760149,91
228230,760150,92
228231,760152,90
228232,760154,90
228232,760155,91
228232,760156,92
228233,760158,90
228234,760160,90
228234,760161,91
228235,760163,90
228235,760164,91
228235,760165,92
228236,760167,90
228236,760168,91
228236,760169,92
228237,760171,90
228238,760173,90
228238,760174,91
228238,760175,92
228239,760177,90
228239,760178,91
228240,760180,90
228240,760181,91
228240,760182,92
228241,760184,90
228241,760185,91
228242,760187,90
228242,760188,91
228242,760189,92
228243,760191,90
228243,760192,91
228245,760195,90
228245,760196,91
228245,760197,92
228246,760199,90
228246,760200,91
228246,760201,92
228247,760203,90
228248,760205,90
228248,760206,91
228248,760207,92
228249,760209,90
228249,760210,91
228249,760211,92
228250,760213,90
228251,760215,90
228251,760216,91
228251,760217,92
228252,760219,90
228253,760221,90
228253,760222,91
228253,760223,92
228254,760225,90
228254,760226,91
228254,760227,92
228255,760229,90
228255,760230,91
228255,760231,92
228256,760233,90
228256,760234,91
228256,760235,92
228257,760237,90
228257,760238,91
228258,760240,90
228259,760242,90
228260,760244,90
228260,760245,91
228260,760246,92
228261,760248,90
228261,760249,91
228261,760250,92
228262,760252,90
228262,760253,91
228262,760254,92
228263,760256,90
228263,760257,91
228264,760259,90
228264,760260,91
228264,760261,92
228265,760263,90
228265,760264,91
228265,760265,92
228266,760267,90
228266,760268,91
228266,760269,92
228267,760271,90
228267,760272,91
228267,760273,92
228268,760275,90
228269,760277,90
228269,760278,91
228270,760280,90
228271,760282,90
228271,760283,91
228272,760285,90
228272,760286,91
228272,760287,92
228273,760289,90
228273,760290,91
228273,760291,92
228274,760293,90
228274,760294,91
228274,760295,92
228275,760297,90
228275,760298,91
228275,760299,92
228276,760301,90
228276,760302,91
228276,760303,92
228277,760305,90
228278,760307,90
228279,760309,90
228279,760310,91
228279,760311,92
228280,760313,90
228280,760314,91
228280,760315,92
228281,760317,90
228281,760318,91
228281,760319,92
228282,760321,90
228282,760322,91
228282,760323,92
228283,760325,90
228283,760326,91
228283,760327,92
228284,760329,90
228285,760331,90
228286,760333,90
228286,760334,91
228286,760335,92
228287,760337,90
228287,760338,91
228287,760339,92
228288,760341,90
228288,760342,91
228288,760343,92
228289,760345,90
228289,760346,91
228289,760347,92
228290,760349,90
228290,760350,91
228291,760352,90
228291,760353,91
228291,760354,92
228292,760356,90
228293,760358,90
228294,760360,90
228294,760361,91
228294,760362,92
228295,760364,90
228295,760365,91
228295,760366,92
228296,760368,90
228296,760369,91
228296,760370,92
228297,760372,90
228299,760375,90
228299,760376,91
228300,760378,90
228300,760379,91
228300,760380,92
228301,760382,90
228301,760383,91
228302,760385,90
228303,760387,90
228303,760388,91
228303,760389,92
228305,760392,90
228305,760393,91
228306,760395,90
228307,760397,90
228307,760398,91
228307,760399,92
228308,760401,90
228308,760402,91
228308,760403,92
228309,760405,90
228309,760406,91
228309,760407,92
228311,760410,90
228312,760412,90
228312,760413,91
228313,760415,90
228313,760416,91
228313,760417,92
228314,760419,90
228314,760420,91
228314,760421,92
228315,760423,90
228316,760425,90
228316,760426,91
228316,760427,92
228317,760429,90
228318,760431,90
228318,760432,91
228318,760433,92
228319,760435,90
228319,760436,91
228319,760437,92
228320,760439,90
228320,760440,91
228320,760441,92
228321,760443,90
228321,760444,91
228322,760446,90
228322,760447,91
228322,760448,92
228323,760450,90
228323,760451,91
228323,760452,92
228324,760454,90
228325,760456,90
228325,760457,91
228325,760458,92
228326,760460,90
228326,760461,91
228326,760462,92
228327,760464,90
228327,760465,91
228327,760466,92
228328,760468,90
228328,760469,91
228328,760470,92
228329,760472,90
228329,760473,91
228329,760474,92
228330,760476,90
228330,760477,91
228330,760478,92
228331,760480,90
228331,760481,91
228331,760482,92
228332,760484,90
228332,760485,91
228332,760486,92
228205,760059,90
228205,760060,91
228205,760061,92
228206,760063,90
228206,760064,91
228206,760065,92
228207,760067,90
228207,760068,91
228208,760070,90
228208,760071,91
228208,760072,92
228341,760520,90
228341,760521,91
228342,760523,90
228342,760524,91
228342,760525,92
228343,760527,90
228343,760528,91
228343,760529,92
228344,760531,90
228344,760532,91
228345,760534,90
228345,760535,91
228345,760536,92
228346,760538,90
228346,760539,91
228346,760540,92
228347,760542,90
228347,760543,91
228347,760544,92
228348,760546,90
228349,760548,90
228350,760550,90
228350,760551,91
228350,760552,92
228351,760554,90
228351,760555,91
228353,760558,90
228354,760560,90
228354,760561,91
228355,760563,90
228355,760564,91
228355,760565,92
228358,760569,90
228358,760570,91
228358,760571,92
228359,760573,90
228359,760574,91
228359,760575,92
228360,760577,90
228360,760578,91
228360,760579,92
228361,760581,90
228361,760582,91
228361,760583,92
228362,760585,90
228362,760586,91
228362,760587,92
228363,760589,90
228363,760590,91
228364,760592,90
228364,760593,91
228364,760594,92
228365,760596,90
228365,760597,91
228367,760600,90
228367,760601,91
228367,760602,92
228368,760604,90
228368,760605,91
228368,760606,92
228369,760608,90
228370,760610,90
228370,760611,91
228370,760612,92
228371,760614,90
228371,760615,91
228371,760616,92
228372,760618,90
228372,760619,91
228372,760620,92
228373,760622,90
228374,760624,90
228374,760625,91
228375,760627,90
228375,760628,91
228375,760629,92
228376,760631,90
228376,760632,91
228377,760634,90
228377,760635,91
228377,760636,92
228378,760638,90
228378,760639,91
228378,760640,92
228379,760642,90
228379,760643,91
228379,760644,92
228380,760646,90
228380,760647,91
228380,760648,92
228381,760650,90
228381,760651,91
228382,760653,90
228383,760655,90
228383,760656,91
228383,760657,92
228385,760660,90
228385,760661,91
228386,760663,90
228388,760666,90
228388,760667,91
228388,760668,92
228389,760670,90
228390,760672,90
228390,760673,91
228391,760675,90
228391,760676,91
228391,760677,92
228393,760680,90
228393,760681,91
228393,760682,92
228395,760685,90
228396,760687,90
228396,760688,91
228397,760690,90
228398,760692,90
228398,760693,91
228398,760694,92
228399,760696,90
228399,760697,91
228401,760700,90
228401,760701,91
228402,760703,90
228402,760704,91
228402,760705,92
228404,760708,90
228404,760709,91
228404,760710,92
228405,760712,90
228405,760713,91
228405,760714,92
228406,760716,90
228406,760717,91
228406,760718,92
228407,760720,90
228407,760721,91
228408,760723,90
228409,760725,90
228409,760726,91
228409,760727,92
228410,760729,90
228410,760730,91
228410,760731,92
228411,760733,90
228411,760734,91
228411,760735,92
228412,760737,90
228412,760738,91
228412,760739,92
228333,760488,90
228333,760489,91
228333,760490,92
228334,760492,90
228334,760493,91
228334,760494,92
228335,760496,90
228335,760497,91
228335,760498,92
228336,760500,90
228336,760501,91
228336,760502,92
228337,760504,90
228337,760505,91
228337,760506,92
228338,760508,90
228338,760509,91
228338,760510,92
228339,760512,90
228339,760513,91
228339,760514,92
228340,760516,90
228340,760517,91
228340,760518,92
228421,760767,90
228421,760768,91
228421,760769,92
228422,760771,90
228423,760773,90
228423,760774,91
228423,760775,92
228424,760777,90
228424,760778,91
228425,760780,90
228425,760781,91
228426,760783,90
228426,760784,91
228426,760785,92
228427,760787,90
228428,760789,90
228428,760790,91
228428,760791,92
228429,760793,90
228429,760794,91
228429,760795,92
228430,760797,90
228431,760799,90
228431,760800,91
228432,760802,90
228432,760803,91
228433,760805,90
228433,760806,91
228433,760807,92
228434,760809,90
228434,760810,91
228434,760811,92
228435,760813,90
228435,760814,91
228435,760815,92
228436,760817,90
228437,760819,90
228437,760820,91
228437,760821,92
228438,760823,90
228438,760824,91
228438,760825,92
228439,760827,90
228439,760828,91
228439,760829,92
228440,760831,90
228441,760833,90
228441,760834,91
228441,760835,92
228442,760837,90
228443,760839,90
228443,760840,91
228444,760842,90
228444,760843,91
228444,760844,92
228445,760846,90
228445,760847,91
228445,760848,92
228446,760850,90
228446,760851,91
228446,760852,92
228447,760854,90
228448,760856,90
228448,760857,91
228449,760859,90
228450,760861,90
228450,760862,91
228450,760863,92
228451,760865,90
228451,760866,91
228451,760867,92
228452,760869,90
228452,760870,91
228452,760871,92
228453,760873,90
228453,760874,91
228454,760876,90
228454,760877,91
228454,760878,92
228455,760880,90
228456,760882,90
228457,760884,90
228457,760885,91
228457,760886,92
228458,760888,90
228458,760889,91
228458,760890,92
228459,760892,90
228459,760893,91
228460,760895,90
228460,760896,91
228460,760897,92
228461,760899,90
228462,760901,90
228462,760902,91
228463,760904,90
228463,760905,91
228463,760906,92
228464,760908,90
228464,760909,91
228464,760910,92
228465,760912,90
228466,760914,90
228466,760915,91
228466,760916,92
228467,760918,90
228467,760919,91
228468,760921,90
228468,760922,91
228468,760923,92
228469,760925,90
228469,760926,91
228470,760928,90
228471,760930,90
228471,760931,91
228471,760932,92
228472,760934,90
228472,760935,91
228472,760936,92
228473,760938,90
228473,760939,91
228473,760940,92
228474,760942,90
228475,760944,90
228475,760945,91
228475,760946,92
228476,760948,90
228476,760949,91
228476,760950,92
228477,760952,90
228478,760954,90
228478,760955,91
228478,760956,92
228479,760958,90
228479,760959,91
228479,760960,92
228480,760962,90
228481,760964,90
228481,760965,91
228481,760966,92
228482,760968,90
228482,760969,91
228482,760970,92
228483,760972,90
228483,760973,91
228483,760974,92
228484,760976,90
228484,760977,91
228484,760978,92
228485,760980,90
228485,760981,91
228486,760983,90
228486,760984,91
228486,760985,92
228487,760987,90
228487,760988,91
228488,760990,90
228488,760991,91
228488,760992,92
228489,760994,90
228489,760995,91
228489,760996,92
228490,760998,90
228491,761000,90
228492,761002,90
228492,761003,91
228492,761004,92
228493,761006,90
228493,761007,91
228493,761008,92
228494,761010,90
228494,761011,91
228495,761013,90
228495,761014,91
228496,761016,90
228496,761017,91
228496,761018,92
228497,761020,90
228498,761022,90
228499,761024,90
228499,761025,91
228499,761026,92
228500,761028,90
228500,761029,91
228500,761030,92
228501,761032,90
228501,761033,91
228501,761034,92
228502,761036,90
228502,761037,91
228502,761038,92
228504,761041,90
228504,761042,91
228505,761044,90
228505,761045,91
228505,761046,92
228506,761048,90
228506,761049,91
228507,761051,90
228508,761053,90
228508,761054,91
228508,761055,92
228509,761057,90
228509,761058,91
228509,761059,92
228510,761061,90
228511,761063,90
228511,761064,91
228511,761065,92
228512,761067,90
228512,761068,91
228512,761069,92
228513,761071,90
