Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,status
23340043,226194,752981,837424,89,0,36,0.02796299,36,1,1,1
23340043,226195,752982,837425,89,0,-36,-0.012802244,-36,1,1,1
23340043,226196,752983,837426,89,0,36,0.011727123,36,1,1,1
23340043,226197,752984,837427,89,0,-36,-0.019739613,-36,1,1,1
23340043,226198,752985,837428,89,0,36,0.014522542,36,1,1,1
23350039,226199,752986,837429,89,0,-36,-0.013863067,-36,1,1,1
23350039,226200,752987,837430,89,0,36,0.020156133,36,1,1,1
23350039,226201,752988,837431,89,0,36,0.025419155,36,1,1,1
23350039,226202,752989,837432,89,0,-36,-0.012257084,-36,1,1,1
23350039,226203,752990,837433,89,0,36,0.010085097,36,1,1,1
23360036,226204,752991,837434,89,0,-36,-0.012037867,-36,1,1,1
23360036,226205,752992,837435,89,0,36,0.02091,36,1,1,1
23360036,226206,752993,837436,89,0,36,0.024963993,36,1,1,1
23360036,226207,752994,837437,89,0,-36,-0.015503875,-36,1,1,1
21920000,226208,752995,837438,89,0,-5.9,-47.323975,-5.9,0,1,1
21920000,226208,752996,837439,90,0,-5.9,-46.272289,-5.9,0,1,1
21920000,226208,752997,837440,91,0,-5.9,-45.220603,-5.9,0,1,1
21920000,226208,752998,837441,92,0,-5.9,-44.168917,-5.9,0,1,1
21950093,226209,752999,837442,89,0,-5.9,-16.84985752,-5.9,0,1,1
21950093,226209,753000,837443,90,0,-5.9,-16.47540133,-5.9,0,1,1
21950093,226209,753001,837444,91,0,-5.9,-16.10094513,-5.9,0,1,1
21950093,226209,753002,837445,92,0,-5.9,-15.72648796,-5.9,0,1,1
21950088,226210,753003,837446,89,0,-5.9,-0.441963476,-5.9,0,1,1
21950088,226210,753004,837447,90,0,-5.9,-0.432141674,-5.9,0,1,1
21950088,226210,753005,837448,91,0,-5.9,-0.422319872,-5.9,0,1,1
21950088,226210,753006,837449,92,0,-5.9,-0.412498045,-5.9,0,1,1
22100021,226211,753007,837450,89,0,-5.9,-12.47577133,-5.9,0,1,1
22100021,226211,753008,837451,90,0,-5.9,-12.279373,-5.9,0,1,1
22100021,226211,753009,837452,91,0,-5.9,-12.08297468,-5.9,0,1,1
22100021,226211,753010,837453,92,0,-5.9,-11.88657635,-5.9,0,1,1
22100003,226212,753011,837454,89,0,-5.9,-0.13898,-5.9,0,1,1
22100003,226212,753012,837455,90,0,-5.9,-0.136792124,-5.9,0,1,1
22100003,226212,753013,837456,91,0,-5.9,-0.134604248,-5.9,0,1,1
22100003,226212,753014,837457,92,0,-5.9,-0.132416372,-5.9,0,1,1
22100020,226213,753015,837458,89,0,-5.9,-0.602246667,-5.9,0,1,1
22100020,226213,753016,837459,90,0,-5.9,-0.592765871,-5.9,0,1,1
22100020,226213,753017,837460,91,0,-5.9,-0.583285075,-5.9,0,1,1
22100020,226213,753018,837461,92,0,-5.9,-0.57380428,-5.9,0,1,1
22160027,226214,753019,837462,89,0,-5.9,-16.00055133,-5.9,0,1,1
22160027,226214,753020,837463,90,0,-5.9,-15.64496845,-5.9,0,1,1
22160027,226214,753021,837464,91,0,-5.9,-15.28938649,-5.9,0,1,1
22160027,226214,753022,837465,92,0,-5.9,-14.93380452,-5.9,0,1,1
22160021,226215,753023,837466,89,0,-5.9,-0.441963484,-5.9,0,1,1
22160021,226215,753024,837467,90,0,-5.9,-0.432141657,-5.9,0,1,1
22160021,226215,753025,837468,91,0,-5.9,-0.422319855,-5.9,0,1,1
22160021,226215,753026,837469,92,0,-5.9,-0.412498053,-5.9,0,1,1
22160024,226216,753027,837470,89,0,-5.9,-1.038614187,-5.9,0,1,1
22160024,226216,753028,837471,90,0,-5.9,-1.015532894,-5.9,0,1,1
22160024,226216,753029,837472,91,0,-5.9,-0.992451659,-5.9,0,1,1
22160024,226216,753030,837473,92,0,-5.9,-0.969370425,-5.9,0,1,1
22220033,226217,753031,837474,89,0,-5.9,-53.09449237,-5.9,0,1,1
22220033,226217,753032,837475,90,0,-5.9,-51.65809238,-5.9,0,1,1
22220033,226217,753033,837476,91,0,-5.9,-50.22169329,-5.9,0,1,1
22220033,226217,753034,837477,92,0,-5.9,-48.7852942,-5.9,0,1,1
22220003,226218,753035,837478,89,0,-5.9,-0.370616309,-5.9,0,1,1
22220003,226218,753036,837479,90,0,-5.9,-0.360589783,-5.9,0,1,1
22220003,226218,753037,837480,91,0,-5.9,-0.350563265,-5.9,0,1,1
22220003,226218,753038,837481,92,0,-5.9,-0.340536746,-5.9,0,1,1
22220004,226219,753039,837482,89,0,-5.9,-2.131043774,-5.9,0,1,1
22220004,226219,753040,837483,90,0,-5.9,-2.073391255,-5.9,0,1,1
22220004,226219,753041,837484,91,0,-5.9,-2.015738772,-5.9,0,1,1
22220004,226219,753042,837485,92,0,-5.9,-1.958086288,-5.9,0,1,1
22220011,226220,753043,837486,89,0,-5.9,-0.370616309,-5.9,0,1,1
22220011,226220,753044,837487,90,0,-5.9,-0.360589783,-5.9,0,1,1
22220011,226220,753045,837488,91,0,-5.9,-0.350563265,-5.9,0,1,1
22220011,226220,753046,837489,92,0,-5.9,-0.340536746,-5.9,0,1,1
22220024,226221,753047,837490,89,0,-5.9,-0.525039771,-5.9,0,1,1
22220024,226221,753048,837491,90,0,-5.9,-0.510835527,-5.9,0,1,1
22220024,226221,753049,837492,91,0,-5.9,-0.496631292,-5.9,0,1,1
22220024,226221,753050,837493,92,0,-5.9,-0.482427056,-5.9,0,1,1
22220029,226222,753051,837494,89,0,-5.9,-2.131043774,-5.9,0,1,1
22220029,226222,753052,837495,90,0,-5.9,-2.073391255,-5.9,0,1,1
22220029,226222,753053,837496,91,0,-5.9,-2.015738772,-5.9,0,1,1
22220029,226222,753054,837497,92,0,-5.9,-1.958086288,-5.9,0,1,1
22220030,226223,753055,837498,89,0,-5.9,-0.833886694,-5.9,0,1,1
22220030,226223,753056,837499,90,0,-5.9,-0.811327013,-5.9,0,1,1
22220030,226223,753057,837500,91,0,-5.9,-0.788767345,-5.9,0,1,1
22220030,226223,753058,837501,92,0,-5.9,-0.766207678,-5.9,0,1,1
22520021,226224,753059,837502,89,0,-5.9,-51.55231526,-5.9,0,1,1
22520021,226224,753060,837503,90,0,-5.9,-50.74075882,-5.9,0,1,1
22520021,226224,753061,837504,91,0,-5.9,-49.92920239,-5.9,0,1,1
22520021,226224,753062,837505,92,0,-5.9,-49.11764506,-5.9,0,1,1
22520002,226225,753063,837506,89,0,-5.9,-0.555920006,-5.9,0,1,1
22520002,226225,753064,837507,90,0,-5.9,-0.547168499,-5.9,0,1,1
22520002,226225,753065,837508,91,0,-5.9,-0.538416992,-5.9,0,1,1
22520002,226225,753066,837509,92,0,-5.9,-0.529665475,-5.9,0,1,1
22520007,226226,753067,837510,89,0,-5.9,-2.547966696,-5.9,0,1,1
22520007,226226,753068,837511,90,0,-5.9,-2.507855621,-5.9,0,1,1
22520007,226226,753069,837512,91,0,-5.9,-2.467744546,-5.9,0,1,1
22520007,226226,753070,837513,92,0,-5.9,-2.427633428,-5.9,0,1,1
22520020,226227,753071,837514,89,0,-5.9,-3.405010039,-5.9,0,1,1
22520020,226227,753072,837515,90,0,-5.9,-3.351407057,-5.9,0,1,1
22520020,226227,753073,837516,91,0,-5.9,-3.297804076,-5.9,0,1,1
22520020,226227,753074,837517,92,0,-5.9,-3.244201035,-5.9,0,1,1
22630042,226228,753075,837518,89,0,-5.9,-34.20479642,-5.9,0,1,1
22630042,226228,753076,837519,90,0,-5.9,-33.27943199,-5.9,0,1,1
22630042,226228,753077,837520,91,0,-5.9,-32.35406845,-5.9,0,1,1
22630042,226228,753078,837521,92,0,-5.9,-31.42870402,-5.9,0,1,1
22630001,226229,753079,837522,89,0,-5.9,-0.138981114,-5.9,0,1,1
22630001,226229,753080,837523,90,0,-5.9,-0.135221168,-5.9,0,1,1
22630001,226229,753081,837524,91,0,-5.9,-0.131461226,-5.9,0,1,1
22630001,226229,753082,837525,92,0,-5.9,-0.12770128,-5.9,0,1,1
22630005,226230,753083,837526,89,0,-5.9,-0.138981114,-5.9,0,1,1
22630005,226230,753084,837527,90,0,-5.9,-0.135221168,-5.9,0,1,1
22630005,226230,753085,837528,91,0,-5.9,-0.131461226,-5.9,0,1,1
22630005,226230,753086,837529,92,0,-5.9,-0.12770128,-5.9,0,1,1
22630015,226231,753087,837530,89,0,-5.9,-1.019194837,-5.9,0,1,1
22630015,226231,753088,837531,90,0,-5.9,-0.991621901,-5.9,0,1,1
22630015,226231,753089,837532,91,0,-5.9,-0.964048992,-5.9,0,1,1
22630015,226231,753090,837533,92,0,-5.9,-0.936476057,-5.9,0,1,1
22630016,226232,753091,837534,89,0,-5.9,-0.138981114,-5.9,0,1,1
22630016,226232,753092,837535,90,0,-5.9,-0.135221168,-5.9,0,1,1
22630016,226232,753093,837536,91,0,-5.9,-0.131461226,-5.9,0,1,1
22630016,226232,753094,837537,92,0,-5.9,-0.12770128,-5.9,0,1,1
22630023,226233,753095,837538,89,0,-5.9,-1.89940856,-5.9,0,1,1
22630023,226233,753096,837539,90,0,-5.9,-1.848022634,-5.9,0,1,1
22630023,226233,753097,837540,91,0,-5.9,-1.796636758,-5.9,0,1,1
22630023,226233,753098,837541,92,0,-5.9,-1.745250833,-5.9,0,1,1
22630039,226234,753099,837542,89,0,-5.9,-0.617693841,-5.9,0,1,1
22630039,226234,753100,837543,90,0,-5.9,-0.60098297,-5.9,0,1,1
22630039,226234,753101,837544,91,0,-5.9,-0.584272117,-5.9,0,1,1
22630039,226234,753102,837545,92,0,-5.9,-0.567561246,-5.9,0,1,1
22640020,226235,753103,837546,89,0,-5.9,-52.36673826,-5.9,0,1,1
22640020,226235,753104,837547,90,0,-5.9,-51.54236103,-5.9,0,1,1
22640020,226235,753105,837548,91,0,-5.9,-50.7179829,-5.9,0,1,1
22640020,226235,753106,837549,92,0,-5.9,-49.89360568,-5.9,0,1,1
22640000,226236,753107,837550,89,0,-5.9,-0.555920008,-5.9,0,1,1
22640000,226236,753108,837551,90,0,-5.9,-0.547168503,-5.9,0,1,1
22640000,226236,753109,837552,91,0,-5.9,-0.538416988,-5.9,0,1,1
22640000,226236,753110,837553,92,0,-5.9,-0.529665483,-5.9,0,1,1
22640007,226237,753111,837554,89,0,-5.9,-1.621433358,-5.9,0,1,1
22640007,226237,753112,837555,90,0,-5.9,-1.595908134,-5.9,0,1,1
22640007,226237,753113,837556,91,0,-5.9,-1.570382882,-5.9,0,1,1
22640007,226237,753114,837557,92,0,-5.9,-1.544857657,-5.9,0,1,1
22640008,226238,753115,837558,89,0,-5.9,-1.621433358,-5.9,0,1,1
22640008,226238,753116,837559,90,0,-5.9,-1.595908134,-5.9,0,1,1
22640008,226238,753117,837560,91,0,-5.9,-1.570382882,-5.9,0,1,1
22640008,226238,753118,837561,92,0,-5.9,-1.544857657,-5.9,0,1,1
22640012,226239,753119,837562,89,0,-5.9,-0.555920008,-5.9,0,1,1
22640012,226239,753120,837563,90,0,-5.9,-0.547168503,-5.9,0,1,1
22640012,226239,753121,837564,91,0,-5.9,-0.538416988,-5.9,0,1,1
22640012,226239,753122,837565,92,0,-5.9,-0.529665483,-5.9,0,1,1
22640017,226240,753123,837566,89,0,-5.9,-0.208470003,-5.9,0,1,1
22640017,226240,753124,837567,90,0,-5.9,-0.205188189,-5.9,0,1,1
22640017,226240,753125,837568,91,0,-5.9,-0.20190637,-5.9,0,1,1
22640017,226240,753126,837569,92,0,-5.9,-0.198624556,-5.9,0,1,1
22640018,226241,753127,837570,89,0,-5.9,-0.555920008,-5.9,0,1,1
22640018,226241,753128,837571,90,0,-5.9,-0.547168503,-5.9,0,1,1
22640018,226241,753129,837572,91,0,-5.9,-0.538416988,-5.9,0,1,1
22640018,226241,753130,837573,92,0,-5.9,-0.529665483,-5.9,0,1,1
22650042,226242,753131,837574,89,0,-5.9,-51.52585876,-5.9,0,1,1
22650042,226242,753132,837575,90,0,-5.9,-50.13189679,-5.9,0,1,1
22650042,226242,753133,837576,91,0,-5.9,-48.73793481,-5.9,0,1,1
22650042,226242,753134,837577,92,0,-5.9,-47.34397284,-5.9,0,1,1
22650000,226243,753135,837578,89,0,-5.9,-1.85308154,-5.9,0,1,1
22650000,226243,753136,837579,90,0,-5.9,-1.802948941,-5.9,0,1,1
22650000,226243,753137,837580,91,0,-5.9,-1.752816343,-5.9,0,1,1
22650000,226243,753138,837581,92,0,-5.9,-1.702683744,-5.9,0,1,1
22650013,226244,753139,837582,89,0,-5.9,-1.899408579,-5.9,0,1,1
22650013,226244,753140,837583,90,0,-5.9,-1.848022665,-5.9,0,1,1
22650013,226244,753141,837584,91,0,-5.9,-1.796636751,-5.9,0,1,1
22650013,226244,753142,837585,92,0,-5.9,-1.745250837,-5.9,0,1,1
22650017,226245,753143,837586,89,0,-5.9,-1.85308154,-5.9,0,1,1
22650017,226245,753144,837587,90,0,-5.9,-1.802948941,-5.9,0,1,1
22650017,226245,753145,837588,91,0,-5.9,-1.752816343,-5.9,0,1,1
22650017,226245,753146,837589,92,0,-5.9,-1.702683744,-5.9,0,1,1
22650039,226246,753147,837590,89,0,-5.9,-1.899408579,-5.9,0,1,1
22650039,226246,753148,837591,90,0,-5.9,-1.848022665,-5.9,0,1,1
22650039,226246,753149,837592,91,0,-5.9,-1.796636751,-5.9,0,1,1
22650039,226246,753150,837593,92,0,-5.9,-1.745250837,-5.9,0,1,1
22660043,226247,753151,837594,89,0,-5.9,-35.11033556,-5.9,0,1,1
22660043,226247,753152,837595,90,0,-5.9,-34.16047345,-5.9,0,1,1
22660043,226247,753153,837596,91,0,-5.9,-33.21061135,-5.9,0,1,1
22660043,226247,753154,837597,92,0,-5.9,-32.26074841,-5.9,0,1,1
22660010,226248,753155,837598,89,0,-5.9,-1.899408558,-5.9,0,1,1
22660010,226248,753156,837599,90,0,-5.9,-1.848022657,-5.9,0,1,1
22660010,226248,753157,837600,91,0,-5.9,-1.796636757,-5.9,0,1,1
22660010,226248,753158,837601,92,0,-5.9,-1.745250811,-5.9,0,1,1
22660014,226249,753159,837602,89,0,-5.9,-0.407677934,-5.9,0,1,1
22660014,226249,753160,837603,90,0,-5.9,-0.396648766,-5.9,0,1,1
22660014,226249,753161,837604,91,0,-5.9,-0.385619597,-5.9,0,1,1
22660014,226249,753162,837605,92,0,-5.9,-0.374590418,-5.9,0,1,1
22660024,226250,753163,837606,89,0,-5.9,-1.899408558,-5.9,0,1,1
22660024,226250,753164,837607,90,0,-5.9,-1.848022657,-5.9,0,1,1
22660024,226250,753165,837608,91,0,-5.9,-1.796636757,-5.9,0,1,1
22660024,226250,753166,837609,92,0,-5.9,-1.745250811,-5.9,0,1,1
22660040,226251,753167,837610,89,0,-5.9,-2.260759454,-5.9,0,1,1
22660040,226251,753168,837611,90,0,-5.9,-2.1995977,-5.9,0,1,1
22660040,226251,753169,837612,91,0,-5.9,-2.138435945,-5.9,0,1,1
22660040,226251,753170,837613,92,0,-5.9,-2.077274136,-5.9,0,1,1
22660042,226252,753171,837614,89,0,-5.9,-0.407677934,-5.9,0,1,1
22660042,226252,753172,837615,90,0,-5.9,-0.396648766,-5.9,0,1,1
22660042,226252,753173,837616,91,0,-5.9,-0.385619597,-5.9,0,1,1
22660042,226252,753174,837617,92,0,-5.9,-0.374590418,-5.9,0,1,1
22670033,226253,753175,837618,89,0,-5.9,-53.76411965,-5.9,0,1,1
22670033,226253,753176,837619,90,0,-5.9,-52.56931357,-5.9,0,1,1
22670033,226253,753177,837620,91,0,-5.9,-51.37450663,-5.9,0,1,1
22670033,226253,753178,837621,92,0,-5.9,-50.17970055,-5.9,0,1,1
22670010,226254,753179,837622,89,0,-5.9,-0.662945207,-5.9,0,1,1
22670010,226254,753180,837623,90,0,-5.9,-0.648212501,-5.9,0,1,1
22670010,226254,753181,837624,91,0,-5.9,-0.633479784,-5.9,0,1,1
22670010,226254,753182,837625,92,0,-5.9,-0.618747078,-5.9,0,1,1
22670019,226255,753183,837626,89,0,-5.9,-2.209817355,-5.9,0,1,1
22670019,226255,753184,837627,90,0,-5.9,-2.160708336,-5.9,0,1,1
22670019,226255,753185,837628,91,0,-5.9,-2.11159928,-5.9,0,1,1
22670019,226255,753186,837629,92,0,-5.9,-2.062490261,-5.9,0,1,1
22670027,226256,753187,837630,89,0,-5.9,-0.441963471,-5.9,0,1,1
22670027,226256,753188,837631,90,0,-5.9,-0.432141667,-5.9,0,1,1
22670027,226256,753189,837632,91,0,-5.9,-0.422319856,-5.9,0,1,1
22670027,226256,753190,837633,92,0,-5.9,-0.412498052,-5.9,0,1,1
22670029,226257,753191,837634,89,0,-5.9,-2.541289959,-5.9,0,1,1
22670029,226257,753192,837635,90,0,-5.9,-2.484814586,-5.9,0,1,1
22670029,226257,753193,837636,91,0,-5.9,-2.428339172,-5.9,0,1,1
22670029,226257,753194,837637,92,0,-5.9,-2.3718638,-5.9,0,1,1
22670031,226258,753195,837638,89,0,-5.9,-2.209817355,-5.9,0,1,1
22670031,226258,753196,837639,90,0,-5.9,-2.160708336,-5.9,0,1,1
22670031,226258,753197,837640,91,0,-5.9,-2.11159928,-5.9,0,1,1
22670031,226258,753198,837641,92,0,-5.9,-2.062490261,-5.9,0,1,1
22690035,226259,753199,837642,89,0,-5.9,-27.00844747,-5.9,0,1,1
22690035,226259,753200,837643,90,0,-5.9,-26.58326994,-5.9,0,1,1
22690035,226259,753201,837644,91,0,-5.9,-26.1580924,-5.9,0,1,1
22690035,226259,753202,837645,92,0,-5.9,-25.73291487,-5.9,0,1,1
22690001,226260,753203,837646,89,0,-5.9,-0.694900021,-5.9,0,1,1
22690001,226260,753204,837647,90,0,-5.9,-0.683960633,-5.9,0,1,1
22690001,226260,753205,837648,91,0,-5.9,-0.673021245,-5.9,0,1,1
22690001,226260,753206,837649,92,0,-5.9,-0.662081858,-5.9,0,1,1
22690002,226261,753207,837650,89,0,-5.9,-0.694900021,-5.9,0,1,1
22690002,226261,753208,837651,90,0,-5.9,-0.683960633,-5.9,0,1,1
22690002,226261,753209,837652,91,0,-5.9,-0.673021245,-5.9,0,1,1
22690002,226261,753210,837653,92,0,-5.9,-0.662081858,-5.9,0,1,1
22690006,226262,753211,837654,89,0,-5.9,-0.694900021,-5.9,0,1,1
22690006,226262,753212,837655,90,0,-5.9,-0.683960633,-5.9,0,1,1
22690006,226262,753213,837656,91,0,-5.9,-0.673021245,-5.9,0,1,1
22690006,226262,753214,837657,92,0,-5.9,-0.662081858,-5.9,0,1,1
22690007,226263,753215,837658,89,0,-5.9,-0.555920017,-5.9,0,1,1
22690007,226263,753216,837659,90,0,-5.9,-0.547168506,-5.9,0,1,1
22690007,226263,753217,837660,91,0,-5.9,-0.538416996,-5.9,0,1,1
22690007,226263,753218,837661,92,0,-5.9,-0.529665486,-5.9,0,1,1
22690008,226264,753219,837662,89,0,-5.9,-0.694900021,-5.9,0,1,1
22690008,226264,753220,837663,90,0,-5.9,-0.683960633,-5.9,0,1,1
22690008,226264,753221,837664,91,0,-5.9,-0.673021245,-5.9,0,1,1
22690008,226264,753222,837665,92,0,-5.9,-0.662081858,-5.9,0,1,1
22690009,226265,753223,837666,89,0,-5.9,-0.050959335,-5.9,0,1,1
22690009,226265,753224,837667,90,0,-5.9,-0.050157113,-5.9,0,1,1
22690009,226265,753225,837668,91,0,-5.9,-0.049354891,-5.9,0,1,1
22690009,226265,753226,837669,92,0,-5.9,-0.04855267,-5.9,0,1,1
22690012,226266,753227,837670,89,0,-5.9,-1.250820037,-5.9,0,1,1
22690012,226266,753228,837671,90,0,-5.9,-1.231129139,-5.9,0,1,1
22690012,226266,753229,837672,91,0,-5.9,-1.211438242,-5.9,0,1,1
22690012,226266,753230,837673,92,0,-5.9,-1.191747344,-5.9,0,1,1
22690023,226267,753231,837674,89,0,-5.9,-0.555920017,-5.9,0,1,1
22690023,226267,753232,837675,90,0,-5.9,-0.547168506,-5.9,0,1,1
22690023,226267,753233,837676,91,0,-5.9,-0.538416996,-5.9,0,1,1
22690023,226267,753234,837677,92,0,-5.9,-0.529665486,-5.9,0,1,1
22690024,226268,753235,837678,89,0,-5.9,-0.694900021,-5.9,0,1,1
22690024,226268,753236,837679,90,0,-5.9,-0.683960633,-5.9,0,1,1
22690024,226268,753237,837680,91,0,-5.9,-0.673021245,-5.9,0,1,1
22690024,226268,753238,837681,92,0,-5.9,-0.662081858,-5.9,0,1,1
22690031,226269,753239,837682,89,0,-5.9,-0.694900021,-5.9,0,1,1
22690031,226269,753240,837683,90,0,-5.9,-0.683960633,-5.9,0,1,1
22690031,226269,753241,837684,91,0,-5.9,-0.673021245,-5.9,0,1,1
22690031,226269,753242,837685,92,0,-5.9,-0.662081858,-5.9,0,1,1
22700020,226270,753243,837686,89,0,-5.9,-66.27492997,-5.9,0,1,1
22700020,226270,753244,837687,90,0,-5.9,-65.23160481,-5.9,0,1,1
22700020,226270,753245,837688,91,0,-5.9,-64.1882787,-5.9,0,1,1
22700020,226270,753246,837689,92,0,-5.9,-63.14495259,-5.9,0,1,1
22700003,226271,753247,837690,89,0,-5.9,-0.486430005,-5.9,0,1,1
22700003,226271,753248,837691,90,0,-5.9,-0.478772438,-5.9,0,1,1
22700003,226271,753249,837692,91,0,-5.9,-0.471114865,-5.9,0,1,1
22700003,226271,753250,837693,92,0,-5.9,-0.463457292,-5.9,0,1,1
22700007,226272,753251,837694,89,0,-5.9,-3.057560029,-5.9,0,1,1
22700007,226272,753252,837695,90,0,-5.9,-3.009426756,-5.9,0,1,1
22700007,226272,753253,837696,91,0,-5.9,-2.961293439,-5.9,0,1,1
22700007,226272,753254,837697,92,0,-5.9,-2.913160122,-5.9,0,1,1
22710000,226273,753255,837698,89,0,-5.9,-63.143248,-5.9,0,1,1
22710000,226273,753256,837699,90,0,-5.9,-62.149222,-5.9,0,1,1
22710000,226273,753257,837700,91,0,-5.9,-61.155196,-5.9,0,1,1
22710000,226273,753258,837701,92,0,-5.9,-60.161171,-5.9,0,1,1
22720021,226274,753259,837702,89,0,-5.9,-69.28523694,-5.9,0,1,1
22720021,226274,753260,837703,90,0,-5.9,-68.19452212,-5.9,0,1,1
22720021,226274,753261,837704,91,0,-5.9,-67.10380638,-5.9,0,1,1
22720021,226274,753262,837705,92,0,-5.9,-66.01309157,-5.9,0,1,1
22720000,226275,753263,837706,89,0,-5.9,-0.486430006,-5.9,0,1,1
22720000,226275,753264,837707,90,0,-5.9,-0.478772438,-5.9,0,1,1
22720000,226275,753265,837708,91,0,-5.9,-0.471114863,-5.9,0,1,1
22720000,226275,753266,837709,92,0,-5.9,-0.463457295,-5.9,0,1,1
22720017,226276,753267,837710,89,0,-5.9,-0.231633336,-5.9,0,1,1
22720017,226276,753268,837711,90,0,-5.9,-0.227986875,-5.9,0,1,1
22720017,226276,753269,837712,91,0,-5.9,-0.224340411,-5.9,0,1,1
22720017,226276,753270,837713,92,0,-5.9,-0.22069395,-5.9,0,1,1
22720018,226277,753271,837714,89,0,-5.9,-0.83388001,-5.9,0,1,1
22720018,226277,753272,837715,90,0,-5.9,-0.82075275,-5.9,0,1,1
22720018,226277,753273,837716,91,0,-5.9,-0.80762548,-5.9,0,1,1
22720018,226277,753274,837717,92,0,-5.9,-0.79449822,-5.9,0,1,1
22720019,226278,753275,837718,89,0,-5.9,-1.621433352,-5.9,0,1,1
22720019,226278,753276,837719,90,0,-5.9,-1.595908125,-5.9,0,1,1
22720019,226278,753277,837720,91,0,-5.9,-1.570382877,-5.9,0,1,1
22720019,226278,753278,837721,92,0,-5.9,-1.54485765,-5.9,0,1,1
22720020,226279,753279,837722,89,0,-5.9,-2.246843359,-5.9,0,1,1
22720020,226279,753280,837723,90,0,-5.9,-2.211472688,-5.9,0,1,1
22720020,226279,753281,837724,91,0,-5.9,-2.176101987,-5.9,0,1,1
22720020,226279,753282,837725,92,0,-5.9,-2.140731316,-5.9,0,1,1
22730065,226280,753283,837726,89,0,-5.9,-16.196729,-5.9,0,1,1
22730065,226280,753284,837727,90,0,-5.9,-15.94175376,-5.9,0,1,1
22730065,226280,753285,837728,91,0,-5.9,-15.68677851,-5.9,0,1,1
22730065,226280,753286,837729,92,0,-5.9,-15.43180327,-5.9,0,1,1
22730043,226281,753287,837730,89,0,-5.9,-0.138979998,-5.9,0,1,1
22730043,226281,753288,837731,90,0,-5.9,-0.136792121,-5.9,0,1,1
22730043,226281,753289,837732,91,0,-5.9,-0.134604243,-5.9,0,1,1
22730043,226281,753290,837733,92,0,-5.9,-0.132416366,-5.9,0,1,1
22730063,226282,753291,837734,89,0,-5.9,-0.138979998,-5.9,0,1,1
22730063,226282,753292,837735,90,0,-5.9,-0.136792121,-5.9,0,1,1
22730063,226282,753293,837736,91,0,-5.9,-0.134604243,-5.9,0,1,1
22730063,226282,753294,837737,92,0,-5.9,-0.132416366,-5.9,0,1,1
22740042,226283,753295,837738,89,0,-5.9,-47.02620016,-5.9,0,1,1
