ID,NodeFrom,NodeTo,R,G,X,B,Pmin,Pmax,Qmin,Qmax,S,Charge,Tap,Shift
22160008,22160001,22160003,0.00258,0,0.00088,0,0,0,0,0,4.7467,0,1,0
22160009,22160016,22160001,0.00161,0,0.0007,0,0,0,0,0,5.656,0,1,0
22160010,22160020,22160002,0.0024,0,0.00032,0,0,0,0,0,2.1824,0,1,0
22160011,22160019,22160003,0.00775,0,0.00081,0,0,0,0,0,2.1096,0,1,0
22160012,22160004,22160020,0.00345,0,0.0005,0,0,0,0,0,2.1824,0,1,0
22160013,22160007,22160004,0.00423,0,0.00058,0,0,0,0,0,2.1824,0,1,0
22160014,22160010,22160005,0.00376,0,0.0005,0,0,0,0,0,2.1824,0,1,0
22160015,22160005,22160013,0.00151,0,0.00019,0,0,0,0,0,2.4734,0,1,0
22160016,22160023,22160006,0.00186,0,0.00057,0,0,0,0,0,4.383,0,1,0
22160017,22160006,22160016,0.00303,0,0.00093,0,0,0,0,0,4.383,0,1,0
22160018,22160022,22160007,0.00349,0,0.00058,0,0,0,0,0,3.1099,0,1,0
22160019,22160011,22160007,0.0036,0,0.00046,0,0,0,0,0,2.4734,0,1,0
22160020,22160026,22160007,0.00331,0,0.00042,0,0,0,0,0,2.4734,0,1,0
22160021,22160009,22160021,0.00263,0,0.00051,0,0,0,0,0,2.4734,0,1,0
22160022,22160025,22160023,0.003,0,0.00092,0,0,0,0,0,4.383,0,1,0
22160023,22160013,22160021,0.00191,0,0.00045,0,0,0,0,0,3.7464,0,1,0
22160024,22160021,22160016,0.00308,0,0.00133,0,0,0,0,0,5.656,0,1,0
22160025,22160008,22160024,0.00168,0,0.0004,0,0,0,0,0,3.7464,0,1,0
22160026,22160012,22160024,0.0017,0,0.00058,0,0,0,0,0,4.7467,0,1,0
22160027,22160014,22160024,0.00072,0,0.00024,0,0,0,0,0,4.7467,0,1,0
22160028,22160027,1216,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22220001,22220030,1222,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22220002,22220007,22220000,0.00282,0,0.00086,0,0,0,0,0,4.383,0,1,0
22220003,22220000,22220032,0.00406,0,0.00124,0,0,0,0,0,4.383,0,1,0
22220004,22220020,22220006,0.00446,0,0.00074,0,0,0,0,0,3.1099,0,1,0
22220005,22220006,22220004,0.00308,0,0.00094,0,0,0,0,0,4.383,0,1,0
22220006,22220029,22220009,0.00375,0,0.00115,0,0,0,0,0,4.383,0,1,0
22220007,22220015,22220029,0.0032,0,0.00098,0,0,0,0,0,4.383,0,1,0
22220008,22220014,22220007,0.00274,0,0.00084,0,0,0,0,0,4.383,0,1,0
22220009,22220010,22220008,0.00324,0,0.00099,0,0,0,0,0,4.383,0,1,0
22220010,22220009,22220022,0.0015,0,0.00065,0,0,0,0,0,5.656,0,1,0
22220011,22220018,22220010,0.00475,0,0.00146,0,0,0,0,0,4.383,0,1,0
22220012,22220032,22220012,0.00253,0,0.00077,0,0,0,0,0,4.383,0,1,0
22220013,22220012,22220018,0.00283,0,0.00087,0,0,0,0,0,4.383,0,1,0
22220014,22220001,22220029,0.00251,0,0.00077,0,0,0,0,0,4.383,0,1,0
22220015,22220021,22220001,0.00234,0,0.00072,0,0,0,0,0,4.383,0,1,0
22220016,22220016,22220003,0.00409,0,0.00068,0,0,0,0,0,3.1099,0,1,0
22220017,22220011,22220017,0.00286,0,0.00087,0,0,0,0,0,4.383,0,1,0
22220018,22220024,22220017,0.00501,0,0.00084,0,0,0,0,0,3.1099,0,1,0
22220019,22220013,22220002,0.00842,0,0.00141,0,0,0,0,0,3.1099,0,1,0
22220020,22220002,22220015,0.00392,0,0.0012,0,0,0,0,0,4.383,0,1,0
22220021,22220017,22220002,0.00213,0,0.00065,0,0,0,0,0,4.383,0,1,0
22220022,22220003,22220018,0.00833,0,0.00139,0,0,0,0,0,3.1099,0,1,0
22220023,22220008,22220020,0.00296,0,0.00091,0,0,0,0,0,4.383,0,1,0
22220024,22220022,22220030,0.00026,0,0.00011,0,0,0,0,0,5.656,0,1,0
22220025,22220004,22220011,0.0017,0,0.00052,0,0,0,0,0,4.383,0,1,0
22220026,22220019,22220004,0.00166,0,0.00051,0,0,0,0,0,4.383,0,1,0
22220027,22220028,22220007,0.00208,0,0.00064,0,0,0,0,0,4.383,0,1,0
22220028,22220031,22220011,0.00208,0,0.00064,0,0,0,0,0,4.383,0,1,0
22220029,22220023,22220030,0.00457,0,0.003,0,0,0,0,0,7.2928,0,1,0
22220030,22220025,22220030,0.00276,0,0.00119,0,0,0,0,0,5.656,0,1,0
22220031,22220026,22220030,0.00082,0,0.00036,0,0,0,0,0,5.656,0,1,0
22220032,22220027,22220030,0.00003,0,0.00001,0,0,0,0,0,4.383,0,1,0
22220033,22220005,22220030,0.00151,0,0.00065,0,0,0,0,0,5.656,0,1,0
22220034,22220033,1222,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22310001,22310084,1231,0.000302,0,0.001511,0,0,0,0,0,16.968,0,1,0
22310002,22310059,22310076,0.00688,0,0.00072,0,0,0,0,0,2.1096,0,1,0
22310003,22310053,22310084,0.00039,0,0.00008,0,0,0,0,0,3.1826,0,1,0
22310004,22310004,22310053,0.0017,0,0.00073,0,0,0,0,0,5.656,0,1,0
22310005,22310020,22310004,0.00168,0,0.00073,0,0,0,0,0,5.656,0,1,0
22310006,22310009,22310047,0.00342,0,0.00105,0,0,0,0,0,4.383,0,1,0
22310007,22310048,22310009,0.00302,0,0.00072,0,0,0,0,0,3.7464,0,1,0
22310008,22310082,22310025,0.00337,0,0.00043,0,0,0,0,0,2.4734,0,1,0
22310009,22310058,22310015,0.00506,0,0.00084,0,0,0,0,0,3.1099,0,1,0
22310010,22310015,22310025,0.00499,0,0.00299,0,0,0,0,0,3.7464,0,1,0
22310011,22310076,22310020,0.00407,0,0.00068,0,0,0,0,0,3.1099,0,1,0
22310012,22310041,22310020,0.00206,0,0.00052,0,0,0,0,0,3.7464,0,1,0
22310013,22310025,22310037,0.00209,0,0.00027,0,0,0,0,0,2.4734,0,1,0
22310014,22310037,22310047,0.00366,0,0.00112,0,0,0,0,0,4.383,0,1,0
22310015,22310047,22310041,0.0029,0,0.00089,0,0,0,0,0,4.383,0,1,0
22310016,22310027,22310048,0.00396,0,0.00094,0,0,0,0,0,3.7464,0,1,0
22310017,22310079,22310080,0.00085,0,0.00037,0,0,0,0,0,5.656,0,1,0
22310018,22310080,22310084,0.00412,0,0.00141,0,0,0,0,0,4.7467,0,1,0
22310019,22310083,22310017,0.00134,0,0.00032,0,0,0,0,0,3.7464,0,1,0
22310020,22310067,22310005,0.00196,0,0.0006,0,0,0,0,0,4.383,0,1,0
22310021,22310034,22310005,0.00407,0,0.0012,0,0,0,0,0,3.1099,0,1,0
22310022,22310005,22310046,0.00337,0,0.00103,0,0,0,0,0,4.383,0,1,0
22310023,22310013,22310033,0.00779,0,0.0013,0,0,0,0,0,3.1099,0,1,0
22310024,22310043,22310013,0.0043,0,0.00055,0,0,0,0,0,2.4734,0,1,0
22310025,22310014,22310068,0.00233,0,0.0003,0,0,0,0,0,2.4734,0,1,0
22310026,22310032,22310014,0.00407,0,0.00052,0,0,0,0,0,2.4734,0,1,0
22310027,22310017,22310067,0.00377,0,0.00116,0,0,0,0,0,4.383,0,1,0
22310028,22310068,22310019,0.00137,0,0.00047,0,0,0,0,0,4.7467,0,1,0
22310029,22310019,22310080,0.00074,0,0.00025,0,0,0,0,0,4.7467,0,1,0
22310030,22310021,22310068,0.00287,0,0.00078,0,0,0,0,0,2.4734,0,1,0
22310031,22310026,22310021,0.00747,0,0.00125,0,0,0,0,0,3.1099,0,1,0
22310032,22310046,22310021,0.00237,0,0.00072,0,0,0,0,0,4.383,0,1,0
22310033,22310069,22310032,0.00191,0,0.00045,0,0,0,0,0,3.7464,0,1,0
22310034,22310033,22310067,0.00526,0,0.00067,0,0,0,0,0,2.4734,0,1,0
22310035,22310036,22310034,0.00528,0,0.00162,0,0,0,0,0,4.383,0,1,0
22310036,22310051,22310034,0.00465,0,0.00078,0,0,0,0,0,3.1099,0,1,0
22310037,22310035,22310051,0.00541,0,0.0009,0,0,0,0,0,3.1099,0,1,0
22310038,22310054,22310064,0.01301,0,0.00135,0,0,0,0,0,2.1096,0,1,0
22310039,22310064,22310055,0.0036,0,0.00046,0,0,0,0,0,2.4734,0,1,0
22310040,22310055,22310073,0.00837,0,0.00136,0,0,0,0,0,2.4734,0,1,0
22310041,22310063,22310062,0.00395,0,0.00051,0,0,0,0,0,2.4734,0,1,0
22310042,22310062,22310075,0.00183,0,0.00043,0,0,0,0,0,3.7464,0,1,0
22310043,22310010,22310084,0.0026,0,0.00112,0,0,0,0,0,5.656,0,1,0
22310044,22310081,22310000,0.00162,0,0.0007,0,0,0,0,0,5.656,0,1,0
22310045,22310000,22310045,0.00268,0,0.00116,0,0,0,0,0,5.656,0,1,0
22310046,22310001,22310060,0.00257,0,0.00111,0,0,0,0,0,5.656,0,1,0
22310047,22310085,22310064,0.00815,0,0.00144,0,0,0,0,0,3.1099,0,1,0
22310048,22310070,22310001,0.00212,0,0.00092,0,0,0,0,0,5.656,0,1,0
22310049,22310003,22310024,0.00544,0,0.00091,0,0,0,0,0,3.1099,0,1,0
22310050,22310030,22310003,0.00951,0,0.00159,0,0,0,0,0,3.1099,0,1,0
22310051,22310006,22310062,0.00494,0,0.00082,0,0,0,0,0,3.1099,0,1,0
22310052,22310018,22310006,0.00497,0,0.00083,0,0,0,0,0,3.1099,0,1,0
22310053,22310077,22310010,0.00893,0,0.00093,0,0,0,0,0,2.1096,0,1,0
22310054,22310040,22310010,0.00835,0,0.00139,0,0,0,0,0,3.1099,0,1,0
22310055,22310050,22310010,0.00253,0,0.00109,0,0,0,0,0,5.656,0,1,0
22310056,22310012,22310070,0.00448,0,0.00075,0,0,0,0,0,3.1099,0,1,0
22310057,22310016,22310064,0.00378,0,0.00063,0,0,0,0,0,3.1099,0,1,0
22310058,22310074,22310018,0.01132,0,0.00118,0,0,0,0,0,2.1096,0,1,0
22310059,22310024,22310040,0.01009,0,0.00168,0,0,0,0,0,3.1099,0,1,0
22310060,22310029,22310073,0.0057,0,0.00095,0,0,0,0,0,3.1099,0,1,0
22310061,22310056,22310030,0.0089,0,0.00098,0,0,0,0,0,2.1096,0,1,0
22310062,22310073,22310030,0.00506,0,0.00065,0,0,0,0,0,2.4734,0,1,0
22310063,22310044,22310045,0.00221,0,0.00037,0,0,0,0,0,3.1099,0,1,0
22310064,22310045,22310070,0.00385,0,0.00167,0,0,0,0,0,5.656,0,1,0
22310065,22310075,22310045,0.00198,0,0.00086,0,0,0,0,0,5.656,0,1,0
22310066,22310060,22310050,0.00184,0,0.0008,0,0,0,0,0,5.656,0,1,0
22310067,22310049,22310084,0.00188,0,0.00081,0,0,0,0,0,5.656,0,1,0
22310068,22310061,22310002,0.00192,0,0.00045,0,0,0,0,0,3.7464,0,1,0
22310069,22310028,22310002,0.00737,0,0.00196,0,0,0,0,0,3.1099,0,1,0
22310070,22310031,22310002,0.00145,0,0.00034,0,0,0,0,0,3.7464,0,1,0
22310071,22310002,22310038,0.00158,0,0.00069,0,0,0,0,0,5.656,0,1,0
22310072,22310007,22310039,0.00392,0,0.00066,0,0,0,0,0,3.1099,0,1,0
22310073,22310065,22310008,0.00512,0,0.00085,0,0,0,0,0,3.1099,0,1,0
22310074,22310071,22310008,0.00289,0,0.00088,0,0,0,0,0,4.383,0,1,0
22310075,22310008,22310028,0.00459,0,0.0014,0,0,0,0,0,4.383,0,1,0
22310076,22310038,22310011,0.00289,0,0.00125,0,0,0,0,0,5.656,0,1,0
22310077,22310011,22310049,0.00187,0,0.00081,0,0,0,0,0,5.656,0,1,0
22310078,22310022,22310061,0.00406,0,0.00124,0,0,0,0,0,4.383,0,1,0
22310079,22310072,22310022,0.01297,0,0.00144,0,0,0,0,0,2.1096,0,1,0
22310080,22310023,22310071,0.00338,0,0.00104,0,0,0,0,0,4.383,0,1,0
22310081,22310078,22310023,0.00718,0,0.00106,0,0,0,0,0,2.4734,0,1,0
22310082,22310042,22310023,0.00438,0,0.00134,0,0,0,0,0,4.383,0,1,0
22310083,22310066,22310028,0.00555,0,0.00081,0,0,0,0,0,2.4734,0,1,0
22310084,22310052,22310031,0.00527,0,0.00088,0,0,0,0,0,3.1099,0,1,0
22310085,22310039,22310078,0.00375,0,0.00048,0,0,0,0,0,2.4734,0,1,0
22310086,22310057,22310061,0.00221,0,0.00068,0,0,0,0,0,4.383,0,1,0
22310087,22310086,1231,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22520001,22520020,1252,0.000302,0,0.001511,0,0,0,0,0,16.968,0,1,0
22520002,22520013,22520020,0.00123,0,0.00045,0,0,0,0,0,4.7467,0,1,0
22520003,22520005,22520020,0.00075,0,0.00028,0,0,0,0,0,4.7467,0,1,0
22520004,22520010,22520020,0.0033,0,0.00143,0,0,0,0,0,5.656,0,1,0
22520005,22520012,22520000,0.01238,0,0.00207,0,0,0,0,0,3.1099,0,1,0
22520006,22520018,22520000,0.00849,0,0.00142,0,0,0,0,0,3.1099,0,1,0
22520007,22520000,22520002,0.00575,0,0.00185,0,0,0,0,0,4.383,0,1,0
22520008,22520006,22520000,0.00588,0,0.0018,0,0,0,0,0,4.383,0,1,0
22520009,22520015,22520001,0.01287,0,0.00134,0,0,0,0,0,2.1096,0,1,0
22520010,22520016,22520001,0.01524,0,0.00159,0,0,0,0,0,2.1096,0,1,0
22520011,22520001,22520017,0.00782,0,0.00131,0,0,0,0,0,3.1099,0,1,0
22520012,22520019,22520006,0.00544,0,0.00167,0,0,0,0,0,4.383,0,1,0
22520013,22520002,22520011,0.00885,0,0.00271,0,0,0,0,0,4.383,0,1,0
22520014,22520003,22520014,0.00338,0,0.00074,0,0,0,0,0,2.4734,0,1,0
22520015,22520011,22520003,0.00033,0,0.00008,0,0,0,0,0,3.7464,0,1,0
22520016,22520004,22520012,0.00674,0,0.00113,0,0,0,0,0,3.1099,0,1,0
22520017,22520007,22520018,0.0048,0,0.0008,0,0,0,0,0,3.1099,0,1,0
22520018,22520008,22520017,0.00555,0,0.00093,0,0,0,0,0,3.1099,0,1,0
22520019,22520014,22520010,0.00245,0,0.00106,0,0,0,0,0,5.656,0,1,0
22520020,22520017,22520011,0.00244,0,0.00041,0,0,0,0,0,3.1099,0,1,0
22520021,22520009,22520020,0.00164,0,0.00056,0,0,0,0,0,4.7467,0,1,0
22520022,22520021,1252,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22630001,22630039,1263,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22630002,22630037,22630036,0.00505,0,0.00218,0,0,0,0,0,5.656,0,1,0
22630003,22630036,22630039,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22630004,22630026,22630037,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22630005,22630024,22630022,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22630006,22630025,22630024,0.00255,0,0.00078,0,0,0,0,0,4.383,0,1,0
22630007,22630022,22630026,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22630008,22630027,22630026,0.00064,0,0.00042,0,0,0,0,0,7.2928,0,1,0
22630009,22630028,22630027,0.00063,0,0.00019,0,0,0,0,0,4.383,0,1,0
22630010,22630030,22630028,0.00163,0,0.0005,0,0,0,0,0,4.383,0,1,0
22630011,22630029,22630028,0.00062,0,0.00019,0,0,0,0,0,4.383,0,1,0
22630012,22630031,22630030,0.0006,0,0.00018,0,0,0,0,0,4.383,0,1,0
22630013,22630032,22630030,0.00299,0,0.00092,0,0,0,0,0,4.383,0,1,0
22630014,22630033,22630032,0.00094,0,0.00029,0,0,0,0,0,4.383,0,1,0
22630015,22630005,22630010,0.0054,0,0.00165,0,0,0,0,0,4.383,0,1,0
22630016,22630038,22630005,0.01094,0,0.00335,0,0,0,0,0,4.383,0,1,0
22630017,22630023,22630038,0.0021,0,0.00064,0,0,0,0,0,4.383,0,1,0
22630018,22630017,22630006,0.00185,0,0.00057,0,0,0,0,0,4.383,0,1,0
22630019,22630006,22630002,0.00334,0,0.00102,0,0,0,0,0,4.383,0,1,0
22630020,22630020,22630007,0.0064,0,0.00107,0,0,0,0,0,3.1099,0,1,0
22630021,22630041,22630014,0.00399,0,0.00122,0,0,0,0,0,4.383,0,1,0
22630022,22630008,22630010,0.01508,0,0.003,0,0,0,0,0,3.1099,0,1,0
22630023,22630009,22630012,0.00143,0,0.00044,0,0,0,0,0,4.383,0,1,0
22630024,22630010,22630013,0.00526,0,0.00161,0,0,0,0,0,4.383,0,1,0
22630025,22630007,22630011,0.00127,0,0.00039,0,0,0,0,0,4.383,0,1,0
22630026,22630040,22630038,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22630027,22630012,22630001,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22630028,22630013,22630035,0.00152,0,0.00047,0,0,0,0,0,4.383,0,1,0
22630029,22630014,22630003,0.00161,0,0.00049,0,0,0,0,0,4.383,0,1,0
22630030,22630018,22630015,0.00218,0,0.00067,0,0,0,0,0,4.383,0,1,0
22630031,22630016,22630009,0.0029,0,0.00089,0,0,0,0,0,4.383,0,1,0
22630032,22630011,22630018,0.00181,0,0.00055,0,0,0,0,0,4.383,0,1,0
22630033,22630019,22630014,0.00124,0,0.00038,0,0,0,0,0,4.383,0,1,0
22630034,22630004,22630021,0.0019,0,0.00058,0,0,0,0,0,4.383,0,1,0
22630035,22630000,22630039,0.00464,0,0.00142,0,0,0,0,0,4.383,0,1,0
22630036,22630021,22630000,0.00393,0,0.0012,0,0,0,0,0,4.383,0,1,0
22630037,22630002,22630016,0.00191,0,0.00058,0,0,0,0,0,4.383,0,1,0
22630038,22630003,22630015,0.00269,0,0.00082,0,0,0,0,0,4.383,0,1,0
22630039,22630035,22630018,0.00298,0,0.00091,0,0,0,0,0,4.383,0,1,0
22630040,22630001,22630035,0.0014,0,0.00061,0,0,0,0,0,5.656,0,1,0
22630041,22630015,22630004,0.00723,0,0.00221,0,0,0,0,0,4.383,0,1,0
22630042,22630034,22630039,0.00248,0,0.00107,0,0,0,0,0,5.656,0,1,0
22630043,22630042,1263,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22640001,22640017,1264,0.000302,0,0.001511,0,0,0,0,0,16.968,0,1,0
22640002,22640004,22640017,0.00394,0,0.0008,0,0,0,0,0,3.1099,0,1,0
22640003,22640010,22640017,0.00358,0,0.0011,0,0,0,0,0,4.383,0,1,0
22640004,22640014,22640017,0.00346,0,0.0015,0,0,0,0,0,5.656,0,1,0
22640005,22640016,22640017,0.00003,0,0.00001,0,0,0,0,0,4.383,0,1,0
22640006,22640006,22640005,0.00307,0,0.00094,0,0,0,0,0,4.383,0,1,0
22640007,22640018,22640006,0.0022,0,0.00067,0,0,0,0,0,4.383,0,1,0
22640008,22640007,22640013,0.00676,0,0.00113,0,0,0,0,0,3.1099,0,1,0
22640009,22640008,22640000,0.00436,0,0.00134,0,0,0,0,0,4.383,0,1,0
22640010,22640000,22640002,0.00308,0,0.00094,0,0,0,0,0,4.383,0,1,0
22640011,22640003,22640008,0.00324,0,0.00099,0,0,0,0,0,4.383,0,1,0
22640012,22640011,22640009,0.00086,0,0.00037,0,0,0,0,0,5.656,0,1,0
22640013,22640019,22640011,0.00076,0,0.00033,0,0,0,0,0,5.656,0,1,0
22640014,22640001,22640012,0.00296,0,0.00062,0,0,0,0,0,2.637,0,1,0
22640015,22640005,22640013,0.00239,0,0.00073,0,0,0,0,0,4.383,0,1,0
22640016,22640013,22640015,0.00265,0,0.00081,0,0,0,0,0,4.383,0,1,0
22640017,22640015,22640001,0.00157,0,0.00048,0,0,0,0,0,4.383,0,1,0
22640018,22640002,22640017,0.00334,0,0.00102,0,0,0,0,0,4.383,0,1,0
22640019,22640009,22640002,0.00224,0,0.00069,0,0,0,0,0,4.383,0,1,0
22640020,22640012,22640003,0.0024,0,0.00073,0,0,0,0,0,4.383,0,1,0
22640021,22640020,1264,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22650001,22650039,1265,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22650002,22650037,22650036,0.00505,0,0.00218,0,0,0,0,0,5.656,0,1,0
22650003,22650036,22650039,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22650004,22650026,22650037,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22650005,22650024,22650022,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22650006,22650025,22650024,0.00255,0,0.00078,0,0,0,0,0,4.383,0,1,0
22650007,22650022,22650026,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22650008,22650027,22650026,0.00064,0,0.00042,0,0,0,0,0,7.2928,0,1,0
22650009,22650028,22650027,0.00063,0,0.00019,0,0,0,0,0,4.383,0,1,0
22650010,22650030,22650028,0.00163,0,0.0005,0,0,0,0,0,4.383,0,1,0
22650011,22650029,22650028,0.00062,0,0.00019,0,0,0,0,0,4.383,0,1,0
22650012,22650031,22650030,0.0006,0,0.00018,0,0,0,0,0,4.383,0,1,0
22650013,22650032,22650030,0.00299,0,0.00092,0,0,0,0,0,4.383,0,1,0
22650014,22650033,22650032,0.00094,0,0.00029,0,0,0,0,0,4.383,0,1,0
22650015,22650005,22650010,0.0054,0,0.00165,0,0,0,0,0,4.383,0,1,0
22650016,22650038,22650005,0.01094,0,0.00335,0,0,0,0,0,4.383,0,1,0
22650017,22650023,22650038,0.0021,0,0.00064,0,0,0,0,0,4.383,0,1,0
22650018,22650017,22650006,0.00185,0,0.00057,0,0,0,0,0,4.383,0,1,0
22650019,22650006,22650002,0.00334,0,0.00102,0,0,0,0,0,4.383,0,1,0
22650020,22650020,22650007,0.0064,0,0.00107,0,0,0,0,0,3.1099,0,1,0
22650021,22650041,22650014,0.00399,0,0.00122,0,0,0,0,0,4.383,0,1,0
22650022,22650008,22650010,0.01508,0,0.003,0,0,0,0,0,3.1099,0,1,0
22650023,22650009,22650012,0.00143,0,0.00044,0,0,0,0,0,4.383,0,1,0
22650024,22650010,22650013,0.00526,0,0.00161,0,0,0,0,0,4.383,0,1,0
22650025,22650007,22650011,0.00127,0,0.00039,0,0,0,0,0,4.383,0,1,0
22650026,22650040,22650038,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22650027,22650012,22650001,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22650028,22650013,22650035,0.00152,0,0.00047,0,0,0,0,0,4.383,0,1,0
22650029,22650014,22650003,0.00161,0,0.00049,0,0,0,0,0,4.383,0,1,0
22650030,22650018,22650015,0.00218,0,0.00067,0,0,0,0,0,4.383,0,1,0
22650031,22650016,22650009,0.0029,0,0.00089,0,0,0,0,0,4.383,0,1,0
22650032,22650011,22650018,0.00181,0,0.00055,0,0,0,0,0,4.383,0,1,0
22650033,22650019,22650014,0.00124,0,0.00038,0,0,0,0,0,4.383,0,1,0
22650034,22650004,22650021,0.0019,0,0.00058,0,0,0,0,0,4.383,0,1,0
22650035,22650000,22650039,0.00464,0,0.00142,0,0,0,0,0,4.383,0,1,0
22650036,22650021,22650000,0.00393,0,0.0012,0,0,0,0,0,4.383,0,1,0
22650037,22650002,22650016,0.00191,0,0.00058,0,0,0,0,0,4.383,0,1,0
22650038,22650003,22650015,0.00269,0,0.00082,0,0,0,0,0,4.383,0,1,0
22650039,22650035,22650018,0.00298,0,0.00091,0,0,0,0,0,4.383,0,1,0
22650040,22650001,22650035,0.0014,0,0.00061,0,0,0,0,0,5.656,0,1,0
22650041,22650015,22650004,0.00723,0,0.00221,0,0,0,0,0,4.383,0,1,0
22650042,22650034,22650039,0.00248,0,0.00107,0,0,0,0,0,5.656,0,1,0
22650043,22650042,1265,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22660001,22660040,1266,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22660002,22660007,22660000,0.00282,0,0.00086,0,0,0,0,0,4.383,0,1,0
22660003,22660000,22660042,0.00406,0,0.00124,0,0,0,0,0,4.383,0,1,0
22660004,22660020,22660006,0.00446,0,0.00074,0,0,0,0,0,3.1099,0,1,0
22660005,22660006,22660004,0.00308,0,0.00094,0,0,0,0,0,4.383,0,1,0
22660006,22660039,22660009,0.00375,0,0.00115,0,0,0,0,0,4.383,0,1,0
22660007,22660015,22660039,0.0032,0,0.00098,0,0,0,0,0,4.383,0,1,0
22660008,22660014,22660007,0.00274,0,0.00084,0,0,0,0,0,4.383,0,1,0
22660009,22660010,22660008,0.00324,0,0.00099,0,0,0,0,0,4.383,0,1,0
22660010,22660009,22660022,0.0015,0,0.00065,0,0,0,0,0,5.656,0,1,0
22660011,22660018,22660010,0.00475,0,0.00146,0,0,0,0,0,4.383,0,1,0
22660012,22660042,22660012,0.00253,0,0.00077,0,0,0,0,0,4.383,0,1,0
22660013,22660012,22660018,0.00283,0,0.00087,0,0,0,0,0,4.383,0,1,0
22660014,22660001,22660039,0.00251,0,0.00077,0,0,0,0,0,4.383,0,1,0
22660015,22660021,22660001,0.00234,0,0.00072,0,0,0,0,0,4.383,0,1,0
22660016,22660016,22660003,0.00409,0,0.00068,0,0,0,0,0,3.1099,0,1,0
22660017,22660011,22660017,0.00286,0,0.00087,0,0,0,0,0,4.383,0,1,0
22660018,22660024,22660017,0.00501,0,0.00084,0,0,0,0,0,3.1099,0,1,0
22660019,22660013,22660002,0.00842,0,0.00141,0,0,0,0,0,3.1099,0,1,0
22660020,22660002,22660015,0.00392,0,0.0012,0,0,0,0,0,4.383,0,1,0
22660021,22660017,22660002,0.00213,0,0.00065,0,0,0,0,0,4.383,0,1,0
22660022,22660003,22660018,0.00833,0,0.00139,0,0,0,0,0,3.1099,0,1,0
22660023,22660008,22660020,0.00296,0,0.00091,0,0,0,0,0,4.383,0,1,0
22660024,22660022,22660040,0.00026,0,0.00011,0,0,0,0,0,5.656,0,1,0
22660025,22660004,22660011,0.0017,0,0.00052,0,0,0,0,0,4.383,0,1,0
22660026,22660019,22660004,0.00166,0,0.00051,0,0,0,0,0,4.383,0,1,0
22660027,22660038,22660007,0.00208,0,0.00064,0,0,0,0,0,4.383,0,1,0
22660028,22660041,22660011,0.00208,0,0.00064,0,0,0,0,0,4.383,0,1,0
22660029,22660023,22660040,0.00457,0,0.003,0,0,0,0,0,7.2928,0,1,0
22660030,22660025,22660026,0.00099,0,0.00017,0,0,0,0,0,3.1099,0,1,0
22660031,22660026,22660027,0.00097,0,0.00016,0,0,0,0,0,3.1099,0,1,0
22660032,22660028,22660029,0.00073,0,0.00022,0,0,0,0,0,4.383,0,1,0
22660033,22660029,22660030,0.00074,0,0.00023,0,0,0,0,0,4.383,0,1,0
22660034,22660030,22660031,0.00057,0,0.00018,0,0,0,0,0,4.383,0,1,0
22660035,22660031,22660032,0.00057,0,0.00017,0,0,0,0,0,4.383,0,1,0
22660036,22660034,22660033,0.0012,0,0.0002,0,0,0,0,0,3.1099,0,1,0
22660037,22660035,22660040,0.00276,0,0.00119,0,0,0,0,0,5.656,0,1,0
22660038,22660027,22660035,0.01586,0,0.00265,0,0,0,0,0,3.1099,0,1,0
22660039,22660032,22660035,0.00281,0,0.00086,0,0,0,0,0,4.383,0,1,0
22660040,22660033,22660035,0.0061,0,0.00102,0,0,0,0,0,3.1099,0,1,0
22660041,22660036,22660040,0.00082,0,0.00036,0,0,0,0,0,5.656,0,1,0
22660042,22660037,22660040,0.00003,0,0.00001,0,0,0,0,0,4.383,0,1,0
22660043,22660005,22660040,0.00151,0,0.00065,0,0,0,0,0,5.656,0,1,0
