ID,QtBid,QPHPFrom,QPHPTo,QPHPSlope,QPHPOffset,QPHPConstr
106510,112906,-1,-1,0.141539,0,1
106511,112906,-1,-1,0.141539,0,0
106512,112907,-1,-1,0.141539,0,1
106513,112907,-1,-1,0.141539,0,0
104284,111963,-1,-1,0.05,0,0
104285,111963,-1,-1,0.05,0,0
104286,111963,-1,-1,0.05,0,0
106514,112908,-1,-1,0.141539,0,1
106515,112908,-1,-1,0.141539,0,0
106516,112909,-1,-1,0.141539,0,1
106517,112909,-1,-1,0.141539,0,0
106518,112910,-1,-1,0.141539,0,1
106519,112910,-1,-1,0.141539,0,0
106520,112911,-1,-1,0.141539,0,1
106521,112911,-1,-1,0.141539,0,0
106522,112912,-1,-1,0.141539,0,1
106523,112912,-1,-1,0.141539,0,0
104287,111964,-1,-1,0.05,0,0
104288,111964,-1,-1,0.05,0,0
104289,111964,-1,-1,0.05,0,0
106524,112913,-1,-1,0.141539,0,1
106525,112913,-1,-1,0.141539,0,0
106526,112914,-1,-1,0.141539,0,1
106527,112914,-1,-1,0.141539,0,0
104290,111965,-1,-1,0.05,0,0
104291,111965,-1,-1,0.05,0,0
104292,111965,-1,-1,0.05,0,0
106528,112915,-1,-1,0.141539,0,1
106529,112915,-1,-1,0.141539,0,0
106530,112916,-1,-1,0.141539,0,1
106531,112916,-1,-1,0.141539,0,0
104293,111966,-1,-1,0.05,0,0
104294,111966,-1,-1,0.05,0,0
104295,111966,-1,-1,0.05,0,0
106532,112917,-1,-1,0.141539,0,1
106533,112917,-1,-1,0.141539,0,0
106534,112918,-1,-1,0.141539,0,1
106535,112918,-1,-1,0.141539,0,0
106536,112919,-1,-1,0.141539,0,1
106537,112919,-1,-1,0.141539,0,0
104296,111967,-1,-1,0.05,0,0
104297,111967,-1,-1,0.05,0,0
104298,111967,-1,-1,0.05,0,0
104299,111968,-1,-1,0.05,0,0
104300,111968,-1,-1,0.05,0,0
104301,111968,-1,-1,0.05,0,0
106538,112920,-1,-1,0.141539,0,1
106539,112920,-1,-1,0.141539,0,0
106540,112921,-1,-1,0.141539,0,1
106541,112921,-1,-1,0.141539,0,0
106542,112922,-1,-1,0.141539,0,1
106543,112922,-1,-1,0.141539,0,0
104302,111969,-1,-1,0.05,0,0
104303,111969,-1,-1,0.05,0,0
104304,111969,-1,-1,0.05,0,0
106544,112923,-1,-1,0.141539,0,1
106545,112923,-1,-1,0.141539,0,0
106546,112924,-1,-1,0.141539,0,1
106547,112924,-1,-1,0.141539,0,0
104305,111970,-1,-1,0.05,0,0
104306,111970,-1,-1,0.05,0,0
104307,111970,-1,-1,0.05,0,0
104308,111971,-1,-1,0.05,0,0
104309,111971,-1,-1,0.05,0,0
104310,111971,-1,-1,0.05,0,0
104311,111972,-1,-1,0.05,0,0
104312,111972,-1,-1,0.05,0,0
104313,111972,-1,-1,0.05,0,0
106548,112925,-1,-1,0.141539,0,1
106549,112925,-1,-1,0.141539,0,0
106550,112926,-1,-1,0.141539,0,1
106551,112926,-1,-1,0.141539,0,0
104314,111973,-1,-1,0.05,0,0
104315,111973,-1,-1,0.05,0,0
104316,111973,-1,-1,0.05,0,0
106552,112927,-1,-1,0.141539,0,1
106553,112927,-1,-1,0.141539,0,0
106554,112928,-1,-1,0.141539,0,1
106555,112928,-1,-1,0.141539,0,0
104317,111974,-1,-1,0.05,0,0
104318,111974,-1,-1,0.05,0,0
104319,111974,-1,-1,0.05,0,0
104320,111975,-1,-1,0.05,0,0
104321,111975,-1,-1,0.05,0,0
104322,111975,-1,-1,0.05,0,0
104323,111976,-1,-1,0.05,0,0
104324,111976,-1,-1,0.05,0,0
104325,111976,-1,-1,0.05,0,0
106556,112929,-1,-1,0.141539,0,1
106557,112929,-1,-1,0.141539,0,0
106558,112930,-1,-1,0.141539,0,1
106559,112930,-1,-1,0.141539,0,0
106560,112931,-1,-1,0.141539,0,1
106561,112931,-1,-1,0.141539,0,0
106562,112932,-1,-1,0.141539,0,1
106563,112932,-1,-1,0.141539,0,0
106564,112933,-1,-1,0.141539,0,1
106565,112933,-1,-1,0.141539,0,0
104326,111977,-1,-1,0.05,0,0
104327,111977,-1,-1,0.05,0,0
104328,111977,-1,-1,0.05,0,0
106566,112934,-1,-1,0.141539,0,1
106567,112934,-1,-1,0.141539,0,0
106568,112935,-1,-1,0.141539,0,1
106569,112935,-1,-1,0.141539,0,0
106570,112936,-1,-1,0.141539,0,1
106571,112936,-1,-1,0.141539,0,0
104329,111978,-1,-1,0.05,0,0
104330,111978,-1,-1,0.05,0,0
104331,111978,-1,-1,0.05,0,0
104332,111979,-1,-1,0.05,0,0
104333,111979,-1,-1,0.05,0,0
104334,111979,-1,-1,0.05,0,0
106572,112937,-1,-1,0.141539,0,1
106573,112937,-1,-1,0.141539,0,0
106574,112938,-1,-1,0.141539,0,1
106575,112938,-1,-1,0.141539,0,0
104335,111980,-1,-1,0.05,0,0
104336,111980,-1,-1,0.05,0,0
104337,111980,-1,-1,0.05,0,0
106576,112939,-1,-1,0.141539,0,1
106577,112939,-1,-1,0.141539,0,0
106578,112940,-1,-1,0.141539,0,1
106579,112940,-1,-1,0.141539,0,0
104338,111981,-1,-1,0.05,0,0
104339,111981,-1,-1,0.05,0,0
104340,111981,-1,-1,0.05,0,0
106580,112941,-1,-1,0.141539,0,1
106581,112941,-1,-1,0.141539,0,0
106582,112942,-1,-1,0.141539,0,1
106583,112942,-1,-1,0.141539,0,0
104341,111982,-1,-1,0.05,0,0
104342,111982,-1,-1,0.05,0,0
104343,111982,-1,-1,0.05,0,0
104344,111983,-1,-1,0.05,0,0
104345,111983,-1,-1,0.05,0,0
104346,111983,-1,-1,0.05,0,0
104347,111984,-1,-1,0.05,0,0
104348,111984,-1,-1,0.05,0,0
104349,111984,-1,-1,0.05,0,0
106584,112943,-1,-1,0.141539,0,1
106585,112943,-1,-1,0.141539,0,0
106586,112944,-1,-1,0.141539,0,1
106587,112944,-1,-1,0.141539,0,0
106588,112945,-1,-1,0.141539,0,1
106589,112945,-1,-1,0.141539,0,0
104350,111985,-1,-1,0.05,0,0
104351,111985,-1,-1,0.05,0,0
104352,111985,-1,-1,0.05,0,0
106590,112946,-1,-1,0.141539,0,1
106591,112946,-1,-1,0.141539,0,0
106592,112947,-1,-1,0.141539,0,1
106593,112947,-1,-1,0.141539,0,0
104353,111986,-1,-1,0.05,0,0
104354,111986,-1,-1,0.05,0,0
104355,111986,-1,-1,0.05,0,0
106594,112948,-1,-1,0.141539,0,1
106595,112948,-1,-1,0.141539,0,0
104356,111987,-1,-1,0.05,0,0
104357,111987,-1,-1,0.05,0,0
104358,111987,-1,-1,0.05,0,0
106596,112949,-1,-1,0.141539,0,1
106597,112949,-1,-1,0.141539,0,0
106598,112950,-1,-1,0.141539,0,1
106599,112950,-1,-1,0.141539,0,0
106600,112951,-1,-1,0.141539,0,1
106601,112951,-1,-1,0.141539,0,0
106602,112952,-1,-1,0.141539,0,1
106603,112952,-1,-1,0.141539,0,0
104359,111988,-1,-1,0.05,0,0
104360,111988,-1,-1,0.05,0,0
104361,111988,-1,-1,0.05,0,0
104362,111989,-1,-1,0.05,0,0
104363,111989,-1,-1,0.05,0,0
104364,111989,-1,-1,0.05,0,0
104365,111990,-1,-1,0.05,0,0
104366,111990,-1,-1,0.05,0,0
104367,111990,-1,-1,0.05,0,0
104368,111991,-1,-1,0.05,0,0
104369,111991,-1,-1,0.05,0,0
104370,111991,-1,-1,0.05,0,0
106604,112953,-1,-1,0.141539,0,1
106605,112953,-1,-1,0.141539,0,0
106606,112954,-1,-1,0.141539,0,1
106607,112954,-1,-1,0.141539,0,0
104371,111992,-1,-1,0.05,0,0
104372,111992,-1,-1,0.05,0,0
104373,111992,-1,-1,0.05,0,0
106608,112955,-1,-1,0.141539,0,1
106609,112955,-1,-1,0.141539,0,0
106610,112956,-1,-1,0.141539,0,1
106611,112956,-1,-1,0.141539,0,0
106612,112957,-1,-1,0.141539,0,1
106613,112957,-1,-1,0.141539,0,0
106614,112958,-1,-1,0.141539,0,1
106615,112958,-1,-1,0.141539,0,0
106616,112959,-1,-1,0.141539,0,1
106617,112959,-1,-1,0.141539,0,0
106618,112960,-1,-1,0.141539,0,1
106619,112960,-1,-1,0.141539,0,0
106620,112961,-1,-1,0.141539,0,1
106621,112961,-1,-1,0.141539,0,0
106622,112962,-1,-1,0.141539,0,1
106623,112962,-1,-1,0.141539,0,0
106624,112963,-1,-1,0.141539,0,1
106625,112963,-1,-1,0.141539,0,0
106626,112964,-1,-1,0.141539,0,1
106627,112964,-1,-1,0.141539,0,0
106628,112965,-1,-1,0.141539,0,1
106629,112965,-1,-1,0.141539,0,0
106630,112966,-1,-1,0.141539,0,1
106631,112966,-1,-1,0.141539,0,0
106632,112967,-1,-1,0.141539,0,1
106633,112967,-1,-1,0.141539,0,0
106634,112968,-1,-1,0.141539,0,1
106635,112968,-1,-1,0.141539,0,0
106636,112969,-1,-1,0.141539,0,1
106637,112969,-1,-1,0.141539,0,0
106638,112970,-1,-1,0.141539,0,1
106639,112970,-1,-1,0.141539,0,0
106640,112971,-1,-1,0.141539,0,1
106641,112971,-1,-1,0.141539,0,0
104374,111993,-1,-1,0.05,0,0
104375,111993,-1,-1,0.05,0,0
104376,111993,-1,-1,0.05,0,0
106642,112972,-1,-1,0.141539,0,1
106643,112972,-1,-1,0.141539,0,0
106644,112973,-1,-1,0.141539,0,1
106645,112973,-1,-1,0.141539,0,0
104377,111994,-1,-1,0.05,0,0
104378,111994,-1,-1,0.05,0,0
104379,111994,-1,-1,0.05,0,0
106646,112974,-1,-1,0.141539,0,1
106647,112974,-1,-1,0.141539,0,0
106648,112975,-1,-1,0.141539,0,1
106649,112975,-1,-1,0.141539,0,0
104380,111995,-1,-1,0.05,0,0
104381,111995,-1,-1,0.05,0,0
104382,111995,-1,-1,0.05,0,0
104383,111996,-1,-1,0.05,0,0
104384,111996,-1,-1,0.05,0,0
104385,111996,-1,-1,0.05,0,0
104386,111997,-1,-1,0.05,0,0
104387,111997,-1,-1,0.05,0,0
104388,111997,-1,-1,0.05,0,0
104389,111998,-1,-1,0.05,0,0
104390,111998,-1,-1,0.05,0,0
104391,111998,-1,-1,0.05,0,0
106650,112976,-1,-1,0.141539,0,1
106651,112976,-1,-1,0.141539,0,0
106652,112977,-1,-1,0.141539,0,1
106653,112977,-1,-1,0.141539,0,0
104392,111999,-1,-1,0.05,0,0
104393,111999,-1,-1,0.05,0,0
104394,111999,-1,-1,0.05,0,0
104395,112000,-1,-1,0.05,0,0
104396,112000,-1,-1,0.05,0,0
104397,112000,-1,-1,0.05,0,0
106654,112978,-1,-1,0.141539,0,1
106655,112978,-1,-1,0.141539,0,0
106656,112979,-1,-1,0.141539,0,1
106657,112979,-1,-1,0.141539,0,0
106658,112980,-1,-1,0.141539,0,1
106659,112980,-1,-1,0.141539,0,0
106660,112981,-1,-1,0.141539,0,1
106661,112981,-1,-1,0.141539,0,0
106662,112982,-1,-1,0.141539,0,1
106663,112982,-1,-1,0.141539,0,0
106664,112983,-1,-1,0.141539,0,1
106665,112983,-1,-1,0.141539,0,0
104398,112001,-1,-1,0.05,0,0
104399,112001,-1,-1,0.05,0,0
104400,112001,-1,-1,0.05,0,0
104401,112002,-1,-1,0.05,0,0
104402,112002,-1,-1,0.05,0,0
104403,112002,-1,-1,0.05,0,0
106666,112984,-1,-1,0.141539,0,1
106667,112984,-1,-1,0.141539,0,0
106668,112985,-1,-1,0.141539,0,1
106669,112985,-1,-1,0.141539,0,0
104404,112003,-1,-1,0.05,0,0
104405,112003,-1,-1,0.05,0,0
104406,112003,-1,-1,0.05,0,0
104407,112004,-1,-1,0.05,0,0
104408,112004,-1,-1,0.05,0,0
104409,112004,-1,-1,0.05,0,0
106670,112986,-1,-1,0.141539,0,1
106671,112986,-1,-1,0.141539,0,0
106672,112987,-1,-1,0.141539,0,1
106673,112987,-1,-1,0.141539,0,0
104410,112005,-1,-1,0.05,0,0
104411,112005,-1,-1,0.05,0,0
104412,112005,-1,-1,0.05,0,0
104413,112006,-1,-1,0.05,0,0
104414,112006,-1,-1,0.05,0,0
104415,112006,-1,-1,0.05,0,0
104416,112007,-1,-1,0.05,0,0
104417,112007,-1,-1,0.05,0,0
104418,112007,-1,-1,0.05,0,0
104419,112008,-1,-1,0.05,0,0
104420,112008,-1,-1,0.05,0,0
104421,112008,-1,-1,0.05,0,0
106674,112988,-1,-1,0.141539,0,1
106675,112988,-1,-1,0.141539,0,0
106676,112989,-1,-1,0.141539,0,1
106677,112989,-1,-1,0.141539,0,0
104422,112009,-1,-1,0.05,0,0
104423,112009,-1,-1,0.05,0,0
104424,112009,-1,-1,0.05,0,0
104425,112010,-1,-1,0.05,0,0
104426,112010,-1,-1,0.05,0,0
104427,112010,-1,-1,0.05,0,0
104428,112011,-1,-1,0.05,0,0
104429,112011,-1,-1,0.05,0,0
104430,112011,-1,-1,0.05,0,0
106678,112990,-1,-1,0.141539,0,1
106679,112990,-1,-1,0.141539,0,0
106680,112991,-1,-1,0.141539,0,1
106681,112991,-1,-1,0.141539,0,0
104431,112012,-1,-1,0.05,0,0
104432,112012,-1,-1,0.05,0,0
104433,112012,-1,-1,0.05,0,0
106682,112992,-1,-1,0.141539,0,1
106683,112992,-1,-1,0.141539,0,0
106684,112993,-1,-1,0.141539,0,1
106685,112993,-1,-1,0.141539,0,0
104434,112013,-1,-1,0.05,0,0
104435,112013,-1,-1,0.05,0,0
104436,112013,-1,-1,0.05,0,0
104437,112014,-1,-1,0.05,0,0
104438,112014,-1,-1,0.05,0,0
104439,112014,-1,-1,0.05,0,0
106686,112994,-1,-1,0.141539,0,1
106687,112994,-1,-1,0.141539,0,0
106688,112995,-1,-1,0.141539,0,1
106689,112995,-1,-1,0.141539,0,0
104440,112015,-1,-1,0.05,0,0
104441,112015,-1,-1,0.05,0,0
104442,112015,-1,-1,0.05,0,0
104443,112016,-1,-1,0.05,0,0
104444,112016,-1,-1,0.05,0,0
104445,112016,-1,-1,0.05,0,0
104446,112017,-1,-1,0.05,0,0
104447,112017,-1,-1,0.05,0,0
104448,112017,-1,-1,0.05,0,0
104449,112018,-1,-1,0.05,0,0
104450,112018,-1,-1,0.05,0,0
104451,112018,-1,-1,0.05,0,0
104452,112019,-1,-1,0.05,0,0
104453,112019,-1,-1,0.05,0,0
104454,112019,-1,-1,0.05,0,0
104455,112020,-1,-1,0.05,0,0
104456,112020,-1,-1,0.05,0,0
104457,112020,-1,-1,0.05,0,0
104458,112021,-1,-1,0.05,0,0
104459,112021,-1,-1,0.05,0,0
104460,112021,-1,-1,0.05,0,0
104461,112022,-1,-1,0.05,0,0
104462,112022,-1,-1,0.05,0,0
104463,112022,-1,-1,0.05,0,0
104464,112023,-1,-1,0.05,0,0
104465,112023,-1,-1,0.05,0,0
104466,112023,-1,-1,0.05,0,0
104467,112024,-1,-1,0.05,0,0
104468,112024,-1,-1,0.05,0,0
104469,112024,-1,-1,0.05,0,0
106690,112996,-1,-1,0.141539,0,1
106691,112996,-1,-1,0.141539,0,0
106692,112997,-1,-1,0.141539,0,1
106693,112997,-1,-1,0.141539,0,0
104470,112025,-1,-1,0.05,0,0
104471,112025,-1,-1,0.05,0,0
104472,112025,-1,-1,0.05,0,0
104473,112026,-1,-1,0.05,0,0
104474,112026,-1,-1,0.05,0,0
104475,112026,-1,-1,0.05,0,0
106694,112998,-1,-1,0.141539,0,1
106695,112998,-1,-1,0.141539,0,0
106696,112999,-1,-1,0.141539,0,1
106697,112999,-1,-1,0.141539,0,0
104476,112027,-1,-1,0.05,0,0
104477,112027,-1,-1,0.05,0,0
104478,112027,-1,-1,0.05,0,0
106698,113000,-1,-1,0.141539,0,1
106699,113000,-1,-1,0.141539,0,0
106700,113001,-1,-1,0.141539,0,1
106701,113001,-1,-1,0.141539,0,0
104479,112028,-1,-1,0.05,0,0
104480,112028,-1,-1,0.05,0,0
104481,112028,-1,-1,0.05,0,0
106702,113002,-1,-1,0.141539,0,1
106703,113002,-1,-1,0.141539,0,0
106704,113003,-1,-1,0.141539,0,1
106705,113003,-1,-1,0.141539,0,0
104482,112029,-1,-1,0.05,0,0
104483,112029,-1,-1,0.05,0,0
104484,112029,-1,-1,0.05,0,0
104485,112030,-1,-1,0.05,0,0
104486,112030,-1,-1,0.05,0,0
104487,112030,-1,-1,0.05,0,0
106706,113004,-1,-1,0.141539,0,1
106707,113004,-1,-1,0.141539,0,0
106708,113005,-1,-1,0.141539,0,1
106709,113005,-1,-1,0.141539,0,0
104488,112031,-1,-1,0.05,0,0
104489,112031,-1,-1,0.05,0,0
104490,112031,-1,-1,0.05,0,0
104491,112032,-1,-1,0.05,0,0
104492,112032,-1,-1,0.05,0,0
104493,112032,-1,-1,0.05,0,0
106710,113006,-1,-1,0.141539,0,1
106711,113006,-1,-1,0.141539,0,0
106712,113007,-1,-1,0.141539,0,1
106713,113007,-1,-1,0.141539,0,0
104494,112033,-1,-1,0.05,0,0
104495,112033,-1,-1,0.05,0,0
104496,112033,-1,-1,0.05,0,0
104497,112034,-1,-1,0.05,0,0
104498,112034,-1,-1,0.05,0,0
104499,112034,-1,-1,0.05,0,0
106714,113008,-1,-1,0.141539,0,1
106715,113008,-1,-1,0.141539,0,0
106716,113009,-1,-1,0.141539,0,1
106717,113009,-1,-1,0.141539,0,0
104500,112035,-1,-1,0.05,0,0
104501,112035,-1,-1,0.05,0,0
104502,112035,-1,-1,0.05,0,0
104503,112036,-1,-1,0.05,0,0
104504,112036,-1,-1,0.05,0,0
104505,112036,-1,-1,0.05,0,0
104506,112037,-1,-1,0.05,0,0
104507,112037,-1,-1,0.05,0,0
104508,112037,-1,-1,0.05,0,0
106718,113010,-1,-1,0.141539,0,1
106719,113010,-1,-1,0.141539,0,0
106720,113011,-1,-1,0.141539,0,1
106721,113011,-1,-1,0.141539,0,0
104509,112038,-1,-1,0.05,0,0
104510,112038,-1,-1,0.05,0,0
104511,112038,-1,-1,0.05,0,0
104512,112039,-1,-1,0.05,0,0
104513,112039,-1,-1,0.05,0,0
104514,112039,-1,-1,0.05,0,0
104515,112040,-1,-1,0.05,0,0
104516,112040,-1,-1,0.05,0,0
104517,112040,-1,-1,0.05,0,0
104518,112041,-1,-1,0.05,0,0
104519,112041,-1,-1,0.05,0,0
104520,112041,-1,-1,0.05,0,0
106722,113012,-1,-1,0.141539,0,1
106723,113012,-1,-1,0.141539,0,0
106724,113013,-1,-1,0.141539,0,1
106725,113013,-1,-1,0.141539,0,0
104521,112042,-1,-1,0.05,0,0
104522,112042,-1,-1,0.05,0,0
104523,112042,-1,-1,0.05,0,0
104524,112043,-1,-1,0.05,0,0
104525,112043,-1,-1,0.05,0,0
104526,112043,-1,-1,0.05,0,0
106726,113014,-1,-1,0.141539,0,1
106727,113014,-1,-1,0.141539,0,0
106728,113015,-1,-1,0.141539,0,1
106729,113015,-1,-1,0.141539,0,0
104527,112044,-1,-1,0.05,0,0
104528,112044,-1,-1,0.05,0,0
104529,112044,-1,-1,0.05,0,0
106730,113016,-1,-1,0.141539,0,1
106731,113016,-1,-1,0.141539,0,0
106732,113017,-1,-1,0.141539,0,1
106733,113017,-1,-1,0.141539,0,0
104530,112045,-1,-1,0.05,0,0
104531,112045,-1,-1,0.05,0,0
104532,112045,-1,-1,0.05,0,0
104533,112046,-1,-1,0.05,0,0
104534,112046,-1,-1,0.05,0,0
104535,112046,-1,-1,0.05,0,0
104536,112047,-1,-1,0.05,0,0
104537,112047,-1,-1,0.05,0,0
104538,112047,-1,-1,0.05,0,0
106734,113018,-1,-1,0.141539,0,1
106735,113018,-1,-1,0.141539,0,0
106736,113019,-1,-1,0.141539,0,1
106737,113019,-1,-1,0.141539,0,0
104539,112048,-1,-1,0.05,0,0
104540,112048,-1,-1,0.05,0,0
104541,112048,-1,-1,0.05,0,0
106738,113020,-1,-1,0.141539,0,1
106739,113020,-1,-1,0.141539,0,0
106740,113021,-1,-1,0.141539,0,1
106741,113021,-1,-1,0.141539,0,0
104542,112049,-1,-1,0.05,0,0
104543,112049,-1,-1,0.05,0,0
104544,112049,-1,-1,0.05,0,0
106742,113022,-1,-1,0.141539,0,1
106743,113022,-1,-1,0.141539,0,0
106744,113023,-1,-1,0.141539,0,1
106745,113023,-1,-1,0.141539,0,0
104545,112050,-1,-1,0.05,0,0
104546,112050,-1,-1,0.05,0,0
104547,112050,-1,-1,0.05,0,0
104548,112051,-1,-1,0.05,0,0
104549,112051,-1,-1,0.05,0,0
104550,112051,-1,-1,0.05,0,0
106746,113024,-1,-1,0.141539,0,1
106747,113024,-1,-1,0.141539,0,0
106748,113025,-1,-1,0.141539,0,1
106749,113025,-1,-1,0.141539,0,0
106750,113026,-1,-1,0.141539,0,1
106751,113026,-1,-1,0.141539,0,0
106752,113027,-1,-1,0.141539,0,1
106753,113027,-1,-1,0.141539,0,0
104551,112052,-1,-1,0.05,0,0
104552,112052,-1,-1,0.05,0,0
104553,112052,-1,-1,0.05,0,0
104554,112053,-1,-1,0.05,0,0
104555,112053,-1,-1,0.05,0,0
104556,112053,-1,-1,0.05,0,0
104557,112054,-1,-1,0.05,0,0
104558,112054,-1,-1,0.05,0,0
104559,112054,-1,-1,0.05,0,0
106754,113028,-1,-1,0.141539,0,1
106755,113028,-1,-1,0.141539,0,0
106756,113029,-1,-1,0.141539,0,1
106757,113029,-1,-1,0.141539,0,0
104560,112055,-1,-1,0.05,0,0
104561,112055,-1,-1,0.05,0,0
104562,112055,-1,-1,0.05,0,0
106758,113030,-1,-1,0.141539,0,1
106759,113030,-1,-1,0.141539,0,0
106760,113031,-1,-1,0.141539,0,1
106761,113031,-1,-1,0.141539,0,0
104563,112056,-1,-1,0.05,0,0
104564,112056,-1,-1,0.05,0,0
104565,112056,-1,-1,0.05,0,0
106762,113032,-1,-1,0.141539,0,1
106763,113032,-1,-1,0.141539,0,0
106764,113033,-1,-1,0.141539,0,1
106765,113033,-1,-1,0.141539,0,0
106766,113034,-1,-1,0.141539,0,1
106767,113034,-1,-1,0.141539,0,0
106768,113035,-1,-1,0.141539,0,1
106769,113035,-1,-1,0.141539,0,0
104566,112057,-1,-1,0.05,0,0
104567,112057,-1,-1,0.05,0,0
104568,112057,-1,-1,0.05,0,0
106770,113036,-1,-1,0.141539,0,1
106771,113036,-1,-1,0.141539,0,0
106772,113037,-1,-1,0.141539,0,1
106773,113037,-1,-1,0.141539,0,0
104569,112058,-1,-1,0.05,0,0
104570,112058,-1,-1,0.05,0,0
104571,112058,-1,-1,0.05,0,0
106774,113038,-1,-1,0.141539,0,1
106775,113038,-1,-1,0.141539,0,0
106776,113039,-1,-1,0.141539,0,1
106777,113039,-1,-1,0.141539,0,0
104572,112059,-1,-1,0.05,0,0
104573,112059,-1,-1,0.05,0,0
104574,112059,-1,-1,0.05,0,0
104575,112060,-1,-1,0.05,0,0
104576,112060,-1,-1,0.05,0,0
104577,112060,-1,-1,0.05,0,0
104578,112061,-1,-1,0.05,0,0
104579,112061,-1,-1,0.05,0,0
104580,112061,-1,-1,0.05,0,0
106778,113040,-1,-1,0.141539,0,1
106779,113040,-1,-1,0.141539,0,0
106780,113041,-1,-1,0.141539,0,1
106781,113041,-1,-1,0.141539,0,0
104581,112062,-1,-1,0.05,0,0
104582,112062,-1,-1,0.05,0,0
104583,112062,-1,-1,0.05,0,0
106782,113042,-1,-1,0.141539,0,1
106783,113042,-1,-1,0.141539,0,0
106784,113043,-1,-1,0.141539,0,1
106785,113043,-1,-1,0.141539,0,0
104584,112063,-1,-1,0.05,0,0
104585,112063,-1,-1,0.05,0,0
104586,112063,-1,-1,0.05,0,0
106786,113044,-1,-1,0.141539,0,1
106787,113044,-1,-1,0.141539,0,0
106788,113045,-1,-1,0.141539,0,1
106789,113045,-1,-1,0.141539,0,0
104587,112064,-1,-1,0.05,0,0
104588,112064,-1,-1,0.05,0,0
104589,112064,-1,-1,0.05,0,0
104590,112065,-1,-1,0.05,0,0
104591,112065,-1,-1,0.05,0,0
104592,112065,-1,-1,0.05,0,0
106790,113046,-1,-1,0.141539,0,1
106791,113046,-1,-1,0.141539,0,0
106792,113047,-1,-1,0.141539,0,1
106793,113047,-1,-1,0.141539,0,0
104593,112066,-1,-1,0.05,0,0
104594,112066,-1,-1,0.05,0,0
104595,112066,-1,-1,0.05,0,0
104596,112067,-1,-1,0.05,0,0
104597,112067,-1,-1,0.05,0,0
104598,112067,-1,-1,0.05,0,0
106794,113048,-1,-1,0.141539,0,1
106795,113048,-1,-1,0.141539,0,0
106796,113049,-1,-1,0.141539,0,1
106797,113049,-1,-1,0.141539,0,0
104599,112068,-1,-1,0.05,0,0
104600,112068,-1,-1,0.05,0,0
104601,112068,-1,-1,0.05,0,0
104602,112069,-1,-1,0.05,0,0
104603,112069,-1,-1,0.05,0,0
104604,112069,-1,-1,0.05,0,0
104605,112070,-1,-1,0.05,0,0
104606,112070,-1,-1,0.05,0,0
104607,112070,-1,-1,0.05,0,0
106798,113050,-1,-1,0.141539,0,1
106799,113050,-1,-1,0.141539,0,0
106800,113051,-1,-1,0.141539,0,1
106801,113051,-1,-1,0.141539,0,0
104608,112071,-1,-1,0.05,0,0
104609,112071,-1,-1,0.05,0,0
104610,112071,-1,-1,0.05,0,0
106802,113052,-1,-1,0.141539,0,1
106803,113052,-1,-1,0.141539,0,0
106804,113053,-1,-1,0.141539,0,1
106805,113053,-1,-1,0.141539,0,0
106806,113054,-1,-1,0.141539,0,1
106807,113054,-1,-1,0.141539,0,0
104611,112072,-1,-1,0.05,0,0
104612,112072,-1,-1,0.05,0,0
104613,112072,-1,-1,0.05,0,0
106808,113055,-1,-1,0.141539,0,1
106809,113055,-1,-1,0.141539,0,0
106810,113056,-1,-1,0.141539,0,1
106811,113056,-1,-1,0.141539,0,0
106812,113057,-1,-1,0.141539,0,1
106813,113057,-1,-1,0.141539,0,0
104614,112073,-1,-1,0.05,0,0
104615,112073,-1,-1,0.05,0,0
104616,112073,-1,-1,0.05,0,0
104617,112074,-1,-1,0.05,0,0
104618,112074,-1,-1,0.05,0,0
104619,112074,-1,-1,0.05,0,0
104620,112075,-1,-1,0.05,0,0
104621,112075,-1,-1,0.05,0,0
104622,112075,-1,-1,0.05,0,0
106814,113058,-1,-1,0.141539,0,1
106815,113058,-1,-1,0.141539,0,0
106816,113059,-1,-1,0.141539,0,1
106817,113059,-1,-1,0.141539,0,0
106818,113060,-1,-1,0.141539,0,1
106819,113060,-1,-1,0.141539,0,0
104623,112076,-1,-1,0.05,0,0
104624,112076,-1,-1,0.05,0,0
104625,112076,-1,-1,0.05,0,0
106820,113061,-1,-1,0.141539,0,1
106821,113061,-1,-1,0.141539,0,0
106822,113062,-1,-1,0.141539,0,1
106823,113062,-1,-1,0.141539,0,0
106824,113063,-1,-1,0.141539,0,1
106825,113063,-1,-1,0.141539,0,0
104626,112077,-1,-1,0.05,0,0
104627,112077,-1,-1,0.05,0,0
104628,112077,-1,-1,0.05,0,0
104629,112078,-1,-1,0.05,0,0
104630,112078,-1,-1,0.05,0,0
104631,112078,-1,-1,0.05,0,0
106826,113064,-1,-1,0.141539,0,1
106827,113064,-1,-1,0.141539,0,0
106828,113065,-1,-1,0.141539,0,1
106829,113065,-1,-1,0.141539,0,0
106830,113066,-1,-1,0.141539,0,1
106831,113066,-1,-1,0.141539,0,0
104632,112079,-1,-1,0.05,0,0
104633,112079,-1,-1,0.05,0,0
104634,112079,-1,-1,0.05,0,0
106832,113067,-1,-1,0.141539,0,1
106833,113067,-1,-1,0.141539,0,0
106834,113068,-1,-1,0.141539,0,1
106835,113068,-1,-1,0.141539,0,0
106836,113069,-1,-1,0.141539,0,1
106837,113069,-1,-1,0.141539,0,0
104635,112080,-1,-1,0.05,0,0
104636,112080,-1,-1,0.05,0,0
