Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,Xlb_orig,Price_orig
993,273,290,299,3,0,0,-0.635582741,0,0,1,0,0,0,0
993,273,291,300,4,0,0,-0.635582741,0,0,1,0,0,0,0
1249,274,292,301,2,0,0,-1.55895319,0,0,1,0,0,0,0
1249,274,293,302,3,0,0,-1.55895319,0,0,1,0,0,0,0
1249,274,294,303,4,0,0,-1.55895319,0,0,1,0,0,0,0
1355,275,295,304,2,0,0,-0.927948327,0,0,1,0,0,0,0
1355,275,296,305,3,0,0,-0.927948327,0,0,1,0,0,0,0
1355,275,297,306,4,0,0,-0.927948327,0,0,1,0,0,0,0
1406,276,298,307,2,0,0,0.357,0,0,1,0,0,0,0
1406,276,298,308,2,0,0,-0.42,0,0,1,0,0,0,0
1406,276,299,309,3,0,0,0.357,0,0,1,0,0,0,0
1406,276,299,310,3,0,0,-0.42,0,0,1,0,0,0,0
1406,276,300,311,4,0,0,0.357,0,0,1,0,0,0,0
1406,276,300,312,4,0,0,-0.42,0,0,1,0,0,0,0
1440,277,301,313,2,0,0,-0.379931067,0,0,1,0,0,0,0
1440,277,302,314,3,0,0,-0.379931067,0,0,1,0,0,0,0
1440,277,303,315,4,0,0,-0.379931067,0,0,1,0,0,0,0
1459,278,304,316,2,0,0,0.17,0,0,1,0,0,0,0
1459,278,304,317,2,0,0,-0.2,0,0,1,0,0,0,0
1459,278,305,318,3,0,0,0.17,0,0,1,0,0,0,0
1459,278,305,319,3,0,0,-0.2,0,0,1,0,0,0,0
1459,278,306,320,4,0,0,0.17,0,0,1,0,0,0,0
1459,278,306,321,4,0,0,-0.2,0,0,1,0,0,0,0
1468,279,307,322,2,0,0,0.986,0,0,1,0,0,0,0
1468,279,307,323,2,0,0,-1.204401583,0,0,1,0,0,0,0
1468,279,308,324,3,0,0,0.986,0,0,1,0,0,0,0
1468,279,308,325,3,0,0,-1.204401583,0,0,1,0,0,0,0
1468,279,309,326,4,0,0,0.986,0,0,1,0,0,0,0
1468,279,309,327,4,0,0,-1.204401583,0,0,1,0,0,0,0
1490,280,310,328,2,0,0,0.459,0,0,1,0,0,0,0
1490,280,310,329,2,0,0,-0.54,0,0,1,0,0,0,0
1490,280,311,330,3,0,0,0.459,0,0,1,0,0,0,0
1490,280,311,331,3,0,0,-0.54,0,0,1,0,0,0,0
1490,280,312,332,4,0,0,0.459,0,0,1,0,0,0,0
1490,280,312,333,4,0,0,-0.54,0,0,1,0,0,0,0
1517,282,316,334,2,0,0,0.391,0,0,1,0,0,0,0
1517,282,316,335,2,0,0,-0.46,0,0,1,0,0,0,0
1517,282,317,336,3,0,0,0.391,0,0,1,0,0,0,0
1517,282,317,337,3,0,0,-0.46,0,0,1,0,0,0,0
1517,282,318,338,4,0,0,0.391,0,0,1,0,0,0,0
1517,282,318,339,4,0,0,-0.46,0,0,1,0,0,0,0
1522,283,319,340,2,0,0,1.19,0,0,1,0,0,0,0
1522,283,319,341,2,0,0,-1.533315243,0,0,1,0,0,0,0
1522,283,320,342,3,0,0,1.19,0,0,1,0,0,0,0
1522,283,320,343,3,0,0,-1.533315243,0,0,1,0,0,0,0
1522,283,321,344,4,0,0,1.19,0,0,1,0,0,0,0
1522,283,321,345,4,0,0,-1.533315243,0,0,1,0,0,0,0
1536,284,322,346,2,0,0,-1.137168581,0,0,1,0,0,0,0
1536,284,323,347,3,0,0,-1.137168581,0,0,1,0,0,0,0
1536,284,324,348,4,0,0,-1.137168581,0,0,1,0,0,0,0
1537,285,325,349,2,0,0,0.4165,0,0,1,0,0,0,0
1537,285,325,350,2,0,0,-0.511775854,0,0,1,0,0,0,0
1537,285,326,351,3,0,0,0.4165,0,0,1,0,0,0,0
1537,285,326,352,3,0,0,-0.511775854,0,0,1,0,0,0,0
1537,285,327,353,4,0,0,0.4165,0,0,1,0,0,0,0
1537,285,327,354,4,0,0,-0.511775854,0,0,1,0,0,0,0
1568,288,334,355,2,0,0,0.8075,0,0,1,0,0,0,0
1568,288,334,356,2,0,0,-0.9649709,0,0,1,0,0,0,0
1568,288,335,357,3,0,0,0.8075,0,0,1,0,0,0,0
1568,288,335,358,3,0,0,-0.9649709,0,0,1,0,0,0,0
1568,288,336,359,4,0,0,0.8075,0,0,1,0,0,0,0
1568,288,336,360,4,0,0,-0.9649709,0,0,1,0,0,0,0
1569,289,337,361,2,0,0,0.799,0,0,1,0,0,0,0
1569,289,337,362,2,0,0,-0.94,0,0,1,0,0,0,0
1569,289,338,363,3,0,0,0.799,0,0,1,0,0,0,0
1569,289,338,364,3,0,0,-0.94,0,0,1,0,0,0,0
1569,289,339,365,4,0,0,0.799,0,0,1,0,0,0,0
1569,289,339,366,4,0,0,-0.94,0,0,1,0,0,0,0
1593,291,343,367,2,0,0,0.476,0,0,1,0,0,0,0
1593,291,343,368,2,0,0,-0.56,0,0,1,0,0,0,0
1593,291,344,369,3,0,0,0.476,0,0,1,0,0,0,0
1593,291,344,370,3,0,0,-0.56,0,0,1,0,0,0,0
1593,291,345,371,4,0,0,0.476,0,0,1,0,0,0,0
1593,291,345,372,4,0,0,-0.56,0,0,1,0,0,0,0
1608,292,346,373,2,0,0,0.01093111,0,0,1,0,0,0,0
1608,292,346,374,2,0,0,-0.694951238,0,0,1,0,0,0,0
1608,292,347,375,3,0,0,0.01093111,0,0,1,0,0,0,0
1608,292,347,376,3,0,0,-0.694951238,0,0,1,0,0,0,0
1608,292,348,377,4,0,0,0.01093111,0,0,1,0,0,0,0
1608,292,348,378,4,0,0,-0.694951238,0,0,1,0,0,0,0
1725,293,349,379,2,0,0,-0.505408258,0,0,1,0,0,0,0
1725,293,350,380,3,0,0,-0.505408258,0,0,1,0,0,0,0
1725,293,351,381,4,0,0,-0.505408258,0,0,1,0,0,0,0
1823,294,352,382,2,0,0,0.009473629,0,0,1,0,0,0,0
1823,294,352,383,2,0,0,-0.602291073,0,0,1,0,0,0,0
1823,294,353,384,3,0,0,0.009473629,0,0,1,0,0,0,0
1823,294,353,385,3,0,0,-0.602291073,0,0,1,0,0,0,0
1823,294,354,386,4,0,0,0.009473629,0,0,1,0,0,0,0
1823,294,354,387,4,0,0,-0.602291073,0,0,1,0,0,0,0
1826,295,355,388,2,0,0,0.442,0,0,1,0,0,0,0
1826,295,355,389,2,0,0,-0.569490578,0,0,1,0,0,0,0
1826,295,356,390,3,0,0,0.442,0,0,1,0,0,0,0
1826,295,356,391,3,0,0,-0.569490578,0,0,1,0,0,0,0
1826,295,357,392,4,0,0,0.442,0,0,1,0,0,0,0
1826,295,357,393,4,0,0,-0.569490578,0,0,1,0,0,0,0
1955,296,358,394,2,0,0,0.4505,0,0,1,0,0,0,0
1955,296,358,395,2,0,0,-0.53,0,0,1,0,0,0,0
1955,296,359,396,3,0,0,0.4505,0,0,1,0,0,0,0
1955,296,359,397,3,0,0,-0.53,0,0,1,0,0,0,0
1955,296,360,398,4,0,0,0.4505,0,0,1,0,0,0,0
1955,296,360,399,4,0,0,-0.53,0,0,1,0,0,0,0
2426,297,361,400,2,0,0,0.5865,0,0,1,0,0,0,0
2426,297,361,401,2,0,0,-0.767019711,0,0,1,0,0,0,0
2426,297,362,402,3,0,0,0.5865,0,0,1,0,0,0,0
2426,297,362,403,3,0,0,-0.767019711,0,0,1,0,0,0,0
2426,297,363,404,4,0,0,0.5865,0,0,1,0,0,0,0
2426,297,363,405,4,0,0,-0.767019711,0,0,1,0,0,0,0
2497,298,364,406,2,0,0,0.4335,0,0,1,0,0,0,0
2497,298,364,407,2,0,0,-0.51,0,0,1,0,0,0,0
2497,298,365,408,3,0,0,0.4335,0,0,1,0,0,0,0
2497,298,365,409,3,0,0,-0.51,0,0,1,0,0,0,0
2497,298,366,410,4,0,0,0.4335,0,0,1,0,0,0,0
2497,298,366,411,4,0,0,-0.51,0,0,1,0,0,0,0
2577,299,367,412,2,0,0,-0.742358662,0,0,1,0,0,0,0
2577,299,368,413,3,0,0,-0.742358662,0,0,1,0,0,0,0
2577,299,369,414,4,0,0,-0.742358662,0,0,1,0,0,0,0
2687,300,370,415,2,0,0,0.561,0,0,1,0,0,0,0
2687,300,370,416,2,0,0,-1.061677899,0,0,1,0,0,0,0
2687,300,371,417,3,0,0,0.561,0,0,1,0,0,0,0
2687,300,371,418,3,0,0,-1.061677899,0,0,1,0,0,0,0
2687,300,372,419,4,0,0,0.561,0,0,1,0,0,0,0
2687,300,372,420,4,0,0,-1.061677899,0,0,1,0,0,0,0
2720,301,373,421,2,0,0,0.5015,0,0,1,0,0,0,0
2720,301,373,422,2,0,0,-0.59,0,0,1,0,0,0,0
2720,301,374,423,3,0,0,0.5015,0,0,1,0,0,0,0
2720,301,374,424,3,0,0,-0.59,0,0,1,0,0,0,0
2720,301,375,425,4,0,0,0.5015,0,0,1,0,0,0,0
2720,301,375,426,4,0,0,-0.59,0,0,1,0,0,0,0
2839,302,376,427,2,0,0,-8.09876182,0,0,1,0,0,0,0
2839,302,377,428,3,0,0,-8.09876182,0,0,1,0,0,0,0
2839,302,378,429,4,0,0,-8.09876182,0,0,1,0,0,0,0
2845,303,379,430,2,0,0,-10.67759208,0,0,1,0,0,0,0
2845,303,380,431,3,0,0,-10.67759208,0,0,1,0,0,0,0
2845,303,381,432,4,0,0,-10.67759208,0,0,1,0,0,0,0
2961,304,382,433,2,0,0,0.7905,0,0,1,0,0,0,0
2961,304,382,434,2,0,0,-0.96897383,0,0,1,0,0,0,0
2961,304,383,435,3,0,0,0.7905,0,0,1,0,0,0,0
2961,304,383,436,3,0,0,-0.96897383,0,0,1,0,0,0,0
2961,304,384,437,4,0,0,0.7905,0,0,1,0,0,0,0
2961,304,384,438,4,0,0,-0.96897383,0,0,1,0,0,0,0
3018,305,385,439,2,0,0,1.53,0,0,1,0,0,0,0
3018,305,385,440,2,0,0,-1.891142466,0,0,1,0,0,0,0
3018,305,386,441,3,0,0,1.53,0,0,1,0,0,0,0
3018,305,386,442,3,0,0,-1.891142466,0,0,1,0,0,0,0
3018,305,387,443,4,0,0,1.53,0,0,1,0,0,0,0
3018,305,387,444,4,0,0,-1.891142466,0,0,1,0,0,0,0
3052,306,388,445,2,0,0,-0.695342613,0,0,1,0,0,0,0
3052,306,389,446,3,0,0,-0.695342613,0,0,1,0,0,0,0
3052,306,390,447,4,0,0,-0.695342613,0,0,1,0,0,0,0
3096,307,391,448,2,0,0,0.442,0,0,1,0,0,0,0
3096,307,391,449,2,0,0,-0.564850836,0,0,1,0,0,0,0
3096,307,392,450,3,0,0,0.442,0,0,1,0,0,0,0
3096,307,392,451,3,0,0,-0.564850836,0,0,1,0,0,0,0
3096,307,393,452,4,0,0,0.442,0,0,1,0,0,0,0
3096,307,393,453,4,0,0,-0.564850836,0,0,1,0,0,0,0
3100,308,394,454,2,0,0,0.7565,0,0,1,0,0,0,0
3100,308,394,455,2,0,0,-1.195604316,0,0,1,0,0,0,0
3100,308,395,456,3,0,0,0.7565,0,0,1,0,0,0,0
3100,308,395,457,3,0,0,-1.195604316,0,0,1,0,0,0,0
3100,308,396,458,4,0,0,0.7565,0,0,1,0,0,0,0
3100,308,396,459,4,0,0,-1.195604316,0,0,1,0,0,0,0
4010,309,397,460,2,0,0,0.731,0,0,1,0,0,0,0
4010,309,397,461,2,0,0,-1.076003332,0,0,1,0,0,0,0
4010,309,398,462,3,0,0,0.731,0,0,1,0,0,0,0
4010,309,398,463,3,0,0,-1.076003332,0,0,1,0,0,0,0
4010,309,399,464,4,0,0,0.731,0,0,1,0,0,0,0
4010,309,399,465,4,0,0,-1.076003332,0,0,1,0,0,0,0
4015,310,400,466,2,0,0,-0.923305193,0,0,1,0,0,0,0
4015,310,401,467,3,0,0,-0.923305193,0,0,1,0,0,0,0
4015,310,402,468,4,0,0,-0.923305193,0,0,1,0,0,0,0
4069,311,403,469,2,0,0,1.139,0,0,1,0,0,0,0
4069,311,403,470,2,0,0,-1.399635176,0,0,1,0,0,0,0
4069,311,404,471,3,0,0,1.139,0,0,1,0,0,0,0
4069,311,404,472,3,0,0,-1.399635176,0,0,1,0,0,0,0
4069,311,405,473,4,0,0,1.139,0,0,1,0,0,0,0
4069,311,405,474,4,0,0,-1.399635176,0,0,1,0,0,0,0
4095,312,406,475,2,0,0,0.3485,0,0,1,0,0,0,0
4095,312,406,476,2,0,0,-0.543880283,0,0,1,0,0,0,0
4095,312,407,477,3,0,0,0.3485,0,0,1,0,0,0,0
4095,312,407,478,3,0,0,-0.543880283,0,0,1,0,0,0,0
4095,312,408,479,4,0,0,0.3485,0,0,1,0,0,0,0
4095,312,408,480,4,0,0,-0.543880283,0,0,1,0,0,0,0
4099,313,409,481,2,0,0,0.3995,0,0,1,0,0,0,0
4099,313,409,482,2,0,0,-0.480123979,0,0,1,0,0,0,0
4099,313,410,483,3,0,0,0.3995,0,0,1,0,0,0,0
4099,313,410,484,3,0,0,-0.480123979,0,0,1,0,0,0,0
4099,313,411,485,4,0,0,0.3995,0,0,1,0,0,0,0
4099,313,411,486,4,0,0,-0.480123979,0,0,1,0,0,0,0
4182,314,412,487,2,0,0,0.187,0,0,1,0,0,0,0
4182,314,412,488,2,0,0,-0.238175299,0,0,1,0,0,0,0
4182,314,413,489,3,0,0,0.187,0,0,1,0,0,0,0
4182,314,413,490,3,0,0,-0.238175299,0,0,1,0,0,0,0
4182,314,414,491,4,0,0,0.187,0,0,1,0,0,0,0
4182,314,414,492,4,0,0,-0.238175299,0,0,1,0,0,0,0
4272,315,415,493,2,0,0,0.1615,0,0,1,0,0,0,0
4272,315,415,494,2,0,0,-0.196610424,0,0,1,0,0,0,0
4272,315,416,495,3,0,0,0.1615,0,0,1,0,0,0,0
4272,315,416,496,3,0,0,-0.196610424,0,0,1,0,0,0,0
4272,315,417,497,4,0,0,0.1615,0,0,1,0,0,0,0
4272,315,417,498,4,0,0,-0.196610424,0,0,1,0,0,0,0
4396,316,418,499,2,0,0,-0.35758218,0,0,1,0,0,0,0
4396,316,419,500,3,0,0,-0.35758218,0,0,1,0,0,0,0
4396,316,420,501,4,0,0,-0.35758218,0,0,1,0,0,0,0
4487,317,421,502,2,0,0,-1.788636891,0,0,1,0,0,0,0
4487,317,422,503,3,0,0,-1.788636891,0,0,1,0,0,0,0
4487,317,423,504,4,0,0,-1.788636891,0,0,1,0,0,0,0
4571,318,424,505,2,0,0,0.1955,0,0,1,0,0,0,0
4571,318,424,506,2,0,0,-0.239774389,0,0,1,0,0,0,0
4571,318,425,507,3,0,0,0.1955,0,0,1,0,0,0,0
4571,318,425,508,3,0,0,-0.239774389,0,0,1,0,0,0,0
4571,318,426,509,4,0,0,0.1955,0,0,1,0,0,0,0
4571,318,426,510,4,0,0,-0.239774389,0,0,1,0,0,0,0
4636,319,427,511,2,0,0,0.3315,0,0,1,0,0,0,0
4636,319,427,512,2,0,0,-0.393093161,0,0,1,0,0,0,0
4636,319,428,513,3,0,0,0.3315,0,0,1,0,0,0,0
4636,319,428,514,3,0,0,-0.393093161,0,0,1,0,0,0,0
4636,319,429,515,4,0,0,0.3315,0,0,1,0,0,0,0
4636,319,429,516,4,0,0,-0.393093161,0,0,1,0,0,0,0
4639,320,430,517,2,0,0,-1.469251518,0,0,1,0,0,0,0
4639,320,431,518,3,0,0,-1.469251518,0,0,1,0,0,0,0
4639,320,432,519,4,0,0,-1.469251518,0,0,1,0,0,0,0
4650,321,433,520,2,0,0,0.2805,0,0,1,0,0,0,0
4650,321,433,521,2,0,0,-0.33,0,0,1,0,0,0,0
4650,321,434,522,3,0,0,0.2805,0,0,1,0,0,0,0
4650,321,434,523,3,0,0,-0.33,0,0,1,0,0,0,0
4650,321,435,524,4,0,0,0.2805,0,0,1,0,0,0,0
4650,321,435,525,4,0,0,-0.33,0,0,1,0,0,0,0
4653,322,436,526,2,0,0,0.221,0,0,1,0,0,0,0
4653,322,436,527,2,0,0,-0.856670774,0,0,1,0,0,0,0
4653,322,437,528,3,0,0,0.221,0,0,1,0,0,0,0
4653,322,437,529,3,0,0,-0.856670774,0,0,1,0,0,0,0
4653,322,438,530,4,0,0,0.221,0,0,1,0,0,0,0
4653,322,438,531,4,0,0,-0.856670774,0,0,1,0,0,0,0
4674,323,439,532,2,0,0,0.1445,0,0,1,0,0,0,0
4674,323,439,533,2,0,0,-0.268981155,0,0,1,0,0,0,0
4674,323,440,534,3,0,0,0.1445,0,0,1,0,0,0,0
4674,323,440,535,3,0,0,-0.268981155,0,0,1,0,0,0,0
4674,323,441,536,4,0,0,0.1445,0,0,1,0,0,0,0
4674,323,441,537,4,0,0,-0.268981155,0,0,1,0,0,0,0
4685,324,442,538,2,0,0,-1.979623098,0,0,1,0,0,0,0
4685,324,443,539,3,0,0,-1.979623098,0,0,1,0,0,0,0
4685,324,444,540,4,0,0,-1.979623098,0,0,1,0,0,0,0
4694,325,445,541,2,0,0,0.3145,0,0,1,0,0,0,0
4694,325,445,542,2,0,0,-0.372288939,0,0,1,0,0,0,0
4694,325,446,543,3,0,0,0.3145,0,0,1,0,0,0,0
4694,325,446,544,3,0,0,-0.372288939,0,0,1,0,0,0,0
4694,325,447,545,4,0,0,0.3145,0,0,1,0,0,0,0
4694,325,447,546,4,0,0,-0.372288939,0,0,1,0,0,0,0
4755,327,451,547,2,0,0,0.238,0,0,1,0,0,0,0
4755,327,451,548,2,0,0,-0.461692283,0,0,1,0,0,0,0
4755,327,452,549,3,0,0,0.238,0,0,1,0,0,0,0
4755,327,452,550,3,0,0,-0.461692283,0,0,1,0,0,0,0
4755,327,453,551,4,0,0,0.238,0,0,1,0,0,0,0
4755,327,453,552,4,0,0,-0.461692283,0,0,1,0,0,0,0
4758,328,454,553,2,0,0,0.204,0,0,1,0,0,0,0
4758,328,454,554,2,0,0,-0.24,0,0,1,0,0,0,0
4758,328,455,555,3,0,0,0.204,0,0,1,0,0,0,0
4758,328,455,556,3,0,0,-0.24,0,0,1,0,0,0,0
4758,328,456,557,4,0,0,0.204,0,0,1,0,0,0,0
4758,328,456,558,4,0,0,-0.24,0,0,1,0,0,0,0
4760,329,457,559,2,0,0,-0.877220485,0,0,1,0,0,0,0
4760,329,458,560,3,0,0,-0.877220485,0,0,1,0,0,0,0
4760,329,459,561,4,0,0,-0.877220485,0,0,1,0,0,0,0
4766,330,460,562,2,0,0,0.011386573,0,0,1,0,0,0,0
4766,330,460,563,2,0,0,-0.72390754,0,0,1,0,0,0,0
4766,330,461,564,3,0,0,0.011386573,0,0,1,0,0,0,0
4766,330,461,565,3,0,0,-0.72390754,0,0,1,0,0,0,0
4766,330,462,566,4,0,0,0.011386573,0,0,1,0,0,0,0
4766,330,462,567,4,0,0,-0.72390754,0,0,1,0,0,0,0
4859,331,463,568,2,0,0,0.17,0,0,1,0,0,0,0
4859,331,463,569,2,0,0,-0.20114447,0,0,1,0,0,0,0
4859,331,464,570,3,0,0,0.17,0,0,1,0,0,0,0
4859,331,464,571,3,0,0,-0.20114447,0,0,1,0,0,0,0
4859,331,465,572,4,0,0,0.17,0,0,1,0,0,0,0
4859,331,465,573,4,0,0,-0.20114447,0,0,1,0,0,0,0
4869,332,466,574,2,0,0,-3.182862762,0,0,1,0,0,0,0
4869,332,467,575,3,0,0,-3.182862762,0,0,1,0,0,0,0
4869,332,468,576,4,0,0,-3.182862762,0,0,1,0,0,0,0
4888,333,469,577,2,0,0,-0.891077847,0,0,1,0,0,0,0
4888,333,470,578,3,0,0,-0.891077847,0,0,1,0,0,0,0
4888,333,471,579,4,0,0,-0.891077847,0,0,1,0,0,0,0
5010,334,472,580,2,0,0,0.031426941,0,0,1,0,0,0,0
5010,334,472,581,2,0,0,-1.997984809,0,0,1,0,0,0,0
5010,334,473,582,3,0,0,0.031426941,0,0,1,0,0,0,0
5010,334,473,583,3,0,0,-1.997984809,0,0,1,0,0,0,0
5010,334,474,584,4,0,0,0.031426941,0,0,1,0,0,0,0
5010,334,474,585,4,0,0,-1.997984809,0,0,1,0,0,0,0
5038,335,475,586,2,0,0,0.187,0,0,1,0,0,0,0
5038,335,475,587,2,0,0,-0.22,0,0,1,0,0,0,0
5038,335,476,588,3,0,0,0.187,0,0,1,0,0,0,0
5038,335,476,589,3,0,0,-0.22,0,0,1,0,0,0,0
5038,335,477,590,4,0,0,0.187,0,0,1,0,0,0,0
5038,335,477,591,4,0,0,-0.22,0,0,1,0,0,0,0
5194,337,481,592,2,0,0,1.632,0,0,1,0,0,0,0
5194,337,481,593,2,0,0,-1.971965106,0,0,1,0,0,0,0
5194,337,482,594,3,0,0,1.632,0,0,1,0,0,0,0
5194,337,482,595,3,0,0,-1.971965106,0,0,1,0,0,0,0
5194,337,483,596,4,0,0,1.632,0,0,1,0,0,0,0
5194,337,483,597,4,0,0,-1.971965106,0,0,1,0,0,0,0
5246,338,484,598,2,0,0,-1.855896654,0,0,1,0,0,0,0
5246,338,485,599,3,0,0,-1.855896654,0,0,1,0,0,0,0
5246,338,486,600,4,0,0,-1.855896654,0,0,1,0,0,0,0
5291,339,487,601,2,0,0,0.272,0,0,1,0,0,0,0
5291,339,487,602,2,0,0,-0.32,0,0,1,0,0,0,0
5291,339,488,603,3,0,0,0.272,0,0,1,0,0,0,0
5291,339,488,604,3,0,0,-0.32,0,0,1,0,0,0,0
5291,339,489,605,4,0,0,0.272,0,0,1,0,0,0,0
5291,339,489,606,4,0,0,-0.32,0,0,1,0,0,0,0
5350,340,490,607,2,0,0,0.238,0,0,1,0,0,0,0
5350,340,490,608,2,0,0,-0.28,0,0,1,0,0,0,0
5350,340,491,609,3,0,0,0.238,0,0,1,0,0,0,0
5350,340,491,610,3,0,0,-0.28,0,0,1,0,0,0,0
5350,340,492,611,4,0,0,0.238,0,0,1,0,0,0,0
5350,340,492,612,4,0,0,-0.28,0,0,1,0,0,0,0
5360,341,493,613,2,0,0,-1.104505962,0,0,1,0,0,0,0
5360,341,494,614,3,0,0,-1.104505962,0,0,1,0,0,0,0
5360,341,495,615,4,0,0,-1.104505962,0,0,1,0,0,0,0
5382,342,496,616,2,0,0,-1.720045019,0,0,1,0,0,0,0
5382,342,497,617,3,0,0,-1.720045019,0,0,1,0,0,0,0
5382,342,498,618,4,0,0,-1.720045019,0,0,1,0,0,0,0
5436,343,499,619,2,0,0,0.391,0,0,1,0,0,0,0
5436,343,499,620,2,0,0,-0.470640474,0,0,1,0,0,0,0
5436,343,500,621,3,0,0,0.391,0,0,1,0,0,0,0
5436,343,500,622,3,0,0,-0.470640474,0,0,1,0,0,0,0
5436,343,501,623,4,0,0,0.391,0,0,1,0,0,0,0
5436,343,501,624,4,0,0,-0.470640474,0,0,1,0,0,0,0
5467,344,502,625,2,0,0,0.204,0,0,1,0,0,0,0
5467,344,502,626,2,0,0,-0.323948392,0,0,1,0,0,0,0
5467,344,503,627,3,0,0,0.204,0,0,1,0,0,0,0
5467,344,503,628,3,0,0,-0.323948392,0,0,1,0,0,0,0
5467,344,504,629,4,0,0,0.204,0,0,1,0,0,0,0
5467,344,504,630,4,0,0,-0.323948392,0,0,1,0,0,0,0
5517,345,505,631,2,0,0,0.3825,0,0,1,0,0,0,0
5517,345,505,632,2,0,0,-0.46670307,0,0,1,0,0,0,0
5517,345,506,633,3,0,0,0.3825,0,0,1,0,0,0,0
5517,345,506,634,3,0,0,-0.46670307,0,0,1,0,0,0,0
5517,345,507,635,4,0,0,0.3825,0,0,1,0,0,0,0
5517,345,507,636,4,0,0,-0.46670307,0,0,1,0,0,0,0
5528,346,508,637,2,0,0,0.3315,0,0,1,0,0,0,0
5528,346,508,638,2,0,0,-0.655888127,0,0,1,0,0,0,0
5528,346,509,639,3,0,0,0.3315,0,0,1,0,0,0,0
5528,346,509,640,3,0,0,-0.655888127,0,0,1,0,0,0,0
5528,346,510,641,4,0,0,0.3315,0,0,1,0,0,0,0
5528,346,510,642,4,0,0,-0.655888127,0,0,1,0,0,0,0
5530,347,511,643,2,0,0,-2.362432715,0,0,1,0,0,0,0
5530,347,512,644,3,0,0,-2.362432715,0,0,1,0,0,0,0
5530,347,513,645,4,0,0,-2.362432715,0,0,1,0,0,0,0
5564,348,514,646,2,0,0,0.2465,0,0,1,0,0,0,0
5564,348,514,647,2,0,0,-0.29,0,0,1,0,0,0,0
5564,348,515,648,3,0,0,0.2465,0,0,1,0,0,0,0
5564,348,515,649,3,0,0,-0.29,0,0,1,0,0,0,0
5564,348,516,650,4,0,0,0.2465,0,0,1,0,0,0,0
5564,348,516,651,4,0,0,-0.29,0,0,1,0,0,0,0
5600,349,517,652,2,0,0,-21.21289876,0,0,1,0,0,0,0
5600,349,518,653,3,0,0,-21.21289876,0,0,1,0,0,0,0
5600,349,519,654,4,0,0,-21.21289876,0,0,1,0,0,0,0
5603,350,520,655,2,0,0,0.425,0,0,1,0,0,0,0
5603,350,520,656,2,0,0,-0.500247453,0,0,1,0,0,0,0
5603,350,521,657,3,0,0,0.425,0,0,1,0,0,0,0
5603,350,521,658,3,0,0,-0.500247453,0,0,1,0,0,0,0
5603,350,522,659,4,0,0,0.425,0,0,1,0,0,0,0
5603,350,522,660,4,0,0,-0.500247453,0,0,1,0,0,0,0
5620,351,523,661,2,0,0,0.3825,0,0,1,0,0,0,0
5620,351,523,662,2,0,0,-0.555043751,0,0,1,0,0,0,0
5620,351,524,663,3,0,0,0.3825,0,0,1,0,0,0,0
5620,351,524,664,3,0,0,-0.555043751,0,0,1,0,0,0,0
5620,351,525,665,4,0,0,0.3825,0,0,1,0,0,0,0
5620,351,525,666,4,0,0,-0.555043751,0,0,1,0,0,0,0
5646,352,526,667,2,0,0,0.3825,0,0,1,0,0,0,0
5646,352,526,668,2,0,0,-1.011130354,0,0,1,0,0,0,0
5646,352,527,669,3,0,0,0.3825,0,0,1,0,0,0,0
5646,352,527,670,3,0,0,-1.011130354,0,0,1,0,0,0,0
5646,352,528,671,4,0,0,0.3825,0,0,1,0,0,0,0
5646,352,528,672,4,0,0,-1.011130354,0,0,1,0,0,0,0
5686,353,529,673,2,0,0,0.2295,0,0,1,0,0,0,0
5686,353,529,674,2,0,0,-0.27,0,0,1,0,0,0,0
5686,353,530,675,3,0,0,0.2295,0,0,1,0,0,0,0
5686,353,530,676,3,0,0,-0.27,0,0,1,0,0,0,0
5686,353,531,677,4,0,0,0.2295,0,0,1,0,0,0,0
5686,353,531,678,4,0,0,-0.27,0,0,1,0,0,0,0
5757,354,532,679,2,0,0,-0.820058868,0,0,1,0,0,0,0
5757,354,533,680,3,0,0,-0.820058868,0,0,1,0,0,0,0
5757,354,534,681,4,0,0,-0.820058868,0,0,1,0,0,0,0
5765,355,535,682,2,0,0,-0.773908905,0,0,1,0,0,0,0
5765,355,536,683,3,0,0,-0.773908905,0,0,1,0,0,0,0
5765,355,537,684,4,0,0,-0.773908905,0,0,1,0,0,0,0
5829,356,538,685,2,0,0,-1.50327629,0,0,1,0,0,0,0
5829,356,539,686,3,0,0,-1.50327629,0,0,1,0,0,0,0
5829,356,540,687,4,0,0,-1.50327629,0,0,1,0,0,0,0
5843,357,541,688,2,0,0,-3.266378112,0,0,1,0,0,0,0
5843,357,542,689,3,0,0,-3.266378112,0,0,1,0,0,0,0
5843,357,543,690,4,0,0,-3.266378112,0,0,1,0,0,0,0
10030000,360,550,691,2,0,0,-0.00122515,0,0,1,0,0,0,0
10030000,360,551,692,3,0,0,-0.00122515,0,0,1,0,0,0,0
10030000,360,552,693,4,0,0,-0.00122515,0,0,1,0,0,0,0
10040000,361,553,694,2,0,0,0.004281351,0,0,1,0,0,0,0
10040000,361,553,695,2,0,0,-0.528179247,0,0,1,0,0,0,0
10040000,361,554,696,3,0,0,0.004281351,0,0,1,0,0,0,0
10040000,361,554,697,3,0,0,-0.528179247,0,0,1,0,0,0,0
